# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-02 04:04:52,-1,3762.50
plotter1,60,2022-01-02 04:05:52,-1,3843.79
plotter1,60,2022-01-02 04:06:52,-1,4331.27
plotter1,60,2022-01-02 04:07:52,-1,3762.49
plotter1,60,2022-01-02 04:08:52,-1,3762.43
plotter1,60,2022-01-02 04:09:52,-1,4154.14
plotter1,60,2022-01-02 04:10:52,-1,3681.25
plotter1,60,2022-01-02 04:11:52,-1,3762.50
plotter1,60,2022-01-02 04:12:52,-1,3762.49
plotter1,60,2022-01-02 04:13:52,-1,3843.75
plotter1,60,2022-01-02 04:14:52,-1,3762.49
plotter1,60,2022-01-02 04:15:52,-1,3762.50
plotter1,60,2022-01-02 04:16:52,-1,3762.45
plotter1,60,2022-01-02 04:17:52,-1,3762.50
plotter1,60,2022-01-02 04:18:52,-1,3762.58
plotter1,60,2022-01-02 04:19:52,-1,3762.50
plotter1,60,2022-01-02 04:20:52,-1,4328.36
plotter1,60,2022-01-02 04:21:52,-1,3762.50
plotter1,60,2022-01-02 04:22:52,-1,3762.50
plotter1,60,2022-01-02 04:23:52,-1,3762.50
plotter1,60,2022-01-02 04:24:52,-1,3762.50
plotter1,60,2022-01-02 04:25:52,-1,3762.50
plotter1,60,2022-01-02 04:26:52,-1,3762.50
plotter1,60,2022-01-02 04:27:52,-1,3993.53
plotter1,60,2022-01-02 04:28:52,-1,3762.50
plotter1,60,2022-01-02 04:29:52,-1,3762.50
plotter1,60,2022-01-02 04:30:52,-1,3762.50
plotter1,60,2022-01-02 04:31:52,-1,3762.50
plotter1,60,2022-01-02 04:32:52,-1,3762.50
plotter1,60,2022-01-02 04:33:52,-1,3762.50
plotter1,60,2022-01-02 04:34:52,-1,3762.50
plotter1,60,2022-01-02 04:35:52,-1,3843.78
plotter1,60,2022-01-02 04:36:52,-1,4331.25
plotter1,60,2022-01-02 04:37:52,-1,3761.84
plotter1,60,2022-01-02 04:38:52,-1,3762.54
plotter1,60,2022-01-02 04:39:52,-1,3762.50
plotter1,60,2022-01-02 04:40:52,-1,3762.58
plotter1,60,2022-01-02 04:41:52,-1,3761.72
plotter1,60,2022-01-02 04:42:52,-1,3762.59
