# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-02 01:29:22,lo,102.20,102.20,34.15,34.15,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:29:22,enp6s0,796.98,1170.08,387.78,1404.03,0.00,0.00,0.42,0.46
plotter1,60,2022-01-02 01:30:22,lo,12.32,12.32,53.99,53.99,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:30:22,enp6s0,754.22,1200.90,352.34,1451.17,0.00,0.00,0.42,0.48
plotter1,60,2022-01-02 01:31:22,lo,59.32,59.32,106.01,106.01,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:31:22,enp6s0,802.18,1278.88,356.25,1567.19,0.00,0.00,0.40,0.51
plotter1,60,2022-01-02 01:32:22,lo,1.63,1.63,3.09,3.09,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:32:22,enp6s0,842.32,1256.95,413.03,1559.88,0.00,0.00,0.42,0.51
plotter1,60,2022-01-02 01:33:22,lo,83.40,83.40,117.46,117.46,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:33:22,enp6s0,710.57,1190.52,227.32,1483.12,0.00,0.00,0.40,0.49
plotter1,60,2022-01-02 01:34:22,lo,1305.53,1305.53,12898.39,12898.39,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:34:22,enp6s0,7773.93,6290.33,7388.62,7891.17,0.00,0.00,0.42,2.59
plotter1,60,2022-01-02 01:35:22,lo,79.60,79.60,86.39,86.39,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:35:22,enp6s0,697.47,1235.80,209.52,1579.73,0.00,0.00,0.40,0.52
plotter1,60,2022-01-02 01:36:22,lo,6.95,6.95,101.24,101.24,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:36:22,enp6s0,772.47,1212.98,352.71,1525.95,0.00,0.00,0.42,0.50
plotter1,60,2022-01-02 01:37:22,lo,0.97,0.97,1.62,1.62,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:37:22,enp6s0,692.27,1101.82,263.77,1399.01,0.00,0.00,0.42,0.46
plotter1,60,2022-01-02 01:38:22,lo,0.87,0.87,1.30,1.30,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:38:22,enp6s0,662.70,1073.80,257.02,1351.17,0.00,0.00,0.40,0.44
plotter1,60,2022-01-02 01:39:22,lo,0.83,0.83,1.49,1.49,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:39:22,enp6s0,608.62,1015.13,196.82,1300.91,0.00,0.00,0.42,0.43
plotter1,60,2022-01-02 01:40:22,lo,0.93,0.93,1.61,1.61,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:40:22,enp6s0,740.85,1164.97,314.02,1508.41,0.00,0.00,0.42,0.49
plotter1,60,2022-01-02 01:41:22,lo,6.92,6.92,108.32,108.32,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:41:22,enp6s0,667.42,1125.98,249.78,1493.15,0.00,0.00,0.42,0.49
plotter1,60,2022-01-02 01:42:22,lo,1.63,1.63,2.72,2.72,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 01:42:22,enp6s0,708.28,1154.62,283.22,1481.41,0.00,0.00,0.40,0.49
plotter1,60,2022-01-02 01:43:22,lo,1.07,1.07,1.74,1.74,0.00,0.00,0.00,0.00
