# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-02 09:15:10,-1,5.57,0.00,1.13,7.67,0.00,85.64
plotter1,60,2022-01-02 09:16:10,-1,7.89,0.00,0.38,9.13,0.00,82.60
plotter1,60,2022-01-02 09:17:10,-1,15.78,0.00,0.39,8.42,0.00,75.40
plotter1,60,2022-01-02 09:18:10,-1,15.62,0.00,0.40,7.75,0.00,76.23
plotter1,60,2022-01-02 09:19:10,-1,10.29,0.00,0.42,8.64,0.00,80.65
plotter1,60,2022-01-02 09:20:10,-1,9.76,0.00,0.46,8.78,0.00,81.00
plotter1,60,2022-01-02 09:21:10,-1,9.36,0.00,0.42,7.23,0.00,82.99
plotter1,60,2022-01-02 09:22:10,-1,10.48,0.00,0.41,8.38,0.00,80.73
plotter1,60,2022-01-02 09:23:10,-1,10.42,0.00,0.39,9.24,0.00,79.95
plotter1,60,2022-01-02 09:24:10,-1,9.78,0.00,0.39,8.48,0.00,81.35
plotter1,60,2022-01-02 09:25:10,-1,9.39,0.00,0.36,7.43,0.00,82.82
plotter1,60,2022-01-02 09:26:10,-1,9.71,0.00,0.33,7.68,0.00,82.27
plotter1,60,2022-01-02 09:27:10,-1,9.23,0.00,0.35,8.81,0.00,81.61
plotter1,60,2022-01-02 09:28:10,-1,10.45,0.00,0.35,8.73,0.00,80.47
plotter1,60,2022-01-02 09:29:10,-1,14.19,0.00,0.35,6.95,0.00,78.51
plotter1,60,2022-01-02 09:30:10,-1,9.25,0.00,0.36,7.94,0.00,82.45
plotter1,60,2022-01-02 09:31:10,-1,9.51,0.00,0.36,8.05,0.00,82.08
plotter1,60,2022-01-02 09:32:10,-1,9.16,0.00,0.40,7.90,0.00,82.54
plotter1,60,2022-01-02 09:33:10,-1,9.47,0.00,0.36,8.01,0.00,82.16
plotter1,60,2022-01-02 09:34:10,-1,8.94,0.00,0.33,6.78,0.00,83.95
plotter1,60,2022-01-02 09:35:10,-1,9.24,0.00,0.37,10.00,0.00,80.39
plotter1,60,2022-01-02 09:36:10,-1,9.19,0.00,0.32,8.73,0.00,81.76
plotter1,60,2022-01-02 09:37:10,-1,9.05,0.00,0.34,8.02,0.00,82.60
plotter1,60,2022-01-02 09:38:10,-1,9.10,0.00,0.33,8.01,0.00,82.55
plotter1,60,2022-01-02 09:39:10,-1,9.48,0.00,0.36,9.03,0.00,81.14
plotter1,60,2022-01-02 09:40:10,-1,9.20,0.00,0.35,7.36,0.00,83.09
plotter1,60,2022-01-02 09:41:10,-1,9.10,0.00,0.32,7.49,0.00,83.09
plotter1,60,2022-01-02 09:42:10,-1,9.73,0.00,0.53,9.07,0.00,80.68
plotter1,60,2022-01-02 09:43:10,-1,9.41,0.00,0.36,7.38,0.00,82.86
plotter1,60,2022-01-02 09:44:10,-1,9.28,0.00,0.31,5.92,0.00,84.49
plotter1,60,2022-01-02 09:45:10,-1,9.25,0.00,0.32,9.01,0.00,81.42
plotter1,60,2022-01-02 09:46:10,-1,9.59,0.00,0.34,9.08,0.00,80.99
plotter1,60,2022-01-02 09:47:10,-1,9.55,0.00,0.31,8.70,0.00,81.44
plotter1,60,2022-01-02 09:48:10,-1,9.67,0.00,0.33,7.93,0.00,82.07
plotter1,60,2022-01-02 09:49:10,-1,9.95,0.00,0.33,8.23,0.00,81.49
plotter1,60,2022-01-02 09:50:10,-1,8.96,0.00,0.35,9.00,0.00,81.68
plotter1,60,2022-01-02 09:51:10,-1,10.80,0.00,0.34,8.06,0.00,80.80
plotter1,60,2022-01-02 09:52:10,-1,14.98,0.00,0.39,9.12,0.00,75.51
