# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-02 09:54:01,229.43,216.35,12.93,0.15,21437.43,335.33,68.00
plotter1,60,2022-01-02 09:55:01,227.73,224.33,3.30,0.10,22839.42,59.07,13.60
plotter1,60,2022-01-02 09:56:01,207.65,201.42,6.18,0.05,19692.92,286.13,4.40
plotter1,60,2022-01-02 09:57:01,186.82,183.98,2.83,0.00,19455.20,47.60,0.00
plotter1,60,2022-01-02 09:58:01,169.27,166.22,3.05,0.00,17707.20,57.87,0.00
plotter1,60,2022-01-02 09:59:01,178.08,174.95,3.13,0.00,18410.93,55.07,0.00
plotter1,60,2022-01-02 10:00:01,158.67,155.68,2.98,0.00,16257.87,55.33,0.00
plotter1,60,2022-01-02 10:01:01,218.12,211.53,6.58,0.00,20612.50,290.93,0.00
plotter1,60,2022-01-02 10:02:01,175.00,171.73,3.27,0.00,17541.58,59.07,0.00
plotter1,60,2022-01-02 10:03:01,178.62,174.63,3.98,0.00,18355.73,69.47,0.00
plotter1,60,2022-01-02 10:04:01,180.57,177.05,3.52,0.00,18604.67,66.53,0.00
plotter1,60,2022-01-02 10:05:01,190.07,186.47,3.60,0.00,19572.77,71.47,0.00
plotter1,60,2022-01-02 10:06:01,196.72,190.32,6.40,0.00,18694.40,298.80,0.00
plotter1,60,2022-01-02 10:07:01,201.35,197.38,3.97,0.00,20795.98,78.00,0.00
plotter1,60,2022-01-02 10:08:01,173.03,168.50,4.53,0.00,17240.00,85.87,0.00
plotter1,60,2022-01-02 10:09:01,210.13,205.93,4.20,0.00,21195.20,79.60,0.00
plotter1,60,2022-01-02 10:10:01,168.20,163.88,4.32,0.00,17042.80,78.00,0.00
plotter1,60,2022-01-02 10:11:01,181.23,174.10,7.13,0.00,16781.43,305.07,0.00
plotter1,60,2022-01-02 10:12:01,200.08,195.38,4.70,0.00,20315.93,79.33,0.00
plotter1,60,2022-01-02 10:13:01,189.27,184.18,5.08,0.00,19198.13,88.67,0.00
plotter1,60,2022-01-02 10:14:01,182.03,177.20,4.83,0.00,18239.20,83.20,0.00
plotter1,60,2022-01-02 10:15:01,150.90,146.83,4.07,0.00,15294.93,84.00,0.00
plotter1,60,2022-01-02 10:16:01,194.12,188.90,5.22,0.00,18332.77,265.73,0.00
plotter1,60,2022-01-02 10:17:01,188.68,186.27,2.42,0.00,19313.73,42.13,0.00
plotter1,60,2022-01-02 10:18:01,198.45,195.33,3.12,0.00,20603.20,58.00,0.00
plotter1,60,2022-01-02 10:19:01,157.10,153.88,3.22,0.00,16037.73,56.40,0.00
plotter1,60,2022-01-02 10:20:01,156.87,153.47,3.40,0.00,15629.95,121.20,0.00
plotter1,60,2022-01-02 10:21:01,194.12,184.75,9.37,0.00,17844.15,548.13,0.00
plotter1,60,2022-01-02 10:22:01,193.38,189.55,3.83,0.00,19488.87,63.33,0.00
plotter1,60,2022-01-02 10:23:01,161.85,157.45,4.40,0.00,16072.40,73.60,0.00
plotter1,60,2022-01-02 10:24:01,197.78,193.83,3.95,0.00,19872.00,71.47,0.00
plotter1,60,2022-01-02 10:25:01,165.92,162.12,3.80,0.00,16611.73,74.93,0.00
plotter1,60,2022-01-02 10:26:01,197.33,190.98,6.35,0.00,18147.30,297.20,0.00
plotter1,60,2022-01-02 10:27:01,179.42,175.38,4.03,0.00,18130.13,76.27,0.00
plotter1,60,2022-01-02 10:28:01,172.52,167.97,4.55,0.00,17141.87,79.07,0.00
plotter1,60,2022-01-02 10:29:01,178.13,173.67,4.47,0.00,17761.60,77.47,0.00
plotter1,60,2022-01-02 10:30:01,193.62,188.97,4.65,0.00,18925.93,77.73,0.00
plotter1,60,2022-01-02 10:31:01,206.55,198.93,7.62,0.00,19439.10,308.93,0.00
