# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-02 04:04:52,1,906,5.07,4.87,4.88,0
plotter1,60,2022-01-02 04:05:52,1,907,6.38,5.22,5.00,5
plotter1,60,2022-01-02 04:06:52,10,912,6.84,5.45,5.08,7
plotter1,60,2022-01-02 04:07:52,1,911,7.36,5.88,5.26,8
plotter1,60,2022-01-02 04:08:52,1,911,4.95,5.52,5.17,0
plotter1,60,2022-01-02 04:09:52,6,911,5.51,5.63,5.24,0
plotter1,60,2022-01-02 04:10:52,1,912,5.26,5.52,5.22,0
plotter1,60,2022-01-02 04:11:52,1,911,5.94,5.71,5.31,0
plotter1,60,2022-01-02 04:12:52,1,910,6.45,5.83,5.37,0
plotter1,60,2022-01-02 04:13:52,1,911,5.64,5.72,5.36,3
plotter1,60,2022-01-02 04:14:52,1,910,4.41,5.31,5.24,0
plotter1,60,2022-01-02 04:15:52,2,911,5.81,5.61,5.35,0
plotter1,60,2022-01-02 04:16:52,1,917,6.23,5.70,5.39,8
plotter1,60,2022-01-02 04:17:52,2,912,5.59,5.59,5.37,0
plotter1,60,2022-01-02 04:18:52,1,911,4.45,5.28,5.28,8
plotter1,60,2022-01-02 04:19:52,1,911,5.50,5.40,5.32,0
plotter1,60,2022-01-02 04:20:52,8,910,5.09,5.30,5.29,0
plotter1,60,2022-01-02 04:21:52,1,913,4.97,5.25,5.27,0
plotter1,60,2022-01-02 04:22:52,1,914,4.56,5.04,5.20,0
plotter1,60,2022-01-02 04:23:52,1,914,3.99,4.76,5.09,8
plotter1,60,2022-01-02 04:24:52,1,914,4.56,4.77,5.07,0
plotter1,60,2022-01-02 04:25:52,2,915,4.34,4.65,5.01,3
plotter1,60,2022-01-02 04:26:52,1,915,5.57,4.94,5.08,0
plotter1,60,2022-01-02 04:27:52,3,911,5.38,4.97,5.08,8
plotter1,60,2022-01-02 04:28:52,1,912,4.69,4.95,5.07,0
plotter1,60,2022-01-02 04:29:52,2,912,4.30,4.75,5.00,0
plotter1,60,2022-01-02 04:30:52,2,911,4.20,4.68,4.96,4
plotter1,60,2022-01-02 04:31:52,1,913,5.76,4.99,5.04,0
plotter1,60,2022-01-02 04:32:52,1,912,4.36,4.73,4.95,0
plotter1,60,2022-01-02 04:33:52,1,910,3.86,4.57,4.88,0
plotter1,60,2022-01-02 04:34:52,1,911,5.01,4.73,4.92,0
plotter1,60,2022-01-02 04:35:52,1,912,6.02,5.00,4.99,0
plotter1,60,2022-01-02 04:36:52,8,912,5.19,4.93,4.97,0
plotter1,60,2022-01-02 04:37:52,2,911,6.94,5.46,5.15,0
plotter1,60,2022-01-02 04:38:52,1,911,5.41,5.25,5.09,0
plotter1,60,2022-01-02 04:39:52,1,911,5.30,5.18,5.07,0
plotter1,60,2022-01-02 04:40:52,1,911,5.35,5.21,5.09,0
plotter1,60,2022-01-02 04:41:52,1,912,5.69,5.37,5.16,0
plotter1,60,2022-01-02 04:42:52,1,911,7.30,5.93,5.36,0
