# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-04 22:40:03,2,899,5.24,5.17,4.79,9
plotter1,60,2022-01-04 22:41:03,1,892,5.06,5.19,4.82,0
plotter1,60,2022-01-04 22:42:03,1,896,5.24,5.20,4.85,0
plotter1,60,2022-01-04 22:43:03,0,902,5.93,5.53,4.99,1
plotter1,60,2022-01-04 22:44:03,1,900,6.30,5.73,5.09,8
plotter1,60,2022-01-04 22:45:03,7,906,6.62,5.82,5.16,9
plotter1,60,2022-01-04 22:46:03,1,900,4.86,5.55,5.11,0
plotter1,60,2022-01-04 22:47:03,1,900,4.25,5.25,5.04,3
plotter1,60,2022-01-04 22:48:03,1,902,4.27,5.15,5.02,0
plotter1,60,2022-01-04 22:49:03,1,903,4.75,5.13,5.02,0
plotter1,60,2022-01-04 22:50:03,2,909,4.03,4.84,4.92,1
plotter1,60,2022-01-04 22:51:03,1,902,3.93,4.68,4.86,8
plotter1,60,2022-01-04 22:52:03,2,904,5.63,5.00,4.96,0
plotter1,60,2022-01-04 22:53:03,2,903,5.29,4.96,4.94,0
plotter1,60,2022-01-04 22:54:03,1,901,5.07,4.93,4.93,8
plotter1,60,2022-01-04 22:55:03,1,908,3.43,4.51,4.78,1
plotter1,60,2022-01-04 22:56:03,1,902,5.14,4.84,4.89,0
plotter1,60,2022-01-04 22:57:03,1,901,5.68,5.04,4.95,0
plotter1,60,2022-01-04 22:58:03,1,903,4.24,4.73,4.85,0
plotter1,60,2022-01-04 22:59:03,1,902,4.88,4.92,4.91,6
plotter1,60,2022-01-04 23:00:03,2,905,6.24,5.18,4.99,0
plotter1,60,2022-01-04 23:01:03,1,902,5.47,5.20,5.02,0
plotter1,60,2022-01-04 23:02:03,1,903,4.48,4.98,4.95,8
plotter1,60,2022-01-04 23:03:03,1,902,4.89,5.14,5.02,0
plotter1,60,2022-01-04 23:04:03,1,903,6.05,5.36,5.09,0
plotter1,60,2022-01-04 23:05:03,2,908,4.19,4.96,4.97,9
plotter1,60,2022-01-04 23:06:03,1,903,4.03,4.85,4.94,0
plotter1,60,2022-01-04 23:07:03,1,900,4.18,4.77,4.90,0
plotter1,60,2022-01-04 23:08:03,8,900,5.40,5.03,4.99,0
plotter1,60,2022-01-04 23:09:03,2,899,5.88,5.09,5.00,0
plotter1,60,2022-01-04 23:10:03,0,905,5.22,5.12,5.02,1
plotter1,60,2022-01-04 23:11:03,1,900,6.26,5.40,5.12,8
plotter1,60,2022-01-04 23:12:03,0,902,5.36,5.25,5.08,1
plotter1,60,2022-01-04 23:13:03,8,902,5.16,5.23,5.09,0
plotter1,60,2022-01-04 23:14:03,1,901,5.75,5.51,5.20,3
plotter1,60,2022-01-04 23:15:03,3,908,4.15,5.12,5.08,0
plotter1,60,2022-01-04 23:16:03,1,903,4.36,5.04,5.06,0
plotter1,60,2022-01-04 23:17:03,1,903,5.87,5.29,5.14,0
