# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-04 21:56:50,-1,3580.04
plotter1,60,2022-01-04 21:57:50,-1,3762.50
plotter1,60,2022-01-04 21:58:50,-1,4331.23
plotter1,60,2022-01-04 21:59:50,-1,3681.25
plotter1,60,2022-01-04 22:00:50,-1,4006.25
plotter1,60,2022-01-04 22:01:50,-1,4331.25
plotter1,60,2022-01-04 22:02:50,-1,3509.83
plotter1,60,2022-01-04 22:03:50,-1,3531.27
plotter1,60,2022-01-04 22:04:50,-1,3762.67
plotter1,60,2022-01-04 22:05:50,-1,3843.81
plotter1,60,2022-01-04 22:06:50,-1,3843.62
plotter1,60,2022-01-04 22:07:50,-1,3762.72
plotter1,60,2022-01-04 22:08:50,-1,3762.48
plotter1,60,2022-01-04 22:09:50,-1,3762.50
plotter1,60,2022-01-04 22:10:50,-1,3762.49
plotter1,60,2022-01-04 22:11:50,-1,3531.25
plotter1,60,2022-01-04 22:12:50,-1,3762.50
plotter1,60,2022-01-04 22:13:50,-1,3762.50
plotter1,60,2022-01-04 22:14:50,-1,3762.50
plotter1,60,2022-01-04 22:15:50,-1,3762.50
plotter1,60,2022-01-04 22:16:50,-1,3762.50
plotter1,60,2022-01-04 22:17:50,-1,3762.49
plotter1,60,2022-01-04 22:18:50,-1,3762.50
plotter1,60,2022-01-04 22:19:50,-1,3762.69
plotter1,60,2022-01-04 22:20:50,-1,3762.65
plotter1,60,2022-01-04 22:21:50,-1,3843.85
plotter1,60,2022-01-04 22:22:50,-1,3762.68
plotter1,60,2022-01-04 22:23:50,-1,3762.65
plotter1,60,2022-01-04 22:24:50,-1,3762.48
plotter1,60,2022-01-04 22:25:50,-1,3762.68
plotter1,60,2022-01-04 22:26:50,-1,3762.56
plotter1,60,2022-01-04 22:27:50,-1,4331.19
plotter1,60,2022-01-04 22:28:50,-1,3762.50
plotter1,60,2022-01-04 22:29:50,-1,3762.72
plotter1,60,2022-01-04 22:30:50,-1,3843.29
plotter1,60,2022-01-04 22:31:50,-1,4381.32
plotter1,60,2022-01-04 22:32:50,-1,3762.65
plotter1,60,2022-01-04 22:33:50,-1,3759.36
plotter1,60,2022-01-04 22:34:50,-1,3762.50
plotter1,60,2022-01-04 22:35:50,-1,3762.50
plotter1,60,2022-01-04 22:36:50,-1,3762.50
plotter1,60,2022-01-04 22:37:50,-1,3761.55
plotter1,60,2022-01-04 22:38:50,-1,3609.28
