# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-04 21:56:50,125425388,127406016,2743240,2.08,170752,1830212,5586172,2.13,1249828,3032348,240
plotter1,60,2022-01-04 21:57:50,124868444,127402832,2746316,2.09,176820,2377944,5608092,2.13,1273332,3588204,152
plotter1,60,2022-01-04 21:58:50,121610280,126946596,3200968,2.43,181696,5175432,14371756,5.47,1767456,6313540,388
plotter1,60,2022-01-04 21:59:50,116393080,126652492,3495544,2.65,182688,10097208,14371756,5.47,3024952,10247128,104
plotter1,60,2022-01-04 22:00:50,114872456,126612280,3535676,2.68,184696,11575620,14373364,5.47,3757968,11046764,88
plotter1,60,2022-01-04 22:01:50,113267996,126505408,3642728,2.77,186820,13068384,14413772,5.48,4602888,11792968,100
plotter1,60,2022-01-04 22:02:50,111492156,126348272,3799720,2.89,187868,14686096,14409716,5.48,5867392,12322980,32
plotter1,60,2022-01-04 22:03:50,110701444,126307828,3840432,2.92,190272,15433920,14405408,5.48,6154820,12799292,60
plotter1,60,2022-01-04 22:04:50,109115012,126277476,3869720,2.94,192892,16987464,14405052,5.48,7204248,13360872,192
plotter1,60,2022-01-04 22:05:50,107663216,126234752,3913324,2.97,196008,18393588,14406804,5.48,8317160,13676688,36
plotter1,60,2022-01-04 22:06:50,106750076,126224448,3923732,2.98,199256,19293824,14406804,5.48,9359072,13560916,172
plotter1,60,2022-01-04 22:07:50,106071224,126201084,3946216,3.00,202428,19947068,14406804,5.48,10021976,13561996,128
plotter1,60,2022-01-04 22:08:50,105254696,126144376,4003712,3.04,206104,20700856,14448324,5.50,10444604,13955960,67924
plotter1,60,2022-01-04 22:09:50,104109700,125764592,4382968,3.33,207012,21461620,14449272,5.50,10750792,14792496,848
plotter1,60,2022-01-04 22:10:50,102586860,124878592,5269412,4.00,207976,22097552,14407140,5.48,10934736,16139984,544
plotter1,60,2022-01-04 22:11:50,102050608,124875428,5272580,4.00,208552,22630076,14411568,5.48,10981104,16631012,8
plotter1,60,2022-01-04 22:12:50,101481140,124861432,5286284,4.01,209212,23184984,14453064,5.50,11038104,17166456,120468
plotter1,60,2022-01-04 22:13:50,100944208,124897560,5250416,3.99,209852,23757380,14407140,5.48,11193404,17544104,44
plotter1,60,2022-01-04 22:14:50,100302744,124858284,5289628,4.02,210340,24359160,14407140,5.48,11339080,18006096,228
plotter1,60,2022-01-04 22:15:50,99576996,124825384,5322924,4.04,211024,25051444,14448656,5.50,11463188,18612384,224
plotter1,60,2022-01-04 22:16:50,99062944,124861396,5287328,4.01,211640,25601164,14407272,5.48,11534124,19058532,143008
plotter1,60,2022-01-04 22:17:50,98496104,124870960,5277496,4.01,212204,26177000,14407404,5.48,11635296,19537720,236
plotter1,60,2022-01-04 22:18:50,97810984,124853164,5293852,4.02,212888,26845384,14407536,5.48,11719616,20120628,532
plotter1,60,2022-01-04 22:19:50,97278724,124831116,5316976,4.04,213352,27353440,14414672,5.48,11817196,20552224,140
plotter1,60,2022-01-04 22:20:50,96509988,124794948,5352764,4.06,215312,28084476,14463628,5.50,11898196,21247916,152
plotter1,60,2022-01-04 22:21:50,95959952,124833460,5315020,4.04,215844,28672008,14421016,5.49,11950584,21754040,96
plotter1,60,2022-01-04 22:22:50,95442532,124848416,5300240,4.02,216204,29204028,14421148,5.49,12024068,22215860,108
plotter1,60,2022-01-04 22:23:50,94786984,124805404,5342656,4.06,216696,29815992,14421280,5.49,12171580,22682128,57752
plotter1,60,2022-01-04 22:24:50,94205660,124810164,5338464,4.05,217112,30401624,14425124,5.49,12299740,23146148,78192
plotter1,60,2022-01-04 22:25:50,93624408,124800644,5348444,4.06,217704,30972764,14425256,5.49,12364008,23655540,48
plotter1,60,2022-01-04 22:26:50,92815540,124794816,5353388,4.06,218208,31775384,14425532,5.49,12615664,24209300,176
plotter1,60,2022-01-04 22:27:50,91927936,124793440,5355000,4.07,221136,32657876,14438864,5.49,13209380,24509144,36
plotter1,60,2022-01-04 22:28:50,91132380,124782612,5365648,4.07,221608,33439800,14433896,5.49,13534044,24983584,108
plotter1,60,2022-01-04 22:29:50,90509824,124779668,5368236,4.08,222336,34053784,14430148,5.49,13679112,25450304,56
plotter1,60,2022-01-04 22:30:50,89915180,124760488,5387132,4.09,222792,34624260,14430420,5.49,13742428,25959236,36
plotter1,60,2022-01-04 22:31:50,89233632,124755800,5391604,4.09,223172,35295276,14431432,5.49,13927308,26447316,48
plotter1,60,2022-01-04 22:32:50,88443576,124757032,5390932,4.09,223628,36080308,14432636,5.49,14158112,27005572,44
plotter1,60,2022-01-04 22:33:50,87624240,124781436,5366412,4.07,223984,36917856,14433644,5.49,14428648,27573180,48
plotter1,60,2022-01-04 22:34:50,86893504,124760768,5387012,4.09,224384,37622228,14434352,5.49,14595728,28113488,144
plotter1,60,2022-01-04 22:35:50,86179576,124773344,5374848,4.08,225012,38342928,14435168,5.49,14789164,28641184,52
plotter1,60,2022-01-04 22:36:50,85506636,124746080,5401712,4.10,225336,38982984,14476920,5.51,14855316,29261508,44
plotter1,60,2022-01-04 22:37:50,84901620,124748632,5399432,4.10,225640,39585036,14476732,5.51,14886528,29832200,124
plotter1,60,2022-01-04 22:38:50,86616016,127180360,2967684,2.25,226104,40296244,5770304,2.20,14999944,28023576,284
