# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-04 21:56:50,3274.62,2657.97,615.90,0.75,1232134.85,1182090.00,1267805.47
plotter1,60,2022-01-04 21:57:50,193.58,179.68,13.85,0.05,18446.93,649.87,4.40
plotter1,60,2022-01-04 21:58:50,1845.98,858.77,987.17,0.05,78341.13,104960.93,4.40
plotter1,60,2022-01-04 21:59:50,5341.10,1535.93,3805.17,0.00,136672.93,387306.93,0.00
plotter1,60,2022-01-04 22:00:50,2442.02,493.82,1948.20,0.00,44476.50,182437.47,0.00
plotter1,60,2022-01-04 22:01:50,3124.82,449.05,2675.77,0.00,41830.40,250223.47,0.00
plotter1,60,2022-01-04 22:02:50,5723.82,503.52,5220.30,0.00,48217.37,465620.27,0.00
plotter1,60,2022-01-04 22:03:50,1697.12,239.03,1458.08,0.00,23772.80,128934.13,0.00
plotter1,60,2022-01-04 22:04:50,5846.70,538.45,5308.20,0.05,47736.92,472876.00,4.40
plotter1,60,2022-01-04 22:05:50,6937.33,474.40,6462.93,0.00,42331.03,574734.40,0.00
plotter1,60,2022-01-04 22:06:50,5695.70,295.28,5400.42,0.00,27479.43,491435.20,0.00
plotter1,60,2022-01-04 22:07:50,5926.25,205.83,5720.42,0.00,20414.20,514627.60,0.00
plotter1,60,2022-01-04 22:08:50,5524.15,209.05,5315.10,0.00,20594.72,479302.13,0.00
plotter1,60,2022-01-04 22:09:50,5435.62,214.47,5221.15,0.00,20987.33,484349.20,0.00
plotter1,60,2022-01-04 22:10:50,4684.02,221.58,4462.43,0.00,21078.50,400284.40,0.00
plotter1,60,2022-01-04 22:11:50,1140.23,168.35,971.88,0.00,17576.67,87190.00,0.00
plotter1,60,2022-01-04 22:12:50,1799.73,179.88,1619.85,0.00,18195.32,145989.33,0.00
plotter1,60,2022-01-04 22:13:50,5429.72,182.80,5246.92,0.00,18004.27,472676.27,0.00
plotter1,60,2022-01-04 22:14:50,5416.08,193.72,5222.37,0.00,19241.87,471235.47,0.00
plotter1,60,2022-01-04 22:15:50,5852.88,227.58,5625.30,0.00,22276.90,504534.67,0.00
plotter1,60,2022-01-04 22:16:50,3643.33,178.62,3464.70,0.02,18149.47,306333.87,0.53
plotter1,60,2022-01-04 22:17:50,5607.40,179.52,5427.88,0.00,18347.20,488593.20,0.00
plotter1,60,2022-01-04 22:18:50,5763.50,209.77,5553.73,0.00,21476.40,498273.33,0.00
plotter1,60,2022-01-04 22:19:50,5404.98,156.65,5248.33,0.00,15903.47,472335.60,0.00
plotter1,60,2022-01-04 22:20:50,5546.38,248.70,5297.68,0.00,23663.03,475560.93,0.00
plotter1,60,2022-01-04 22:21:50,5620.58,179.43,5441.15,0.00,18809.33,488418.40,0.00
plotter1,60,2022-01-04 22:22:50,4507.50,168.47,4339.03,0.00,17086.07,388132.67,0.00
plotter1,60,2022-01-04 22:23:50,5589.17,185.17,5404.00,0.00,18613.73,487000.40,0.00
plotter1,60,2022-01-04 22:24:50,5719.37,185.47,5533.90,0.00,18555.73,495553.33,0.00
plotter1,60,2022-01-04 22:25:50,5500.88,190.35,5310.53,0.00,18170.63,476129.20,0.00
plotter1,60,2022-01-04 22:26:50,5540.63,271.20,5269.43,0.00,25576.80,472623.73,0.00
plotter1,60,2022-01-04 22:27:50,6854.77,300.27,6554.50,0.00,27362.27,575498.93,0.00
plotter1,60,2022-01-04 22:28:50,5306.12,255.27,5050.85,0.00,24797.20,441610.67,0.00
plotter1,60,2022-01-04 22:29:50,5145.82,194.90,4950.92,0.00,19376.53,433080.67,0.00
plotter1,60,2022-01-04 22:30:50,4966.12,192.78,4773.33,0.00,18133.97,415962.00,0.00
plotter1,60,2022-01-04 22:31:50,5651.57,215.50,5436.07,0.00,21229.07,474087.33,0.00
plotter1,60,2022-01-04 22:32:50,5419.43,263.77,5155.67,0.00,24616.25,451906.67,0.00
plotter1,60,2022-01-04 22:33:50,5680.55,288.70,5391.85,0.00,26589.47,470746.40,0.00
plotter1,60,2022-01-04 22:34:50,4664.17,228.97,4435.20,0.00,22452.40,394286.67,0.00
plotter1,60,2022-01-04 22:35:50,5351.72,246.97,5104.75,0.00,22908.50,445227.87,0.00
plotter1,60,2022-01-04 22:36:50,2284.15,205.50,2078.65,0.00,20644.40,187122.93,0.00
plotter1,60,2022-01-04 22:37:50,2526.57,183.68,2342.88,0.00,19476.40,210205.47,0.00
plotter1,60,2022-01-04 22:38:50,7211.57,229.32,6982.20,0.05,22554.93,605199.73,4.40
