# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-02 18:31:11,-1,8.35,0.00,1.31,8.16,0.00,82.18
plotter1,60,2022-01-02 18:32:11,-1,5.93,0.00,0.39,8.10,0.00,85.58
plotter1,60,2022-01-02 18:33:11,-1,10.86,0.00,0.38,8.15,0.00,80.61
plotter1,60,2022-01-02 18:34:11,-1,9.66,0.00,0.34,7.09,0.00,82.91
plotter1,60,2022-01-02 18:35:11,-1,7.50,0.00,0.35,9.43,0.00,82.71
plotter1,60,2022-01-02 18:36:11,-1,11.39,0.00,0.42,8.33,0.00,79.86
plotter1,60,2022-01-02 18:37:11,-1,6.95,0.00,0.41,7.14,0.00,85.50
plotter1,60,2022-01-02 18:38:11,-1,9.91,0.00,0.47,7.26,0.00,82.36
plotter1,60,2022-01-02 18:39:11,-1,8.99,0.00,0.42,8.37,0.00,82.22
plotter1,60,2022-01-02 18:40:11,-1,10.30,0.00,0.44,6.57,0.00,82.69
plotter1,60,2022-01-02 18:41:11,-1,9.24,0.00,0.41,8.01,0.00,82.34
plotter1,60,2022-01-02 18:42:11,-1,9.81,0.00,0.45,9.23,0.00,80.51
plotter1,60,2022-01-02 18:43:11,-1,10.81,0.00,0.43,8.93,0.00,79.83
plotter1,60,2022-01-02 18:44:11,-1,9.49,0.00,0.38,8.22,0.00,81.91
plotter1,60,2022-01-02 18:45:11,-1,9.96,0.00,0.39,8.52,0.00,81.14
plotter1,60,2022-01-02 18:46:11,-1,9.18,0.00,0.39,7.83,0.00,82.61
plotter1,60,2022-01-02 18:47:11,-1,10.05,0.00,0.36,9.58,0.00,80.02
plotter1,60,2022-01-02 18:48:11,-1,10.73,0.00,0.48,7.55,0.00,81.24
plotter1,60,2022-01-02 18:49:11,-1,9.42,0.00,0.42,6.79,0.00,83.37
plotter1,60,2022-01-02 18:50:11,-1,9.76,0.00,0.42,9.26,0.00,80.55
plotter1,60,2022-01-02 18:51:11,-1,9.13,0.00,0.42,8.14,0.00,82.31
plotter1,60,2022-01-02 18:52:11,-1,9.88,0.00,0.39,7.28,0.00,82.46
plotter1,60,2022-01-02 18:53:11,-1,8.98,0.00,0.34,7.44,0.00,83.23
plotter1,60,2022-01-02 18:54:11,-1,8.95,0.00,0.36,7.23,0.00,83.46
plotter1,60,2022-01-02 18:55:11,-1,9.33,0.00,0.36,7.43,0.00,82.88
plotter1,60,2022-01-02 18:56:11,-1,9.14,0.00,0.36,7.99,0.00,82.50
plotter1,60,2022-01-02 18:57:11,-1,9.21,0.00,0.36,8.34,0.00,82.10
plotter1,60,2022-01-02 18:58:11,-1,9.55,0.00,0.38,7.55,0.00,82.53
plotter1,60,2022-01-02 18:59:11,-1,9.13,0.00,0.36,8.19,0.00,82.32
plotter1,60,2022-01-02 19:00:11,-1,8.76,0.00,0.34,8.56,0.00,82.34
plotter1,60,2022-01-02 19:01:11,-1,9.45,0.00,0.35,7.26,0.00,82.95
plotter1,60,2022-01-02 19:02:11,-1,5.18,0.00,0.30,9.17,0.00,85.35
plotter1,60,2022-01-02 19:03:11,-1,9.99,0.00,0.36,7.72,0.00,81.93
plotter1,60,2022-01-02 19:04:11,-1,10.06,0.00,0.40,7.24,0.00,82.30
plotter1,60,2022-01-02 19:05:11,-1,10.07,0.00,0.38,8.98,0.00,80.58
plotter1,60,2022-01-02 19:06:11,-1,9.54,0.00,0.35,7.60,0.00,82.51
plotter1,60,2022-01-02 19:07:11,-1,9.43,0.00,0.33,9.34,0.00,80.90
plotter1,60,2022-01-02 19:08:11,-1,9.60,0.00,0.34,6.12,0.00,83.93
plotter1,60,2022-01-02 19:09:11,-1,9.07,0.00,0.32,6.31,0.00,84.30
plotter1,60,2022-01-02 19:10:11,-1,9.60,0.00,0.64,7.99,0.00,81.77
plotter1,60,2022-01-02 19:11:11,-1,13.44,0.00,0.45,8.74,0.00,77.37
plotter1,60,2022-01-02 19:12:11,-1,13.89,0.00,0.39,8.20,0.00,77.52
