# hostname,interval,timestamp,DEV,tps,rkB/s,wkB/s,dkB/s,areq-sz,aqu-sz,await,%util
plotter1,60,2022-01-02 16:31:20,nvme1n1,0.40,0.00,9.20,7.33,41.33,0.01,12.88,0.45
plotter1,60,2022-01-02 16:31:20,nvme0n1,1.13,0.00,11.00,5.73,14.76,0.01,4.56,0.45
plotter1,60,2022-01-02 16:31:20,nvme2n1,0.50,0.00,10.07,7.53,35.20,0.01,10.57,0.45
plotter1,60,2022-01-02 16:31:20,sda,6.77,296.47,0.00,0.00,43.81,0.04,5.76,1.53
plotter1,60,2022-01-02 16:31:20,sdb,12.80,613.00,0.00,0.00,47.89,0.06,4.85,2.97
plotter1,60,2022-01-02 16:31:20,sdc,9.67,493.87,0.00,0.00,51.09,0.12,12.54,3.04
plotter1,60,2022-01-02 16:31:20,sdd,12.02,565.27,0.00,0.00,47.04,0.08,6.94,2.62
plotter1,60,2022-01-02 16:31:20,sde,48.07,1285.67,154.40,0.00,29.96,0.04,0.74,1.49
plotter1,60,2022-01-02 16:31:20,sde1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:31:20,sde2,48.07,1285.67,154.40,0.00,29.96,0.04,0.74,1.49
plotter1,60,2022-01-02 16:31:20,sdf,18.42,860.60,0.00,0.00,46.73,0.11,5.94,3.77
plotter1,60,2022-01-02 16:31:20,sdg,8.80,436.80,0.00,0.00,49.64,0.07,8.11,2.39
plotter1,60,2022-01-02 16:31:20,sdh,10.52,644.87,0.20,0.00,61.34,0.06,5.74,2.98
plotter1,60,2022-01-02 16:31:20,sdi,7.63,438.93,0.00,0.00,57.50,0.04,5.43,2.07
plotter1,60,2022-01-02 16:31:20,dm-0,2.38,0.00,31.07,20.60,21.68,0.01,6.26,0.45
plotter1,60,2022-01-02 16:31:20,sdj,7.57,375.20,0.00,0.00,49.59,0.04,5.41,2.24
plotter1,60,2022-01-02 16:31:20,sdk,4.25,197.07,0.27,0.00,46.43,0.02,5.86,1.31
plotter1,60,2022-01-02 16:31:20,sdl,7.77,406.13,0.00,0.00,52.29,0.04,4.53,1.88
plotter1,60,2022-01-02 16:31:20,sdm,1.43,64.47,0.00,0.00,44.98,0.01,7.51,0.66
plotter1,60,2022-01-02 16:31:20,sdo,1.32,65.87,0.00,0.00,50.03,0.01,8.18,0.64
plotter1,60,2022-01-02 16:31:20,sdp,5.02,272.93,0.00,0.00,54.41,0.04,8.07,1.67
plotter1,60,2022-01-02 16:31:20,sdq,1.35,65.53,0.00,0.00,48.54,0.01,7.84,0.65
plotter1,60,2022-01-02 16:31:20,sdr,1.50,72.40,0.00,0.00,48.27,0.01,8.60,0.69
plotter1,60,2022-01-02 16:31:20,sds,2.02,93.93,0.00,0.00,46.58,0.02,8.79,1.36
plotter1,60,2022-01-02 16:31:20,sdt,3.20,147.07,0.00,0.00,45.96,0.03,8.03,1.26
plotter1,60,2022-01-02 16:31:20,sdu,5.60,299.13,0.00,0.00,53.42,0.03,4.82,1.52
plotter1,60,2022-01-02 16:31:20,sdv,2.38,110.40,0.00,0.00,46.32,0.02,8.34,1.13
plotter1,60,2022-01-02 16:31:20,sdx,0.63,30.93,0.00,0.00,48.84,0.01,8.47,0.23
plotter1,60,2022-01-02 16:31:20,sdy,3.13,142.53,0.00,0.00,45.49,0.04,12.22,1.54
plotter1,60,2022-01-02 16:31:20,sdz,5.90,308.00,0.00,0.00,52.20,0.07,11.48,2.71
plotter1,60,2022-01-02 16:31:20,sdaa,5.67,286.33,0.00,0.00,50.53,0.07,11.72,2.71
plotter1,60,2022-01-02 16:31:20,sdab,2.83,166.07,0.00,0.00,58.61,0.04,15.08,1.48
plotter1,60,2022-01-02 16:31:20,sdn,4.03,183.73,0.00,0.00,45.55,0.03,8.03,1.84
plotter1,60,2022-01-02 16:31:20,sdac,5.68,319.80,0.00,0.00,56.27,0.04,7.31,2.10
plotter1,60,2022-01-02 16:31:20,sdad,3.37,187.27,0.00,0.00,55.62,0.02,7.27,1.35
plotter1,60,2022-01-02 16:31:20,sdae,1.57,74.67,0.00,0.00,47.66,0.01,6.35,0.78
plotter1,60,2022-01-02 16:31:20,sdaf,1.57,74.67,0.00,0.00,47.66,0.01,9.41,0.80
plotter1,60,2022-01-02 16:31:20,sdag,0.03,0.07,0.00,0.00,2.00,0.00,11.00,0.04
plotter1,60,2022-01-02 16:31:20,sdah,2.07,109.73,0.00,0.00,53.10,0.01,6.26,0.66
plotter1,60,2022-01-02 16:31:20,sdai,3.93,220.67,0.00,0.00,56.10,0.03,6.86,1.48
plotter1,60,2022-01-02 16:31:20,sdaj,2.57,139.00,0.00,0.00,54.16,0.02,6.44,0.95
plotter1,60,2022-01-02 16:31:20,sdal,4.43,214.27,0.00,0.00,48.33,0.03,7.55,1.84
plotter1,60,2022-01-02 16:31:20,sdam,3.47,195.93,0.00,0.00,56.52,0.03,8.68,1.47
plotter1,60,2022-01-02 16:31:20,sdan,3.40,194.47,0.00,0.00,57.20,0.03,7.88,1.27
plotter1,60,2022-01-02 16:31:20,sdao,3.10,160.60,0.00,0.00,51.81,0.02,7.04,1.05
plotter1,60,2022-01-02 16:31:20,sdap,0.15,4.73,0.00,0.00,31.56,0.00,10.67,0.11
plotter1,60,2022-01-02 16:31:20,sdaq,0.63,38.60,0.00,0.00,60.95,0.00,5.87,0.24
plotter1,60,2022-01-02 16:31:20,sdar,0.70,39.53,0.27,0.00,56.86,0.01,9.64,0.47
plotter1,60,2022-01-02 16:31:20,sdw,6.30,318.07,0.00,0.00,50.49,0.05,7.47,2.45
plotter1,60,2022-01-02 16:31:20,sdak,0.13,1.87,0.00,0.00,14.00,0.00,10.88,0.11
plotter1,60,2022-01-02 16:31:20,sdas,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:32:20,nvme1n1,0.12,0.00,1.53,1.93,29.71,0.00,24.14,0.22
plotter1,60,2022-01-02 16:32:20,nvme0n1,0.40,0.00,3.47,1.33,12.00,0.01,31.50,0.22
plotter1,60,2022-01-02 16:32:20,nvme2n1,0.13,0.00,2.47,1.07,26.50,0.00,21.25,0.22
plotter1,60,2022-01-02 16:32:20,sda,8.28,426.56,0.00,0.00,51.50,0.06,7.25,2.31
plotter1,60,2022-01-02 16:32:20,sdb,5.67,262.43,0.00,0.00,46.31,0.03,4.60,1.31
plotter1,60,2022-01-02 16:32:20,sdc,11.97,557.87,0.00,0.00,46.62,0.18,15.02,3.90
plotter1,60,2022-01-02 16:32:20,sdd,9.47,483.36,0.00,0.00,51.06,0.04,3.86,2.00
plotter1,60,2022-01-02 16:32:20,sde,7.80,1.43,73.00,0.00,9.54,0.01,1.79,0.13
