# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-02 16:31:20,lo,130.82,130.82,61.85,61.85,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:31:20,enp6s0,37813.83,36542.78,49044.05,49951.90,0.00,0.00,0.40,16.37
plotter1,60,2022-01-02 16:32:20,lo,86.27,86.27,66.29,66.29,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:32:20,enp6s0,40579.20,39204.45,52650.30,53664.76,0.00,0.00,0.40,17.58
plotter1,60,2022-01-02 16:33:20,lo,56.80,56.80,60.74,60.74,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:33:20,enp6s0,6109.10,7239.75,7246.19,9884.35,0.00,0.00,0.42,3.24
plotter1,60,2022-01-02 16:34:20,lo,79.80,79.80,30.35,30.35,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:34:20,enp6s0,748.93,1185.20,327.47,1497.80,0.00,0.00,0.42,0.49
plotter1,60,2022-01-02 16:35:20,lo,28.82,28.82,156.33,156.33,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:35:20,enp6s0,759.97,1227.42,339.59,1568.00,0.00,0.00,0.40,0.51
plotter1,60,2022-01-02 16:36:20,lo,28.08,28.08,96.58,96.58,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:36:20,enp6s0,671.70,1127.58,249.76,1469.78,0.00,0.00,0.42,0.48
plotter1,60,2022-01-02 16:37:20,lo,24.22,24.22,65.09,65.09,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:37:20,enp6s0,610.15,1017.42,235.01,1301.52,0.00,0.00,0.40,0.43
plotter1,60,2022-01-02 16:38:20,lo,50.58,50.58,85.46,85.46,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 16:38:20,enp6s0,611.23,1146.17,157.19,1511.05,0.00,0.00,0.42,0.50
plotter1,60,2022-01-02 16:39:20,lo,85.25,85.25,64.43,64.43,0.00,0.00,0.00,0.00
