# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-02 19:56:33,4,930,4.79,5.08,5.15,0
plotter1,60,2022-01-02 19:57:33,0,934,4.48,4.88,5.07,8
plotter1,60,2022-01-02 19:58:33,1,932,6.29,5.32,5.21,8
plotter1,60,2022-01-02 19:59:33,1,933,6.02,5.35,5.22,0
plotter1,60,2022-01-02 20:00:33,2,933,6.37,5.56,5.30,0
plotter1,60,2022-01-02 20:01:33,1,933,5.37,5.41,5.26,8
plotter1,60,2022-01-02 20:02:33,1,934,5.92,5.52,5.31,8
plotter1,60,2022-01-02 20:03:33,1,931,5.33,5.41,5.28,0
plotter1,60,2022-01-02 20:04:33,1,931,6.81,5.79,5.42,0
plotter1,60,2022-01-02 20:05:33,1,878,6.79,5.92,5.49,0
plotter1,60,2022-01-02 20:06:33,1,877,4.28,5.38,5.33,0
plotter1,60,2022-01-02 20:07:33,1,856,4.64,5.43,5.35,8
plotter1,60,2022-01-02 20:08:33,2,856,4.22,5.22,5.29,0
plotter1,60,2022-01-02 20:09:33,1,856,4.03,5.06,5.23,3
plotter1,60,2022-01-02 20:10:33,1,857,4.47,4.94,5.18,0
plotter1,60,2022-01-02 20:11:33,2,857,4.67,4.86,5.13,0
plotter1,60,2022-01-02 20:12:33,2,856,4.77,4.86,5.12,8
plotter1,60,2022-01-02 20:13:33,1,855,4.57,4.84,5.10,0
plotter1,60,2022-01-02 20:14:33,1,855,4.44,4.80,5.07,0
plotter1,60,2022-01-02 20:15:33,1,856,6.33,5.35,5.24,0
plotter1,60,2022-01-02 20:16:33,1,855,6.81,5.66,5.36,0
plotter1,60,2022-01-02 20:17:33,1,856,5.98,5.62,5.36,0
plotter1,60,2022-01-02 20:18:33,1,855,4.86,5.41,5.31,0
plotter1,60,2022-01-02 20:19:33,1,855,6.15,5.65,5.39,0
plotter1,60,2022-01-02 20:20:33,1,855,6.32,5.80,5.46,0
plotter1,60,2022-01-02 20:21:33,9,856,4.86,5.40,5.34,0
plotter1,60,2022-01-02 20:22:33,1,856,4.48,5.21,5.28,0
plotter1,60,2022-01-02 20:23:33,9,856,3.65,4.89,5.16,8
plotter1,60,2022-01-02 20:24:33,1,857,3.17,4.53,5.02,0
plotter1,60,2022-01-02 20:25:33,1,856,5.13,4.79,5.08,6
plotter1,60,2022-01-02 20:26:33,1,856,4.56,4.69,5.02,0
plotter1,60,2022-01-02 20:27:33,9,855,5.76,4.95,5.09,0
plotter1,60,2022-01-02 20:28:33,1,856,4.60,4.76,5.01,3
plotter1,60,2022-01-02 20:29:33,1,855,3.62,4.52,4.92,0
plotter1,60,2022-01-02 20:30:33,2,856,4.63,4.67,4.95,8
plotter1,60,2022-01-02 20:31:33,1,856,4.15,4.51,4.87,8
plotter1,60,2022-01-02 20:32:33,0,857,3.64,4.34,4.79,0
plotter1,60,2022-01-02 20:33:33,0,856,4.48,4.48,4.81,3
plotter1,60,2022-01-02 20:34:33,2,859,3.14,4.11,4.67,0
plotter1,60,2022-01-02 20:35:33,1,859,4.62,4.34,4.71,0
plotter1,60,2022-01-02 20:36:33,1,856,6.64,4.98,4.90,0
