# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-02 15:11:01,85038212,86008960,2790104,2.12,175596,42116788,47582192,18.10,1111236,43495900,500
plotter1,60,2022-01-02 15:12:01,83924056,85437108,3214672,2.44,179812,42801092,53691816,20.43,1629000,44079052,364
plotter1,60,2022-01-02 15:13:01,83211692,85241576,3310496,2.51,182440,43415156,53792228,20.47,2051020,44358788,384
plotter1,60,2022-01-02 15:14:01,82386584,85044396,3399488,2.58,184372,44149432,53866560,20.49,2499460,44728316,40
plotter1,60,2022-01-02 15:15:01,81450700,84753536,3627252,2.75,185196,44856340,54267832,20.65,2828084,45346072,348
plotter1,60,2022-01-02 15:16:01,80723652,84687980,3647152,2.77,186008,45563140,53999628,20.54,3046344,45848332,668
plotter1,60,2022-01-02 15:17:01,79342540,83895496,4399780,3.34,187540,46190196,54110052,20.59,3224464,47048268,460
plotter1,60,2022-01-02 15:18:01,78416292,83446120,4798996,3.64,189364,46715388,54210872,20.63,3432732,47772684,584
plotter1,60,2022-01-02 15:19:01,77666584,83334244,4882136,3.71,189716,47381436,54292280,20.66,3554808,48379860,768
plotter1,60,2022-01-02 15:20:01,77032348,83271468,4919408,3.74,190656,47977172,54370584,20.69,3651696,48936480,784
plotter1,60,2022-01-02 15:21:01,76349736,83193536,4974060,3.78,190964,48605072,54416568,20.70,3738728,49508692,684
plotter1,60,2022-01-02 15:22:01,75662532,83148192,4995068,3.79,191276,49270672,54472120,20.72,3818328,50130116,788
plotter1,60,2022-01-02 15:23:01,75002464,83059876,5061776,3.84,192108,49863112,54542572,20.75,3890384,50710196,536
plotter1,60,2022-01-02 15:24:01,74326392,82958868,5132412,3.90,192460,50468008,54649236,20.79,4033732,51257936,800
plotter1,60,2022-01-02 15:25:01,73764260,82923844,5148228,3.91,192584,51014432,54694264,20.81,4129096,51742832,328
plotter1,60,2022-01-02 15:26:01,73157416,82877084,5183460,3.94,193104,51585688,54718972,20.82,4167592,52295228,360
plotter1,60,2022-01-02 15:27:01,72464372,82789376,5251032,3.99,193368,52210740,54781312,20.84,4218296,52918956,240
plotter1,60,2022-01-02 15:28:01,71780536,82682888,5337120,4.05,193628,52808252,54965248,20.91,4288608,53557612,240
plotter1,60,2022-01-02 15:29:01,71198540,82682388,5318664,4.04,193752,53408576,54914316,20.89,4355088,54088212,228
plotter1,60,2022-01-02 15:30:01,70552748,82601056,5380128,4.09,194184,53992556,54974892,20.92,4416584,54652696,676
plotter1,60,2022-01-02 15:31:01,69927688,82520504,5441268,4.13,194444,54556284,55024148,20.93,4485500,55188412,508
plotter1,60,2022-01-02 15:32:01,69266316,82460092,5480716,4.16,194696,55178064,55088660,20.96,4532424,55814396,304
plotter1,60,2022-01-02 15:33:01,68666724,82387060,5533112,4.20,194964,55724900,55140680,20.98,4574776,56356356,488
plotter1,60,2022-01-02 15:34:01,67998756,82319316,5581120,4.24,195256,56344736,55208380,21.00,4625296,56982040,360
plotter1,60,2022-01-02 15:35:01,67404992,82280996,5601032,4.25,195504,56918324,55310332,21.04,4660924,57551888,1148
plotter1,60,2022-01-02 15:36:01,66802244,82219016,5643092,4.28,195916,57478568,55309936,21.04,4707812,58107240,844
plotter1,60,2022-01-02 15:37:01,66186288,82147328,5694688,4.32,196160,58043012,55371504,21.07,4757308,58668176,852
plotter1,60,2022-01-02 15:38:01,65551888,82000292,5820284,4.42,196412,58551176,55495252,21.11,4814800,59228160,1068
plotter1,60,2022-01-02 15:39:01,64999860,81944396,5854244,4.45,196664,59069056,55561096,21.14,4855704,59746396,868
plotter1,60,2022-01-02 15:40:01,64476820,81918440,5861796,4.45,196788,59584420,55591500,21.15,4894660,60248112,352
plotter1,60,2022-01-02 15:41:01,63879524,81859552,5899932,4.48,197232,60143336,55640784,21.17,4942868,60792704,300
plotter1,60,2022-01-02 15:42:01,63235692,81798728,5940744,4.51,197496,60745844,55687384,21.19,4973512,61395436,312
plotter1,60,2022-01-02 15:43:01,62716120,81801412,5916552,4.49,197572,61289568,55733340,21.20,5018456,61923556,244
plotter1,60,2022-01-02 15:44:01,62116924,81723996,5974044,4.54,197888,61830996,55782132,21.22,5053420,62463128,232
plotter1,60,2022-01-02 15:45:01,61477004,81646776,6030696,4.58,198264,62413768,55835788,21.24,5111148,63026232,144
plotter1,60,2022-01-02 15:46:01,60850964,81604100,6055088,4.60,198508,63014772,55877352,21.26,5152988,63617192,624
plotter1,60,2022-01-02 15:47:01,60303388,81498512,6136176,4.66,198720,63481152,55982992,21.30,5273596,64049452,568
plotter1,60,2022-01-02 15:48:01,59691204,81470048,6139008,4.66,198960,64090220,55995140,21.30,5382120,64547772,452
plotter1,60,2022-01-02 15:49:01,59085036,81377304,6209340,4.71,199248,64625852,56050236,21.33,5459112,65047296,748
