# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-02 16:31:20,-1,3762.50
plotter1,60,2022-01-02 16:32:20,-1,3762.50
plotter1,60,2022-01-02 16:33:20,-1,4331.24
plotter1,60,2022-01-02 16:34:20,-1,3762.54
plotter1,60,2022-01-02 16:35:20,-1,3762.54
plotter1,60,2022-01-02 16:36:20,-1,3843.90
plotter1,60,2022-01-02 16:37:20,-1,3762.50
plotter1,60,2022-01-02 16:38:20,-1,3762.50
plotter1,60,2022-01-02 16:39:20,-1,3762.52
plotter1,60,2022-01-02 16:40:20,-1,3762.61
plotter1,60,2022-01-02 16:41:20,-1,4331.24
plotter1,60,2022-01-02 16:42:20,-1,3762.50
plotter1,60,2022-01-02 16:43:20,-1,3762.47
plotter1,60,2022-01-02 16:44:20,-1,3762.51
plotter1,60,2022-01-02 16:45:20,-1,3762.50
plotter1,60,2022-01-02 16:46:20,-1,3762.50
plotter1,60,2022-01-02 16:47:20,-1,3762.47
plotter1,60,2022-01-02 16:48:20,-1,4160.17
plotter1,60,2022-01-02 16:49:20,-1,3762.63
plotter1,60,2022-01-02 16:50:20,-1,3681.28
plotter1,60,2022-01-02 16:51:20,-1,4292.03
plotter1,60,2022-01-02 16:52:20,-1,3762.56
plotter1,60,2022-01-02 16:53:20,-1,3762.52
plotter1,60,2022-01-02 16:54:20,-1,3843.77
plotter1,60,2022-01-02 16:55:20,-1,3762.50
plotter1,60,2022-01-02 16:56:20,-1,3762.62
plotter1,60,2022-01-02 16:57:20,-1,3762.58
plotter1,60,2022-01-02 16:58:20,-1,3762.62
plotter1,60,2022-01-02 16:59:20,-1,3762.56
plotter1,60,2022-01-02 17:00:20,-1,4004.87
plotter1,60,2022-01-02 17:01:20,-1,3843.77
plotter1,60,2022-01-02 17:02:20,-1,3762.53
plotter1,60,2022-01-02 17:03:20,-1,3760.46
plotter1,60,2022-01-02 17:04:20,-1,3762.51
plotter1,60,2022-01-02 17:05:20,-1,3762.02
plotter1,60,2022-01-02 17:06:20,-1,3762.49
plotter1,60,2022-01-02 17:07:20,-1,3762.59
plotter1,60,2022-01-02 17:08:20,-1,3762.60
plotter1,60,2022-01-02 17:09:20,-1,3843.87
