# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-02 15:50:40,0,932,5.30,5.24,5.20,0
plotter1,60,2022-01-02 15:51:40,0,925,3.38,4.70,5.01,0
plotter1,60,2022-01-02 15:52:40,1,927,3.66,4.48,4.91,0
plotter1,60,2022-01-02 15:53:40,8,935,6.23,5.00,5.06,0
plotter1,60,2022-01-02 15:54:40,2,940,5.41,5.02,5.07,3
plotter1,60,2022-01-02 15:55:40,8,936,6.93,5.57,5.26,6
plotter1,60,2022-01-02 15:56:40,1,937,6.43,5.62,5.29,6
plotter1,60,2022-01-02 15:57:40,1,937,4.15,5.10,5.13,0
plotter1,60,2022-01-02 15:58:40,1,939,5.32,5.25,5.18,0
plotter1,60,2022-01-02 15:59:40,1,936,6.71,5.63,5.31,8
plotter1,60,2022-01-02 16:00:40,1,936,5.45,5.42,5.25,0
plotter1,60,2022-01-02 16:01:40,2,935,4.69,5.29,5.22,0
plotter1,60,2022-01-02 16:02:40,1,935,3.87,4.97,5.12,8
plotter1,60,2022-01-02 16:03:40,1,933,3.41,4.62,4.98,3
plotter1,60,2022-01-02 16:04:40,1,934,3.76,4.52,4.93,0
plotter1,60,2022-01-02 16:05:40,1,933,5.81,5.02,5.07,0
plotter1,60,2022-01-02 16:06:40,1,933,5.20,5.07,5.09,0
plotter1,60,2022-01-02 16:07:40,1,933,5.54,5.04,5.07,8
plotter1,60,2022-01-02 16:08:40,1,933,4.87,4.96,5.05,0
plotter1,60,2022-01-02 16:09:40,1,934,4.35,4.78,4.97,6
plotter1,60,2022-01-02 16:10:40,6,932,5.39,4.98,5.03,8
plotter1,60,2022-01-02 16:11:40,2,931,5.17,5.03,5.04,0
plotter1,60,2022-01-02 16:12:40,2,933,4.52,4.89,4.99,0
plotter1,60,2022-01-02 16:13:40,1,933,6.77,5.58,5.23,1
plotter1,60,2022-01-02 16:14:40,4,934,6.57,5.85,5.35,6
plotter1,60,2022-01-02 16:15:40,1,933,5.40,5.73,5.35,8
plotter1,60,2022-01-02 16:16:40,1,933,6.20,6.07,5.50,0
plotter1,60,2022-01-02 16:17:40,1,932,3.61,5.35,5.28,0
plotter1,60,2022-01-02 16:18:40,1,932,4.53,5.35,5.29,0
plotter1,60,2022-01-02 16:19:40,1,934,5.04,5.32,5.28,0
plotter1,60,2022-01-02 16:20:40,2,933,5.19,5.32,5.28,0
plotter1,60,2022-01-02 16:21:40,2,935,6.08,5.49,5.34,0
plotter1,60,2022-01-02 16:22:40,1,936,4.93,5.25,5.26,8
plotter1,60,2022-01-02 16:23:40,1,936,6.11,5.43,5.32,0
plotter1,60,2022-01-02 16:24:40,1,939,5.61,5.41,5.32,0
plotter1,60,2022-01-02 16:25:40,2,945,6.42,5.68,5.42,1
plotter1,60,2022-01-02 16:26:40,1,945,5.70,5.64,5.42,1
plotter1,60,2022-01-02 16:27:40,1,947,6.96,6.03,5.57,1
plotter1,60,2022-01-02 16:28:40,9,948,6.51,6.13,5.64,9
plotter1,60,2022-01-02 16:29:40,1,949,6.16,6.06,5.64,1
