# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-02 19:56:33,85193676,86225344,2576188,1.96,169668,42182388,47496016,18.07,1145088,43327604,236
plotter1,60,2022-01-02 19:57:33,84306672,85908304,2795256,2.12,176536,42842024,53381784,20.31,1481956,43883540,220
plotter1,60,2022-01-02 19:58:33,83521316,85693160,2901704,2.20,180624,43517116,53491104,20.35,1931432,44190156,8
plotter1,60,2022-01-02 19:59:33,82858244,85546908,2947920,2.24,184028,44130500,53592308,20.39,2324544,44469064,356
plotter1,60,2022-01-02 20:00:33,82056796,85371800,3046312,2.31,184800,44832332,53690888,20.43,2698708,44902356,276
plotter1,60,2022-01-02 20:01:33,81335044,85199100,3165708,2.40,185620,45433868,53824752,20.48,2970816,45331932,180
plotter1,60,2022-01-02 20:02:33,80154316,84592548,3728768,2.83,186956,46050188,53886944,20.50,3173692,46297888,420
plotter1,60,2022-01-02 20:03:33,78751628,83800160,4481080,3.40,188832,46698532,53994220,20.54,3349552,47540196,368
plotter1,60,2022-01-02 20:04:33,78174296,83739404,4508068,3.42,189100,47248632,54057192,20.57,3492040,47989568,332
plotter1,60,2022-01-02 20:05:33,77861252,83971960,4247508,3.23,189748,47821892,53792920,20.47,3615552,48179192,4
plotter1,60,2022-01-02 20:06:33,77226080,83886772,4306772,3.27,190680,48397052,53865804,20.49,3714712,48710088,352
plotter1,60,2022-01-02 20:07:33,76728312,83967900,4203124,3.19,191828,48997876,53655544,20.41,3804888,49117292,0
plotter1,60,2022-01-02 20:08:33,76132444,83913340,4233172,3.21,192268,49563320,53712120,20.44,3881764,49642604,100
plotter1,60,2022-01-02 20:09:33,75438584,83824236,4300340,3.27,193132,50189228,53780820,20.46,3954880,50253940,120
plotter1,60,2022-01-02 20:10:33,74770108,83712328,4381712,3.33,193424,50776220,53882168,20.50,4103092,50771476,56
plotter1,60,2022-01-02 20:11:33,74150564,83654968,4415476,3.35,193676,51361700,53944016,20.52,4202300,51307676,152
plotter1,60,2022-01-02 20:12:33,73495196,83581724,4467308,3.39,193932,51965052,53999700,20.55,4254560,51906264,144
plotter1,60,2022-01-02 20:13:33,72891432,83508976,4519756,3.43,195204,52515272,54068440,20.57,4320788,52453844,136
plotter1,60,2022-01-02 20:14:33,72177392,83413808,4595540,3.49,195448,53153384,54134620,20.60,4384428,53086112,148
plotter1,60,2022-01-02 20:15:33,71499872,83328464,4661052,3.54,195676,53765296,54235532,20.63,4450612,53720776,144
plotter1,60,2022-01-02 20:16:33,70935544,83269188,4701252,3.57,195952,54289048,54246296,20.64,4520464,54181808,8
plotter1,60,2022-01-02 20:17:33,70385440,83201264,4750108,3.61,196140,54789952,54320656,20.67,4564980,54705168,204
plotter1,60,2022-01-02 20:18:33,69801624,83142760,4787592,3.64,196352,55336044,54357720,20.68,4608380,55232904,188
plotter1,60,2022-01-02 20:19:33,69185480,83099780,4812708,3.65,196616,55926864,54404144,20.70,4658620,55809192,208
plotter1,60,2022-01-02 20:20:33,68602084,83016960,4880668,3.71,196828,56442076,54492392,20.73,4687916,56372704,84
plotter1,60,2022-01-02 20:21:33,67702072,82682976,5196160,3.95,197088,57026280,54905088,20.89,4721104,57248104,328
plotter1,60,2022-01-02 20:22:33,67443252,82918740,4938940,3.75,197300,57542152,54573860,20.76,4768880,57456528,192
plotter1,60,2022-01-02 20:23:33,66370964,82434392,5403208,4.10,197580,58149780,55262828,21.03,4819460,58452308,8
plotter1,60,2022-01-02 20:24:33,66127872,82710904,5104196,3.88,197840,58691612,54757864,20.83,4872620,58656672,168
plotter1,60,2022-01-02 20:25:33,65563640,82652124,5143228,3.91,198084,59216356,54800020,20.85,4914700,59170188,140
plotter1,60,2022-01-02 20:26:33,64995196,82594780,5180164,3.93,198320,59747668,54851776,20.87,4969608,59684160,88
plotter1,60,2022-01-02 20:27:33,64096872,82263084,5491604,4.17,198660,60334428,55353984,21.06,4999952,60564784,108
plotter1,60,2022-01-02 20:28:33,63787516,82513332,5220408,3.96,198876,60914824,54943220,20.90,5030664,60848940,48
plotter1,60,2022-01-02 20:29:33,63178404,82426236,5286136,4.01,199132,61458008,54995972,20.92,5078212,61382532,40
plotter1,60,2022-01-02 20:30:33,62574396,82384692,5306700,4.03,199360,62041228,55043972,20.94,5119156,61956940,52
plotter1,60,2022-01-02 20:31:33,62028048,82344316,5328980,4.05,199620,62564920,55090308,20.96,5170028,62464336,68
plotter1,60,2022-01-02 20:32:33,61355864,82267460,5396152,4.10,199896,63169596,55149800,20.98,5203300,63082640,8
plotter1,60,2022-01-02 20:33:33,60851612,82246104,5398588,4.10,200100,63671256,55162388,20.99,5299848,63492396,52
plotter1,60,2022-01-02 20:34:33,60385476,82208772,5428808,4.12,200388,64106868,55222152,21.01,5341008,63937884,76
plotter1,60,2022-01-02 20:35:33,59744168,82142116,5474024,4.16,200612,64702792,55264152,21.03,5437732,64462848,8
plotter1,60,2022-01-02 20:36:33,59125092,82111868,5479100,4.16,200836,65312072,55289800,21.04,5526744,64994876,136
