# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-02 15:50:40,lo,28.23,28.23,15.68,15.68,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 15:50:40,enp6s0,586.70,1102.57,126.00,1459.99,0.00,0.00,0.40,0.48
plotter1,60,2022-01-02 15:51:40,lo,14.00,14.00,13.03,13.03,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 15:51:40,enp6s0,573.83,1073.63,132.58,1398.06,0.00,0.00,0.40,0.46
plotter1,60,2022-01-02 15:52:40,lo,1.53,1.53,1.59,1.59,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 15:52:40,enp6s0,725.63,1154.70,362.08,1442.61,0.00,0.00,0.42,0.47
plotter1,60,2022-01-02 15:53:40,lo,16.03,16.03,102.98,102.98,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 15:53:40,enp6s0,719.70,1228.05,307.49,1548.82,0.00,0.00,0.42,0.51
plotter1,60,2022-01-02 15:54:40,lo,2.00,2.00,2.63,2.63,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 15:54:40,enp6s0,736.57,1164.05,375.27,1408.76,0.00,0.00,0.42,0.46
plotter1,60,2022-01-02 15:55:40,lo,2.30,2.30,3.32,3.32,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 15:55:40,enp6s0,834.15,1294.65,424.84,1641.81,0.00,0.00,0.40,0.54
plotter1,60,2022-01-02 15:56:40,lo,1.47,1.47,1.49,1.49,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 15:56:40,enp6s0,597.57,1076.25,192.83,1408.19,0.00,0.00,0.42,0.46
plotter1,60,2022-01-02 15:57:40,lo,1.80,1.80,2.50,2.50,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 15:57:40,enp6s0,683.32,1174.60,239.93,1535.87,0.00,0.00,0.42,0.50
plotter1,60,2022-01-02 15:58:40,lo,6.82,6.82,77.16,77.16,0.00,0.00,0.00,0.00
plotter1,60,2022-01-02 15:58:40,enp6s0,684.75,1126.75,279.53,1461.74,0.00,0.00,0.42,0.48
