# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-02 15:50:40,249.17,230.67,18.40,0.10,21693.43,574.40,36.80
plotter1,60,2022-01-02 15:51:40,197.17,181.45,15.67,0.05,18616.27,217.87,8.67
plotter1,60,2022-01-02 15:52:40,206.00,190.07,15.93,0.00,19430.57,213.60,0.00
plotter1,60,2022-01-02 15:53:40,204.20,186.08,18.02,0.10,19509.32,258.00,8.80
plotter1,60,2022-01-02 15:54:40,196.77,179.23,17.53,0.00,18894.50,238.53,0.00
plotter1,60,2022-01-02 15:55:40,243.77,229.95,13.82,0.00,22565.67,401.33,0.00
plotter1,60,2022-01-02 15:56:40,186.47,180.65,5.82,0.00,18779.32,94.80,0.00
plotter1,60,2022-01-02 15:57:40,200.93,196.92,4.02,0.00,20577.48,77.60,0.00
plotter1,60,2022-01-02 15:58:40,183.23,177.73,5.50,0.00,18335.07,107.73,0.00
plotter1,60,2022-01-02 15:59:40,197.35,192.23,5.12,0.00,19860.00,104.13,0.00
plotter1,60,2022-01-02 16:00:40,188.98,180.60,8.38,0.00,17780.50,335.20,0.00
plotter1,60,2022-01-02 16:01:40,205.05,198.25,6.80,0.00,20589.20,132.13,0.00
plotter1,60,2022-01-02 16:02:40,166.15,159.87,6.28,0.00,16154.38,118.93,0.00
plotter1,60,2022-01-02 16:03:40,214.43,207.12,7.32,0.00,21531.47,132.67,0.00
plotter1,60,2022-01-02 16:04:40,174.80,166.20,8.60,0.00,17280.53,141.07,0.00
plotter1,60,2022-01-02 16:05:40,232.93,220.78,12.15,0.00,21576.37,384.00,0.00
plotter1,60,2022-01-02 16:06:40,215.77,200.38,15.38,0.00,20454.93,221.20,0.00
plotter1,60,2022-01-02 16:07:40,193.47,178.55,14.92,0.00,18499.73,223.60,0.00
plotter1,60,2022-01-02 16:08:40,222.77,209.27,13.50,0.00,21497.20,201.33,0.00
plotter1,60,2022-01-02 16:09:40,185.60,173.15,12.45,0.00,17435.47,187.47,0.00
plotter1,60,2022-01-02 16:10:40,218.52,206.30,12.22,0.00,19443.03,390.40,0.00
plotter1,60,2022-01-02 16:11:40,189.55,182.32,7.23,0.00,18852.67,116.40,0.00
plotter1,60,2022-01-02 16:12:40,195.42,191.13,4.28,0.00,19482.43,78.13,0.00
plotter1,60,2022-01-02 16:13:40,177.62,171.97,5.65,0.00,18049.73,181.60,0.00
plotter1,60,2022-01-02 16:14:40,181.80,174.50,7.30,0.00,17937.07,340.13,0.00
plotter1,60,2022-01-02 16:15:40,207.57,199.52,8.05,0.00,19686.77,331.20,0.00
plotter1,60,2022-01-02 16:16:40,169.83,164.13,5.70,0.00,17064.27,108.80,0.00
plotter1,60,2022-01-02 16:17:40,196.57,189.70,6.87,0.00,19852.67,131.20,0.00
plotter1,60,2022-01-02 16:18:40,182.45,172.07,10.38,0.00,17422.53,180.93,0.00
plotter1,60,2022-01-02 16:19:40,170.40,163.30,7.10,0.00,16901.07,126.93,0.00
plotter1,60,2022-01-02 16:20:40,197.53,186.62,10.92,0.00,18225.70,366.67,0.00
plotter1,60,2022-01-02 16:21:40,201.68,193.80,7.88,0.00,19931.07,132.27,0.00
plotter1,60,2022-01-02 16:22:40,174.50,164.45,10.05,0.00,16299.27,161.73,0.00
plotter1,60,2022-01-02 16:23:40,209.95,199.25,10.70,0.00,20276.13,171.60,0.00
plotter1,60,2022-01-02 16:24:40,233.45,224.13,9.32,0.00,23094.67,152.40,0.00
plotter1,60,2022-01-02 16:25:40,181.05,170.10,10.95,0.00,16049.03,383.60,0.00
plotter1,60,2022-01-02 16:26:40,206.32,200.68,5.63,0.00,20674.40,94.67,0.00
plotter1,60,2022-01-02 16:27:40,169.40,164.30,5.10,0.00,17206.80,100.40,0.00
plotter1,60,2022-01-02 16:28:40,204.35,198.72,5.63,0.00,20745.07,110.00,0.00
plotter1,60,2022-01-02 16:29:40,186.15,180.98,5.17,0.00,18446.27,104.80,0.00
