# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-02 22:47:47,-1,3575.07
plotter1,60,2022-01-02 22:48:47,-1,3762.50
plotter1,60,2022-01-02 22:49:47,-1,3762.50
plotter1,60,2022-01-02 22:50:47,-1,3762.50
plotter1,60,2022-01-02 22:51:47,-1,3587.56
plotter1,60,2022-01-02 22:52:47,-1,3762.52
plotter1,60,2022-01-02 22:53:47,-1,3762.50
plotter1,60,2022-01-02 22:54:47,-1,3762.50
plotter1,60,2022-01-02 22:55:47,-1,3762.50
plotter1,60,2022-01-02 22:56:47,-1,3762.50
plotter1,60,2022-01-02 22:57:47,-1,3993.84
plotter1,60,2022-01-02 22:58:47,-1,3762.50
plotter1,60,2022-01-02 22:59:47,-1,3762.50
plotter1,60,2022-01-02 23:00:47,-1,3762.50
plotter1,60,2022-01-02 23:01:47,-1,3762.50
plotter1,60,2022-01-02 23:02:47,-1,3762.50
plotter1,60,2022-01-02 23:03:47,-1,3762.50
plotter1,60,2022-01-02 23:04:47,-1,3762.49
plotter1,60,2022-01-02 23:05:47,-1,3762.50
plotter1,60,2022-01-02 23:06:47,-1,3762.50
plotter1,60,2022-01-02 23:07:47,-1,3762.50
plotter1,60,2022-01-02 23:08:47,-1,3762.50
plotter1,60,2022-01-02 23:09:47,-1,4331.25
plotter1,60,2022-01-02 23:10:47,-1,3843.75
plotter1,60,2022-01-02 23:11:47,-1,4240.07
plotter1,60,2022-01-02 23:12:47,-1,3762.50
plotter1,60,2022-01-02 23:13:47,-1,3762.49
plotter1,60,2022-01-02 23:14:47,-1,3843.75
plotter1,60,2022-01-02 23:15:47,-1,3843.79
plotter1,60,2022-01-02 23:16:47,-1,3762.56
plotter1,60,2022-01-02 23:17:47,-1,3762.50
plotter1,60,2022-01-02 23:18:47,-1,3762.50
plotter1,60,2022-01-02 23:19:47,-1,3843.78
plotter1,60,2022-01-02 23:20:47,-1,3762.50
plotter1,60,2022-01-02 23:21:47,-1,3762.50
plotter1,60,2022-01-02 23:22:47,-1,3996.81
plotter1,60,2022-01-02 23:23:47,-1,3762.50
plotter1,60,2022-01-02 23:24:47,-1,3762.50
plotter1,60,2022-01-02 23:25:47,-1,4394.06
plotter1,60,2022-01-02 23:26:47,-1,4329.42
