# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-02 22:47:47,4749.15,4456.93,291.67,0.55,1058858.67,689486.40,712744.00
plotter1,60,2022-01-02 22:48:47,223.78,212.05,11.68,0.05,23027.33,216.40,4.40
plotter1,60,2022-01-02 22:49:47,1644.20,1196.40,447.80,0.00,51182.00,8002.13,0.00
plotter1,60,2022-01-02 22:50:47,2874.50,1655.30,1219.10,0.10,57833.43,20335.87,8.80
plotter1,60,2022-01-02 22:51:47,1714.85,647.95,1066.90,0.00,26828.00,16070.27,0.00
plotter1,60,2022-01-02 22:52:47,1981.68,544.05,1437.63,0.00,24723.85,20993.47,0.00
plotter1,60,2022-01-02 22:53:47,1957.48,365.55,1591.93,0.00,21158.93,20355.73,0.00
plotter1,60,2022-01-02 22:54:47,1543.85,219.88,1323.97,0.00,19876.52,15963.20,0.00
plotter1,60,2022-01-02 22:55:47,1532.53,210.17,1322.37,0.00,19163.30,15459.73,0.00
plotter1,60,2022-01-02 22:56:47,1862.38,281.08,1581.30,0.00,18612.58,18337.20,0.00
plotter1,60,2022-01-02 22:57:47,1324.70,200.12,1124.58,0.00,19819.65,12791.07,0.00
plotter1,60,2022-01-02 22:58:47,1258.63,167.92,1090.72,0.00,16424.78,12110.40,0.00
plotter1,60,2022-01-02 22:59:47,1187.85,223.72,964.13,0.00,21357.58,10217.20,0.00
plotter1,60,2022-01-02 23:00:47,1323.63,201.97,1121.67,0.00,19009.30,11947.60,0.00
plotter1,60,2022-01-02 23:01:47,1320.68,201.00,1119.68,0.00,20034.53,11667.20,0.00
plotter1,60,2022-01-02 23:02:47,1621.07,440.32,1180.75,0.00,19134.87,11699.60,0.00
plotter1,60,2022-01-02 23:03:47,1391.48,278.75,1112.73,0.00,20951.33,10782.13,0.00
plotter1,60,2022-01-02 23:04:47,1380.72,164.73,1215.98,0.00,16573.73,11651.73,0.00
plotter1,60,2022-01-02 23:05:47,1343.42,219.48,1123.93,0.00,19826.90,11574.93,0.00
plotter1,60,2022-01-02 23:06:47,1266.65,197.70,1068.95,0.00,18896.67,10742.93,0.00
plotter1,60,2022-01-02 23:07:47,1298.97,190.08,1108.88,0.00,18389.87,10903.87,0.00
plotter1,60,2022-01-02 23:08:47,1409.22,250.03,1159.18,0.00,21837.73,11349.47,0.00
plotter1,60,2022-01-02 23:09:47,1383.00,222.02,1160.98,0.00,20701.33,11096.93,0.00
plotter1,60,2022-01-02 23:10:47,1269.52,179.68,1089.83,0.00,16725.70,11000.67,0.00
plotter1,60,2022-01-02 23:11:47,1348.82,183.10,1165.72,0.00,17713.33,11432.00,0.00
plotter1,60,2022-01-02 23:12:47,1326.72,190.50,1136.22,0.00,18515.27,11029.87,0.00
plotter1,60,2022-01-02 23:13:47,1381.18,208.25,1172.93,0.00,20698.93,11278.80,0.00
plotter1,60,2022-01-02 23:14:47,1330.75,166.85,1163.90,0.00,17104.27,11067.87,0.00
plotter1,60,2022-01-02 23:15:47,1384.75,249.12,1135.63,0.00,19795.43,11237.20,0.00
plotter1,60,2022-01-02 23:16:47,1318.55,211.52,1107.03,0.00,20113.07,10838.67,0.00
plotter1,60,2022-01-02 23:17:47,1328.60,232.05,1096.55,0.00,20181.33,10857.73,0.00
plotter1,60,2022-01-02 23:18:47,1279.73,197.53,1082.20,0.00,18656.40,10529.60,0.00
plotter1,60,2022-01-02 23:19:47,1391.72,174.50,1217.22,0.00,16778.53,11928.93,0.00
plotter1,60,2022-01-02 23:20:47,1168.92,173.58,995.33,0.00,16393.17,10089.47,0.00
plotter1,60,2022-01-02 23:21:47,1383.78,188.78,1195.00,0.00,18001.73,11624.67,0.00
plotter1,60,2022-01-02 23:22:47,1266.67,187.88,1078.78,0.00,17801.13,10546.00,0.00
plotter1,60,2022-01-02 23:23:47,1337.68,238.35,1099.33,0.00,20772.93,10747.47,0.00
plotter1,60,2022-01-02 23:24:47,1338.95,387.87,951.08,0.00,19844.13,9068.40,0.00
plotter1,60,2022-01-02 23:25:47,1562.58,539.08,1023.50,0.00,22718.50,9713.60,0.00
plotter1,60,2022-01-02 23:26:47,1367.30,368.97,998.33,0.00,18297.60,9557.87,0.00
