# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-01 09:45:10,1457.30,1438.63,18.52,0.15,83166.88,1092.80,54.27
plotter1,60,2022-01-01 09:46:10,176.50,164.37,12.08,0.05,16889.45,314.53,4.93
plotter1,60,2022-01-01 09:47:10,176.25,172.07,4.13,0.05,17450.82,95.33,4.40
plotter1,60,2022-01-01 09:48:10,179.33,174.78,4.55,0.00,17999.47,89.60,0.00
plotter1,60,2022-01-01 09:49:10,146.72,142.28,4.43,0.00,14710.88,88.80,0.00
plotter1,60,2022-01-01 09:50:10,201.13,194.68,6.45,0.00,18926.80,190.40,0.00
plotter1,60,2022-01-01 09:51:10,204.78,197.13,7.65,0.00,19936.48,256.13,0.00
plotter1,60,2022-01-01 09:52:10,171.60,165.87,5.73,0.00,16887.80,117.20,0.00
plotter1,60,2022-01-01 09:53:10,161.03,154.68,6.35,0.00,16178.80,121.87,0.00
plotter1,60,2022-01-01 09:54:10,150.02,143.13,6.88,0.00,14945.47,125.20,0.00
plotter1,60,2022-01-01 09:55:10,192.12,183.28,8.83,0.00,18061.02,225.73,0.00
plotter1,60,2022-01-01 09:56:10,174.75,165.40,9.35,0.00,16661.08,266.67,0.00
plotter1,60,2022-01-01 09:57:10,159.07,150.87,8.20,0.00,15869.33,145.20,0.00
plotter1,60,2022-01-01 09:58:10,195.20,187.08,8.12,0.00,19426.00,144.27,0.00
plotter1,60,2022-01-01 09:59:10,172.63,163.95,8.68,0.00,17076.80,151.20,0.00
plotter1,60,2022-01-01 10:00:10,186.55,176.70,9.85,0.00,17283.25,259.33,0.00
plotter1,60,2022-01-01 10:01:10,180.45,174.38,6.07,0.00,17252.85,219.60,0.00
plotter1,60,2022-01-01 10:02:10,174.80,168.07,6.73,0.00,17009.67,112.80,0.00
plotter1,60,2022-01-01 10:03:10,172.65,165.57,7.08,0.00,17066.00,122.80,0.00
plotter1,60,2022-01-01 10:04:10,165.03,157.12,7.92,0.00,16558.93,139.60,0.00
plotter1,60,2022-01-01 10:05:10,178.53,171.20,7.33,0.00,16876.53,206.00,0.00
plotter1,60,2022-01-01 10:06:10,195.65,184.00,11.65,0.00,18667.30,309.47,0.00
plotter1,60,2022-01-01 10:07:10,168.22,158.40,9.82,0.00,16717.47,170.53,0.00
plotter1,60,2022-01-01 10:08:10,203.97,189.32,14.65,0.00,19690.40,465.60,0.00
plotter1,60,2022-01-01 10:09:10,208.90,196.12,12.78,0.00,19994.13,218.93,0.00
plotter1,60,2022-01-01 10:10:10,171.40,155.38,16.02,0.00,15392.73,310.13,0.00
plotter1,60,2022-01-01 10:11:10,187.32,172.13,15.18,0.00,17247.90,345.33,0.00
plotter1,60,2022-01-01 10:12:10,165.73,150.32,15.42,0.00,14937.53,232.00,0.00
plotter1,60,2022-01-01 10:13:10,171.27,155.52,15.75,0.00,15751.73,228.67,0.00
plotter1,60,2022-01-01 10:14:10,187.18,172.70,14.48,0.00,17768.13,222.53,0.00
plotter1,60,2022-01-01 10:15:10,184.42,177.17,7.25,0.00,17156.63,200.13,0.00
plotter1,60,2022-01-01 10:16:10,173.40,165.27,8.13,0.00,16333.47,268.93,0.00
plotter1,60,2022-01-01 10:17:10,177.52,168.67,8.85,0.00,17089.07,146.53,0.00
plotter1,60,2022-01-01 10:18:10,208.70,200.63,8.07,0.00,20478.53,144.67,0.00
plotter1,60,2022-01-01 10:19:10,190.35,184.55,5.80,0.00,18790.40,111.73,0.00
plotter1,60,2022-01-01 10:20:10,188.02,180.70,7.32,0.00,17306.90,211.60,0.00
plotter1,60,2022-01-01 10:21:10,205.73,197.97,7.77,0.00,19420.53,247.07,0.00
plotter1,60,2022-01-01 10:22:10,180.17,168.68,11.48,0.00,16953.18,181.47,0.00
plotter1,60,2022-01-01 10:23:10,177.62,163.22,14.40,0.00,15993.33,211.20,0.00
