# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-01 10:24:39,230.50,210.78,19.57,0.15,20474.93,428.67,76.00
plotter1,60,2022-01-01 10:25:39,219.93,199.83,20.05,0.05,19419.17,484.67,9.33
plotter1,60,2022-01-01 10:26:39,184.70,165.83,18.87,0.00,17255.87,266.80,0.00
plotter1,60,2022-01-01 10:27:39,177.85,164.60,13.25,0.00,17054.53,212.53,0.00
plotter1,60,2022-01-01 10:28:39,161.42,156.13,5.28,0.00,15897.20,85.87,0.00
plotter1,60,2022-01-01 10:29:39,191.02,186.22,4.80,0.00,19133.20,95.33,0.00
plotter1,60,2022-01-01 10:30:39,198.45,189.83,8.62,0.00,18278.10,336.13,0.00
plotter1,60,2022-01-01 10:31:39,173.57,168.12,5.45,0.00,17659.65,106.00,0.00
plotter1,60,2022-01-01 10:32:39,158.87,152.46,6.42,0.00,15104.77,124.25,0.00
plotter1,60,2022-01-01 10:33:39,182.68,172.50,10.18,0.00,17850.92,177.73,0.00
plotter1,60,2022-01-01 10:34:39,197.67,186.85,10.82,0.00,19342.80,182.27,0.00
plotter1,60,2022-01-01 10:35:39,177.80,166.35,11.45,0.00,16024.23,367.47,0.00
plotter1,60,2022-01-01 10:36:39,186.00,174.43,11.57,0.00,18267.20,176.53,0.00
plotter1,60,2022-01-01 10:37:39,187.38,173.77,13.62,0.00,18012.40,207.73,0.00
plotter1,60,2022-01-01 10:38:39,192.87,181.58,11.28,0.00,19223.47,185.60,0.00
plotter1,60,2022-01-01 10:39:39,155.43,146.68,8.75,0.00,15197.07,154.67,0.00
plotter1,60,2022-01-01 10:40:39,209.23,196.07,13.17,0.00,18646.10,400.13,0.00
plotter1,60,2022-01-01 10:41:39,190.23,181.67,8.57,0.00,18710.13,160.67,0.00
plotter1,60,2022-01-01 10:42:39,179.17,173.00,6.17,0.00,17596.03,102.67,0.00
plotter1,60,2022-01-01 10:43:39,161.12,153.12,8.00,0.00,15721.07,133.07,0.00
plotter1,60,2022-01-01 10:44:39,176.77,171.12,5.65,0.00,17704.27,105.60,0.00
plotter1,60,2022-01-01 10:45:39,194.33,185.30,9.03,0.00,17813.03,339.20,0.00
plotter1,60,2022-01-01 10:46:39,159.27,153.57,5.70,0.00,15728.93,112.93,0.00
plotter1,60,2022-01-01 10:47:39,162.90,156.12,6.78,0.00,16325.87,128.67,0.00
plotter1,60,2022-01-01 10:48:39,164.87,157.77,7.10,0.00,16047.60,131.33,0.00
plotter1,60,2022-01-01 10:49:39,192.93,182.23,10.70,0.00,18731.60,416.53,0.00
plotter1,60,2022-01-01 10:50:39,174.88,163.92,10.97,0.00,15751.43,393.33,0.00
plotter1,60,2022-01-01 10:51:39,200.17,190.67,9.50,0.00,19740.93,165.20,0.00
plotter1,60,2022-01-01 10:52:39,148.20,135.60,12.60,0.00,13395.18,207.47,0.00
plotter1,60,2022-01-01 10:53:39,158.40,150.08,8.32,0.00,15230.80,146.80,0.00
plotter1,60,2022-01-01 10:54:39,175.10,166.68,8.42,0.00,17072.67,144.13,0.00
plotter1,60,2022-01-01 10:55:39,223.40,215.07,8.33,0.00,20639.57,342.67,0.00
plotter1,60,2022-01-01 10:56:39,209.10,204.77,4.33,0.00,21096.67,84.13,0.00
plotter1,60,2022-01-01 10:57:39,178.30,173.28,5.02,0.00,17963.20,96.93,0.00
plotter1,60,2022-01-01 10:58:39,177.83,172.28,5.55,0.00,17692.13,107.73,0.00
plotter1,60,2022-01-01 10:59:39,170.68,164.85,5.83,0.00,17019.73,110.93,0.00
plotter1,60,2022-01-01 11:00:39,187.37,177.97,9.40,0.00,16994.50,354.27,0.00
plotter1,60,2022-01-01 11:01:39,145.90,139.38,6.52,0.00,14396.67,126.13,0.00
