# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-01 10:24:39,lo,41.23,41.23,336.40,336.40,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:24:39,enp6s0,784.32,1299.47,360.74,1665.14,0.00,0.00,0.40,0.55
plotter1,60,2022-01-01 10:25:39,lo,28.15,28.15,226.91,226.91,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:25:39,enp6s0,736.80,1278.42,303.53,1643.81,0.00,0.00,0.42,0.54
plotter1,60,2022-01-01 10:26:39,lo,9.22,9.22,141.33,141.33,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:26:39,enp6s0,728.52,1152.08,364.66,1440.41,0.00,0.00,0.42,0.47
plotter1,60,2022-01-01 10:27:39,lo,9.23,9.23,75.78,75.78,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:27:39,enp6s0,718.57,1078.48,402.79,1369.03,0.00,0.00,0.40,0.45
plotter1,60,2022-01-01 10:28:39,lo,4.97,4.97,72.31,72.31,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:28:39,enp6s0,579.02,1002.37,199.27,1308.31,0.00,0.00,0.42,0.43
plotter1,60,2022-01-01 10:29:39,lo,8.93,8.93,75.32,75.32,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:29:39,enp6s0,668.15,1149.45,232.94,1515.63,0.00,0.00,0.42,0.50
plotter1,60,2022-01-01 10:30:39,lo,9.62,9.62,145.00,145.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:30:39,enp6s0,622.37,1150.97,191.04,1527.47,0.00,0.00,0.42,0.50
plotter1,60,2022-01-01 10:31:39,lo,13.43,13.43,160.81,160.81,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:31:39,enp6s0,706.77,1151.17,337.03,1488.78,0.00,0.00,0.42,0.49
plotter1,60,2022-01-01 10:32:39,lo,4.90,4.90,72.89,72.89,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:32:39,enp6s0,551.17,930.19,194.32,1212.51,0.00,0.00,0.42,0.40
plotter1,60,2022-01-01 10:33:39,lo,10.78,10.78,110.22,110.22,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:33:39,enp6s0,623.57,1098.48,229.39,1453.79,0.00,0.00,0.43,0.48
plotter1,60,2022-01-01 10:34:39,lo,3.03,3.03,37.69,37.69,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:34:39,enp6s0,643.13,1104.60,234.47,1464.08,0.00,0.00,0.42,0.48
plotter1,60,2022-01-01 10:35:39,lo,8.95,8.95,74.50,74.50,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:35:39,enp6s0,581.48,991.67,239.72,1297.59,0.00,0.00,0.40,0.43
plotter1,60,2022-01-01 10:36:39,lo,12.53,12.53,212.12,212.12,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:36:39,enp6s0,701.10,1221.30,252.50,1618.39,0.00,0.00,0.42,0.53
plotter1,60,2022-01-01 10:37:39,lo,9.48,9.48,74.96,74.96,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:37:39,enp6s0,605.73,1093.90,189.62,1439.64,0.00,0.00,0.40,0.47
plotter1,60,2022-01-01 10:38:39,lo,9.55,9.55,145.81,145.81,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:38:39,enp6s0,815.12,1221.22,433.47,1593.06,0.00,0.00,0.43,0.52
plotter1,60,2022-01-01 10:39:39,lo,11.53,11.53,76.69,76.69,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:39:39,enp6s0,591.50,951.62,247.06,1239.38,0.00,0.00,0.40,0.41
plotter1,60,2022-01-01 10:40:39,lo,18.75,18.75,48.45,48.45,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:40:39,enp6s0,686.53,1139.52,298.75,1463.23,0.00,0.00,0.42,0.48
plotter1,60,2022-01-01 10:41:39,lo,12.98,12.98,222.07,222.07,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 10:41:39,enp6s0,711.75,1250.27,264.17,1658.06,0.00,0.00,0.40,0.54
plotter1,60,2022-01-01 10:42:39,lo,7.03,7.03,73.96,73.96,0.00,0.00,0.00,0.00
