# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-08 01:24:36,128061312,128355700,1619092,1.23,160160,926752,4302368,1.64,231856,1843480,252
plotter1,60,2022-01-08 01:25:36,126897656,127687424,2274688,1.73,160700,1432852,6245888,2.38,255288,2966768,8
plotter1,60,2022-01-08 01:26:36,126200204,127471320,2480596,1.88,161984,1923108,6266356,2.38,272276,3658876,60
plotter1,60,2022-01-08 01:27:36,125727540,127481604,2460016,1.87,167900,2410680,6241768,2.37,289276,4109824,100
plotter1,60,2022-01-08 01:28:36,125135308,127448360,2480104,1.88,170484,2979964,6261016,2.38,309688,4669764,192
plotter1,60,2022-01-08 01:29:36,124624588,127430508,2486824,1.89,185724,3468856,6276120,2.39,330240,5158728,92
plotter1,60,2022-01-08 01:30:36,124128312,127396204,2505540,1.90,187544,3944640,6296344,2.40,368524,5603012,0
plotter1,60,2022-01-08 01:31:36,123643132,127374116,2517788,1.91,188260,4416832,6308632,2.40,409440,6041012,28
plotter1,60,2022-01-08 01:32:36,123158964,127361384,2518764,1.91,188624,4899500,6323652,2.41,429032,6507788,160
plotter1,60,2022-01-08 01:33:36,122636140,127355664,2510688,1.91,188940,5429984,6342756,2.41,454276,7017452,140
plotter1,60,2022-01-08 01:34:36,122127492,127329068,2522968,1.92,189188,5926124,6359892,2.42,475988,7496752,52
plotter1,60,2022-01-08 01:35:36,121652580,127306276,2531360,1.92,190372,6391336,6378772,2.43,498572,7944932,136
plotter1,60,2022-01-08 01:36:36,120368028,127229388,2584276,1.96,618552,6939756,6447112,2.45,953868,8484752,64
plotter1,60,2022-01-08 01:37:36,119903832,127224000,2577260,1.96,618912,7411108,6462596,2.46,974900,8940964,140
plotter1,60,2022-01-08 01:38:36,119457908,127215656,2574592,1.95,619228,7859644,6476692,2.46,996732,9372320,156
plotter1,60,2022-01-08 01:39:36,118965980,127209272,2569288,1.95,619432,8356660,6491524,2.47,1017760,9851960,136
plotter1,60,2022-01-08 01:40:36,118479008,127196848,2568100,1.95,619680,8844280,6508164,2.48,1039836,10320616,56
plotter1,60,2022-01-08 01:41:36,118006004,127170508,2581624,1.96,619872,9303460,6525784,2.48,1060056,10763964,84
plotter1,60,2022-01-08 01:42:36,117470948,127127280,2615244,1.99,622460,9796616,6546376,2.49,1082488,11264020,896
plotter1,60,2022-01-08 01:43:36,117011432,127135804,2596600,1.97,623544,10268624,6550748,2.49,1107148,11706252,4
plotter1,60,2022-01-08 01:44:36,116514972,127127476,2595520,1.97,624304,10760532,6561992,2.50,1126836,12180288,208
plotter1,60,2022-01-08 01:45:36,115990504,127108248,2603520,1.98,624548,11271264,6577352,2.50,1147780,12675596,84
plotter1,60,2022-01-08 01:46:36,115482612,127087628,2608956,1.98,624708,11768260,6562148,2.50,1169812,13148644,80
plotter1,60,2022-01-08 01:47:36,114978800,127075124,2609656,1.98,624904,12265972,6578100,2.50,1190784,13627840,80
plotter1,60,2022-01-08 01:48:36,114528768,127053776,2620652,1.99,625076,12700208,6595568,2.51,1209592,14050852,8
plotter1,60,2022-01-08 01:49:36,114040072,127038532,2621520,1.99,625284,13183112,6613472,2.52,1231556,14517356,0
plotter1,60,2022-01-08 01:50:36,113578832,126999644,2643288,2.01,625496,13618124,6636256,2.52,1254576,14934216,8
plotter1,60,2022-01-08 01:51:36,113097316,126994564,2629512,2.00,625844,14107840,6658784,2.53,1278608,15405304,172
plotter1,60,2022-01-08 01:52:36,112625876,126984084,2629908,2.00,626088,14573464,6673096,2.54,1297772,15855452,84
plotter1,60,2022-01-08 01:53:36,112053328,126965432,2633304,2.00,626356,15136768,6692824,2.55,1322756,16399952,188
plotter1,60,2022-01-08 01:54:36,111576568,126937712,2645592,2.01,626564,15596376,6712264,2.55,1344232,16841340,116
plotter1,60,2022-01-08 01:55:36,111057088,126918204,2645404,2.01,626824,16111472,6739144,2.56,1371140,17337728,8
plotter1,60,2022-01-08 01:56:36,110582664,126900500,2642532,2.01,627076,16583792,6764488,2.57,1396604,17788400,12
plotter1,60,2022-01-08 01:57:36,110045848,126867636,2655840,2.02,627284,17101912,6789064,2.58,1421468,18287120,56
plotter1,60,2022-01-08 01:58:36,109548060,126840224,2662968,2.02,627468,17587348,6814424,2.59,1447132,18752704,104
plotter1,60,2022-01-08 01:59:36,109071208,126809764,2674296,2.03,627680,18048092,6839240,2.60,1470764,19196872,84
plotter1,60,2022-01-08 02:00:36,108610020,126798000,2666528,2.02,627940,18512776,6864584,2.61,1495992,19642460,8
plotter1,60,2022-01-08 02:01:36,108159972,126746812,2697196,2.05,628168,18927292,6892168,2.62,1519936,20041096,84
plotter1,60,2022-01-08 02:02:36,107681448,126724840,2699648,2.05,628380,19398544,6917000,2.63,1543872,20494884,184
plotter1,60,2022-01-08 02:03:36,107186460,126714980,2693764,2.05,628836,19894036,6936712,2.64,1568400,20969192,8
plotter1,60,2022-01-08 02:04:36,106701884,126696756,2693524,2.05,630516,20372508,6955444,2.65,1594572,21425756,188
plotter1,60,2022-01-08 02:05:36,106151816,126670964,2703624,2.05,630740,20907788,6989988,2.66,1616904,21957328,0
plotter1,60,2022-01-08 02:06:36,105697868,126639188,2721496,2.07,630908,21338716,7007392,2.67,1638776,22369356,12
plotter1,60,2022-01-08 02:07:36,105150352,126615980,2724372,2.07,631252,21877792,7034892,2.68,1684928,22870068,8
plotter1,60,2022-01-08 02:08:36,104619752,126598836,2722100,2.07,631480,22405292,7059212,2.69,1710752,23377156,84
plotter1,60,2022-01-08 02:09:36,104098492,126584512,2719244,2.06,631668,22924416,7080476,2.69,1737036,23874380,8
plotter1,60,2022-01-08 02:10:36,103597452,126553284,2735548,2.08,631964,23404052,7099392,2.70,1759628,24335528,4
plotter1,60,2022-01-08 02:11:36,103124900,126532040,2740180,2.08,632152,23867132,7120384,2.71,1782548,24779924,64
plotter1,60,2022-01-08 02:12:36,102624504,126504904,2748756,2.09,632344,24354100,7142400,2.72,1807200,25245868,108
plotter1,60,2022-01-08 02:13:36,102119900,126475660,2763960,2.10,632504,24838596,7166688,2.73,1831708,25716436,128
plotter1,60,2022-01-08 02:14:36,101643384,126447112,2773448,2.11,632712,25300808,7190512,2.74,1855948,26158944,100
plotter1,60,2022-01-08 02:15:36,101157744,126449208,2760320,2.10,632920,25794900,7204576,2.74,1878540,26633868,92
