# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-08 01:24:36,-1,3762.52
plotter1,60,2022-01-08 01:25:36,-1,4331.24
plotter1,60,2022-01-08 01:26:36,-1,4331.26
plotter1,60,2022-01-08 01:27:36,-1,3531.25
plotter1,60,2022-01-08 01:28:36,-1,4412.49
plotter1,60,2022-01-08 01:29:36,-1,3762.50
plotter1,60,2022-01-08 01:30:36,-1,3681.25
plotter1,60,2022-01-08 01:31:36,-1,4331.27
plotter1,60,2022-01-08 01:32:36,-1,4284.75
plotter1,60,2022-01-08 01:33:36,-1,3762.89
plotter1,60,2022-01-08 01:34:36,-1,4239.54
plotter1,60,2022-01-08 01:35:36,-1,4041.77
plotter1,60,2022-01-08 01:36:36,-1,4115.66
plotter1,60,2022-01-08 01:37:36,-1,3681.43
plotter1,60,2022-01-08 01:38:36,-1,3681.50
plotter1,60,2022-01-08 01:39:36,-1,4331.29
plotter1,60,2022-01-08 01:40:36,-1,4303.01
plotter1,60,2022-01-08 01:41:36,-1,4345.22
plotter1,60,2022-01-08 01:42:36,-1,3762.77
plotter1,60,2022-01-08 01:43:36,-1,3762.59
plotter1,60,2022-01-08 01:44:36,-1,3839.69
plotter1,60,2022-01-08 01:45:36,-1,4331.28
plotter1,60,2022-01-08 01:46:36,-1,3961.96
plotter1,60,2022-01-08 01:47:36,-1,4285.61
plotter1,60,2022-01-08 01:48:36,-1,3681.41
plotter1,60,2022-01-08 01:49:36,-1,4349.67
plotter1,60,2022-01-08 01:50:36,-1,4246.63
plotter1,60,2022-01-08 01:51:36,-1,4266.32
plotter1,60,2022-01-08 01:52:36,-1,4331.21
plotter1,60,2022-01-08 01:53:36,-1,4257.75
plotter1,60,2022-01-08 01:54:36,-1,4308.76
plotter1,60,2022-01-08 01:55:36,-1,4331.67
plotter1,60,2022-01-08 01:56:36,-1,4304.75
plotter1,60,2022-01-08 01:57:36,-1,4317.79
plotter1,60,2022-01-08 01:58:36,-1,4245.17
plotter1,60,2022-01-08 01:59:36,-1,3758.60
plotter1,60,2022-01-08 02:00:36,-1,3808.71
plotter1,60,2022-01-08 02:01:36,-1,3762.61
plotter1,60,2022-01-08 02:02:36,-1,4292.60
plotter1,60,2022-01-08 02:03:36,-1,4237.60
plotter1,60,2022-01-08 02:04:36,-1,3947.43
plotter1,60,2022-01-08 02:05:36,-1,3681.25
plotter1,60,2022-01-08 02:06:36,-1,3761.93
plotter1,60,2022-01-08 02:07:36,-1,3762.50
plotter1,60,2022-01-08 02:08:36,-1,3533.88
plotter1,60,2022-01-08 02:09:36,-1,3681.25
plotter1,60,2022-01-08 02:10:36,-1,4278.33
plotter1,60,2022-01-08 02:11:36,-1,4224.38
plotter1,60,2022-01-08 02:12:36,-1,3605.30
plotter1,60,2022-01-08 02:13:36,-1,3762.50
plotter1,60,2022-01-08 02:14:36,-1,3462.50
plotter1,60,2022-01-08 02:15:36,-1,3762.52
plotter1,60,2022-01-08 02:16:36,-1,4296.67
plotter1,60,2022-01-08 02:17:36,-1,4237.93
plotter1,60,2022-01-08 02:18:36,-1,3749.09
plotter1,60,2022-01-08 02:19:36,-1,4314.97
plotter1,60,2022-01-08 02:20:36,-1,3681.35
plotter1,60,2022-01-08 02:21:36,-1,3681.44
plotter1,60,2022-01-08 02:22:36,-1,4331.22
plotter1,60,2022-01-08 02:23:36,-1,4219.05
plotter1,60,2022-01-08 02:24:36,-1,3832.01
plotter1,60,2022-01-08 02:25:36,-1,4088.35
plotter1,60,2022-01-08 02:26:36,-1,4261.48
plotter1,60,2022-01-08 02:27:36,-1,4038.78
plotter1,60,2022-01-08 02:28:36,-1,4186.97
plotter1,60,2022-01-08 02:29:36,-1,4241.69
plotter1,60,2022-01-08 02:30:36,-1,3681.39
plotter1,60,2022-01-08 02:31:36,-1,4268.10
plotter1,60,2022-01-08 02:32:36,-1,4185.27
plotter1,60,2022-01-08 02:33:36,-1,4282.87
plotter1,60,2022-01-08 02:34:36,-1,4279.83
plotter1,60,2022-01-08 02:35:36,-1,3762.63
plotter1,60,2022-01-08 02:36:36,-1,4287.70
plotter1,60,2022-01-08 02:37:36,-1,4245.99
plotter1,60,2022-01-08 02:38:36,-1,4082.85
plotter1,60,2022-01-08 02:39:36,-1,4248.60
plotter1,60,2022-01-08 02:40:36,-1,4257.48
plotter1,60,2022-01-08 02:41:36,-1,3835.27
plotter1,60,2022-01-08 02:42:36,-1,3620.42
plotter1,60,2022-01-08 02:43:36,-1,3910.45
plotter1,60,2022-01-08 02:44:36,-1,4083.37
plotter1,60,2022-01-08 02:45:36,-1,4296.68
plotter1,60,2022-01-08 02:46:36,-1,3807.97
plotter1,60,2022-01-08 02:47:36,-1,4391.03
plotter1,60,2022-01-08 02:48:36,-1,3759.24
plotter1,60,2022-01-08 02:49:36,-1,4256.79
plotter1,60,2022-01-08 02:50:36,-1,4332.14
plotter1,60,2022-01-08 02:51:36,-1,4109.27
plotter1,60,2022-01-08 02:52:36,-1,3988.94
plotter1,60,2022-01-08 02:53:36,-1,4031.11
plotter1,60,2022-01-08 02:54:36,-1,4308.23
plotter1,60,2022-01-08 02:55:36,-1,3762.69
plotter1,60,2022-01-08 02:56:36,-1,4321.76
plotter1,60,2022-01-08 02:57:36,-1,3762.50
plotter1,60,2022-01-08 02:58:36,-1,4312.04
plotter1,60,2022-01-08 02:59:36,-1,4090.29
plotter1,60,2022-01-08 03:00:36,-1,3963.79
plotter1,60,2022-01-08 03:01:36,-1,3762.50
plotter1,60,2022-01-08 03:02:36,-1,3832.00
plotter1,60,2022-01-08 03:03:36,-1,3762.59
plotter1,60,2022-01-08 03:04:36,-1,3762.60
plotter1,60,2022-01-08 03:05:36,-1,3762.67
plotter1,60,2022-01-08 03:06:36,-1,4303.47
plotter1,60,2022-01-08 03:07:36,-1,3762.51
plotter1,60,2022-01-08 03:08:36,-1,3762.60
plotter1,60,2022-01-08 03:09:36,-1,4276.52
plotter1,60,2022-01-08 03:10:36,-1,3843.94
plotter1,60,2022-01-08 03:11:36,-1,4220.80
plotter1,60,2022-01-08 03:12:36,-1,3958.24
plotter1,60,2022-01-08 03:13:36,-1,4301.81
plotter1,60,2022-01-08 03:14:36,-1,4302.00
plotter1,60,2022-01-08 03:15:36,-1,4109.08
plotter1,60,2022-01-08 03:16:36,-1,3841.68
plotter1,60,2022-01-08 03:17:36,-1,4280.19
plotter1,60,2022-01-08 03:18:36,-1,3834.02
plotter1,60,2022-01-08 03:19:36,-1,4272.88
plotter1,60,2022-01-08 03:20:36,-1,4288.33
plotter1,60,2022-01-08 03:21:36,-1,4311.83
plotter1,60,2022-01-08 03:22:36,-1,3895.71
plotter1,60,2022-01-08 03:23:36,-1,4278.36
plotter1,60,2022-01-08 03:24:36,-1,3762.50
plotter1,60,2022-01-08 03:25:36,-1,3757.91
plotter1,60,2022-01-08 03:26:36,-1,3834.86
plotter1,60,2022-01-08 03:27:36,-1,4245.24
plotter1,60,2022-01-08 03:28:36,-1,4213.90
plotter1,60,2022-01-08 03:29:36,-1,4287.98
plotter1,60,2022-01-08 03:30:36,-1,3843.76
plotter1,60,2022-01-08 03:31:36,-1,3762.65
plotter1,60,2022-01-08 03:32:36,-1,3758.44
plotter1,60,2022-01-08 03:33:36,-1,3762.61
plotter1,60,2022-01-08 03:34:36,-1,3762.50
plotter1,60,2022-01-08 03:35:36,-1,3908.20
plotter1,60,2022-01-08 03:36:36,-1,4327.88
plotter1,60,2022-01-08 03:37:36,-1,4282.45
plotter1,60,2022-01-08 03:38:36,-1,3681.30
plotter1,60,2022-01-08 03:39:36,-1,4244.69
plotter1,60,2022-01-08 03:40:36,-1,4076.43
plotter1,60,2022-01-08 03:41:36,-1,3759.92
plotter1,60,2022-01-08 03:42:36,-1,4307.11
plotter1,60,2022-01-08 03:43:36,-1,3605.55
plotter1,60,2022-01-08 03:44:36,-1,3604.56
plotter1,60,2022-01-08 03:45:36,-1,3836.26
plotter1,60,2022-01-08 03:46:36,-1,4271.49
plotter1,60,2022-01-08 03:47:36,-1,4011.31
plotter1,60,2022-01-08 03:48:36,-1,4478.96
plotter1,60,2022-01-08 03:49:36,-1,3762.50
plotter1,60,2022-01-08 03:50:36,-1,4232.13
plotter1,60,2022-01-08 03:51:36,-1,4262.74
plotter1,60,2022-01-08 03:52:36,-1,3840.75
plotter1,60,2022-01-08 03:53:36,-1,3762.47
plotter1,60,2022-01-08 03:54:36,-1,3757.85
plotter1,60,2022-01-08 03:55:36,-1,4250.34
plotter1,60,2022-01-08 03:56:36,-1,4165.38
plotter1,60,2022-01-08 03:57:36,-1,4034.73
plotter1,60,2022-01-08 03:58:36,-1,4265.87
plotter1,60,2022-01-08 03:59:36,-1,4250.34
plotter1,60,2022-01-08 04:00:36,-1,3757.10
plotter1,60,2022-01-08 04:01:36,-1,4315.40
plotter1,60,2022-01-08 04:02:36,-1,4173.86
plotter1,60,2022-01-08 04:03:36,-1,4147.17
plotter1,60,2022-01-08 04:04:36,-1,4161.14
plotter1,60,2022-01-08 04:05:36,-1,4227.00
plotter1,60,2022-01-08 04:06:36,-1,4327.02
plotter1,60,2022-01-08 04:07:36,-1,4291.94
plotter1,60,2022-01-08 04:08:36,-1,4301.17
plotter1,60,2022-01-08 04:09:36,-1,4331.21
plotter1,60,2022-01-08 04:10:36,-1,3830.37
plotter1,60,2022-01-08 04:11:36,-1,3843.75
plotter1,60,2022-01-08 04:12:36,-1,4323.38
plotter1,60,2022-01-08 04:13:36,-1,4229.26
plotter1,60,2022-01-08 04:14:36,-1,3762.64
plotter1,60,2022-01-08 04:15:36,-1,4225.81
plotter1,60,2022-01-08 04:16:36,-1,4249.56
plotter1,60,2022-01-08 04:17:36,-1,4278.02
plotter1,60,2022-01-08 04:18:36,-1,4244.42
plotter1,60,2022-01-08 04:19:36,-1,4214.56
plotter1,60,2022-01-08 04:20:36,-1,3750.51
plotter1,60,2022-01-08 04:21:36,-1,4270.78
plotter1,60,2022-01-08 04:22:36,-1,3921.16
plotter1,60,2022-01-08 04:23:36,-1,4225.75
plotter1,60,2022-01-08 04:24:36,-1,4294.83
plotter1,60,2022-01-08 04:25:36,-1,4344.14
plotter1,60,2022-01-08 04:26:36,-1,3762.50
plotter1,60,2022-01-08 04:27:36,-1,4129.61
plotter1,60,2022-01-08 04:28:36,-1,3531.25
plotter1,60,2022-01-08 04:29:36,-1,3762.50
plotter1,60,2022-01-08 04:30:36,-1,3681.25
plotter1,60,2022-01-08 04:31:36,-1,3762.50
plotter1,60,2022-01-08 04:32:36,-1,4257.89
plotter1,60,2022-01-08 04:33:36,-1,4280.18
plotter1,60,2022-01-08 04:34:36,-1,4250.89
plotter1,60,2022-01-08 04:35:36,-1,4331.26
plotter1,60,2022-01-08 04:36:36,-1,4274.75
plotter1,60,2022-01-08 04:37:36,-1,3880.43
plotter1,60,2022-01-08 04:38:36,-1,3762.57
plotter1,60,2022-01-08 04:39:36,-1,4110.77
plotter1,60,2022-01-08 04:40:36,-1,4257.61
plotter1,60,2022-01-08 04:41:36,-1,3762.53
plotter1,60,2022-01-08 04:42:36,-1,4270.94
plotter1,60,2022-01-08 04:43:36,-1,4232.40
plotter1,60,2022-01-08 04:44:36,-1,3762.58
plotter1,60,2022-01-08 04:45:36,-1,4331.25
plotter1,60,2022-01-08 04:46:36,-1,4274.45
plotter1,60,2022-01-08 04:47:36,-1,4241.93
plotter1,60,2022-01-08 04:48:36,-1,3762.50
plotter1,60,2022-01-08 04:49:36,-1,3838.75
plotter1,60,2022-01-08 04:50:36,-1,3762.25
plotter1,60,2022-01-08 04:51:36,-1,3762.50
plotter1,60,2022-01-08 04:52:36,-1,3762.50
plotter1,60,2022-01-08 04:53:36,-1,4258.79
plotter1,60,2022-01-08 04:54:36,-1,4268.40
plotter1,60,2022-01-08 04:55:36,-1,3762.63
plotter1,60,2022-01-08 04:56:36,-1,3760.10
plotter1,60,2022-01-08 04:57:36,-1,4327.47
plotter1,60,2022-01-08 04:58:36,-1,3843.77
plotter1,60,2022-01-08 04:59:36,-1,3762.47
plotter1,60,2022-01-08 05:00:36,-1,3761.38
plotter1,60,2022-01-08 05:01:36,-1,3762.63
plotter1,60,2022-01-08 05:02:36,-1,4293.89
plotter1,60,2022-01-08 05:03:36,-1,3762.71
plotter1,60,2022-01-08 05:04:36,-1,3762.00
plotter1,60,2022-01-08 05:05:36,-1,4250.58
plotter1,60,2022-01-08 05:06:36,-1,4331.22
plotter1,60,2022-01-08 05:07:36,-1,4352.00
plotter1,60,2022-01-08 05:08:36,-1,3762.68
plotter1,60,2022-01-08 05:09:36,-1,3762.27
plotter1,60,2022-01-08 05:10:36,-1,3762.60
plotter1,60,2022-01-08 05:11:36,-1,3762.61
plotter1,60,2022-01-08 05:12:36,-1,4168.99
plotter1,60,2022-01-08 05:13:36,-1,4254.37
plotter1,60,2022-01-08 05:14:36,-1,3762.50
plotter1,60,2022-01-08 05:15:36,-1,3960.86
plotter1,60,2022-01-08 05:16:36,-1,4231.50
plotter1,60,2022-01-08 05:17:36,-1,4088.91
plotter1,60,2022-01-08 05:18:36,-1,4249.25
plotter1,60,2022-01-08 05:19:36,-1,4311.71
plotter1,60,2022-01-08 05:20:36,-1,4288.80
plotter1,60,2022-01-08 05:21:36,-1,4284.96
plotter1,60,2022-01-08 05:22:36,-1,4362.16
plotter1,60,2022-01-08 05:23:36,-1,3762.70
plotter1,60,2022-01-08 05:24:36,-1,4247.66
plotter1,60,2022-01-08 05:25:36,-1,4025.74
plotter1,60,2022-01-08 05:26:36,-1,3762.47
plotter1,60,2022-01-08 05:27:36,-1,4284.65
plotter1,60,2022-01-08 05:28:36,-1,4279.60
plotter1,60,2022-01-08 05:29:36,-1,4283.76
plotter1,60,2022-01-08 05:30:36,-1,4166.38
plotter1,60,2022-01-08 05:31:36,-1,4331.27
plotter1,60,2022-01-08 05:32:36,-1,3762.69
plotter1,60,2022-01-08 05:33:36,-1,4228.99
plotter1,60,2022-01-08 05:34:36,-1,3838.51
plotter1,60,2022-01-08 05:35:36,-1,4218.37
plotter1,60,2022-01-08 05:36:36,-1,3758.45
plotter1,60,2022-01-08 05:37:36,-1,3762.65
plotter1,60,2022-01-08 05:38:36,-1,3761.33
plotter1,60,2022-01-08 05:39:36,-1,4256.11
plotter1,60,2022-01-08 05:40:36,-1,4304.26
plotter1,60,2022-01-08 05:41:36,-1,3762.50
plotter1,60,2022-01-08 05:42:36,-1,3762.51
plotter1,60,2022-01-08 05:43:36,-1,3762.52
plotter1,60,2022-01-08 05:44:36,-1,4257.02
plotter1,60,2022-01-08 05:45:36,-1,3832.94
plotter1,60,2022-01-08 05:46:36,-1,4281.19
plotter1,60,2022-01-08 05:47:36,-1,3843.51
plotter1,60,2022-01-08 05:48:36,-1,3831.38
plotter1,60,2022-01-08 05:49:36,-1,3843.86
plotter1,60,2022-01-08 05:50:36,-1,3831.22
