# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-08 01:24:36,207.47,195.85,11.47,0.15,17821.33,258.67,32.13
plotter1,60,2022-01-08 01:25:36,195.05,184.87,10.13,0.05,16510.33,315.20,4.40
plotter1,60,2022-01-08 01:26:36,177.82,171.70,6.12,0.00,16007.87,93.47,0.00
plotter1,60,2022-01-08 01:27:36,180.03,175.15,4.88,0.00,16104.00,75.33,0.00
plotter1,60,2022-01-08 01:28:36,200.45,195.47,4.98,0.00,18631.13,80.00,0.00
plotter1,60,2022-01-08 01:29:36,191.27,185.98,5.28,0.00,16424.42,82.80,0.00
plotter1,60,2022-01-08 01:30:36,191.82,182.70,9.12,0.00,15362.47,296.13,0.00
plotter1,60,2022-01-08 01:31:36,174.37,167.65,6.72,0.00,15310.67,119.20,0.00
plotter1,60,2022-01-08 01:32:36,173.27,170.07,3.20,0.00,15736.53,50.67,0.00
plotter1,60,2022-01-08 01:33:36,196.95,194.52,2.43,0.00,17229.60,45.60,0.00
plotter1,60,2022-01-08 01:34:36,180.67,177.75,2.92,0.00,16064.80,52.40,0.00
plotter1,60,2022-01-08 01:35:36,177.15,171.50,5.65,0.00,15105.27,255.73,0.00
plotter1,60,2022-01-08 01:36:36,1719.72,1685.48,34.23,0.00,31861.87,2733.73,0.00
plotter1,60,2022-01-08 01:37:36,177.35,169.95,7.40,0.00,15352.27,396.67,0.00
plotter1,60,2022-01-08 01:38:36,169.78,165.65,4.13,0.00,14524.93,70.80,0.00
plotter1,60,2022-01-08 01:39:36,178.95,175.48,3.47,0.00,16180.67,63.07,0.00
plotter1,60,2022-01-08 01:40:36,191.95,185.38,6.57,0.00,15855.00,267.60,0.00
plotter1,60,2022-01-08 01:41:36,165.03,161.28,3.75,0.00,14863.87,78.80,0.00
plotter1,60,2022-01-08 01:42:36,176.85,173.17,3.68,0.00,16141.33,75.60,0.00
plotter1,60,2022-01-08 01:43:36,181.07,172.73,8.33,0.00,15346.13,417.87,0.00
plotter1,60,2022-01-08 01:44:36,181.63,177.33,4.30,0.00,16063.73,80.93,0.00
plotter1,60,2022-01-08 01:45:36,205.47,197.63,7.83,0.00,16657.27,288.27,0.00
plotter1,60,2022-01-08 01:46:36,183.67,177.23,6.43,0.00,16108.40,111.07,0.00
plotter1,60,2022-01-08 01:47:36,184.48,178.32,6.17,0.00,16165.33,103.87,0.00
plotter1,60,2022-01-08 01:48:36,167.12,162.78,4.33,0.00,14136.13,78.13,0.00
plotter1,60,2022-01-08 01:49:36,176.13,171.05,5.08,0.00,15636.00,88.80,0.00
plotter1,60,2022-01-08 01:50:36,180.60,173.23,7.37,0.00,13919.27,282.00,0.00
plotter1,60,2022-01-08 01:51:36,177.55,172.45,5.10,0.00,15653.73,96.40,0.00
plotter1,60,2022-01-08 01:52:36,170.43,167.62,2.82,0.00,15201.60,43.33,0.00
plotter1,60,2022-01-08 01:53:36,207.77,205.10,2.67,0.00,18268.93,45.73,0.00
plotter1,60,2022-01-08 01:54:36,168.67,165.48,3.18,0.00,14812.27,53.60,0.00
plotter1,60,2022-01-08 01:55:36,198.75,192.83,5.92,0.00,16509.13,257.07,0.00
plotter1,60,2022-01-08 01:56:36,173.47,170.18,3.28,0.00,15055.73,60.40,0.00
plotter1,60,2022-01-08 01:57:36,184.42,181.07,3.35,0.00,16625.33,58.13,0.00
plotter1,60,2022-01-08 01:58:36,170.67,167.60,3.07,0.00,15483.60,57.33,0.00
plotter1,60,2022-01-08 01:59:36,164.60,160.77,3.83,0.00,14736.13,68.27,0.00
plotter1,60,2022-01-08 02:00:36,182.47,175.50,6.97,0.00,14841.13,267.60,0.00
plotter1,60,2022-01-08 02:01:36,152.53,148.08,4.45,0.00,13143.47,83.20,0.00
plotter1,60,2022-01-08 02:02:36,168.20,164.67,3.53,0.00,15028.53,72.67,0.00
plotter1,60,2022-01-08 02:03:36,187.00,182.68,4.32,0.00,15999.33,80.40,0.00
plotter1,60,2022-01-08 02:04:36,177.43,172.07,5.37,0.00,15384.80,99.87,0.00
plotter1,60,2022-01-08 02:05:36,205.27,196.90,8.37,0.00,17429.00,298.40,0.00
