# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-05 02:14:38,0,897,5.43,5.13,5.09,7
plotter1,60,2022-01-05 02:15:38,0,907,6.68,5.43,5.19,1
plotter1,60,2022-01-05 02:16:38,1,907,5.53,5.38,5.19,0
plotter1,60,2022-01-05 02:17:38,1,906,4.95,5.20,5.14,8
plotter1,60,2022-01-05 02:18:38,1,905,4.52,5.00,5.07,0
plotter1,60,2022-01-05 02:19:38,8,904,3.74,4.63,4.93,0
plotter1,60,2022-01-05 02:20:38,1,904,5.30,4.94,5.02,0
plotter1,60,2022-01-05 02:21:38,1,903,6.31,5.32,5.15,0
plotter1,60,2022-01-05 02:22:38,1,903,4.47,5.02,5.06,0
plotter1,60,2022-01-05 02:23:38,3,902,3.85,4.84,5.00,0
plotter1,60,2022-01-05 02:24:38,1,902,6.51,5.34,5.16,8
plotter1,60,2022-01-05 02:25:38,2,902,6.38,5.59,5.26,6
plotter1,60,2022-01-05 02:26:38,1,903,6.66,5.87,5.38,0
plotter1,60,2022-01-05 02:27:38,1,903,4.44,5.41,5.25,0
plotter1,60,2022-01-05 02:28:38,2,903,3.99,5.23,5.21,0
plotter1,60,2022-01-05 02:29:38,6,903,6.60,5.69,5.36,0
plotter1,60,2022-01-05 02:30:38,1,904,4.87,5.39,5.28,0
plotter1,60,2022-01-05 02:31:38,5,904,5.83,5.51,5.33,6
plotter1,60,2022-01-05 02:32:38,5,903,4.65,5.26,5.25,0
plotter1,60,2022-01-05 02:33:38,1,903,3.88,4.92,5.14,0
plotter1,60,2022-01-05 02:34:38,1,903,5.14,5.10,5.18,0
plotter1,60,2022-01-05 02:35:38,2,903,4.96,5.01,5.15,8
plotter1,60,2022-01-05 02:36:38,2,908,4.61,4.92,5.10,0
plotter1,60,2022-01-05 02:37:38,1,904,4.44,4.79,5.05,8
plotter1,60,2022-01-05 02:38:38,2,905,5.14,5.01,5.11,0
plotter1,60,2022-01-05 02:39:38,1,905,4.61,4.87,5.06,8
plotter1,60,2022-01-05 02:40:38,1,904,5.03,5.05,5.11,6
plotter1,60,2022-01-05 02:41:38,9,903,6.67,5.53,5.27,0
plotter1,60,2022-01-05 02:42:38,9,903,6.08,5.55,5.30,8
plotter1,60,2022-01-05 02:43:38,1,902,6.04,5.76,5.39,0
plotter1,60,2022-01-05 02:44:38,1,904,6.09,5.86,5.45,0
plotter1,60,2022-01-05 02:45:38,5,904,7.17,6.00,5.51,8
plotter1,60,2022-01-05 02:46:38,1,906,6.67,6.12,5.59,0
plotter1,60,2022-01-05 02:47:38,1,907,5.73,5.89,5.53,8
plotter1,60,2022-01-05 02:48:38,2,909,5.16,5.71,5.49,0
