# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2022-01-05 01:03:03,/dev/mapper/vg_raid-raid0,2189666,670541,23.44,23.44,586056192,256,0.00
plotter1,60,2022-01-05 01:04:03,/dev/mapper/vg_raid-raid0,2189638,670569,23.44,23.44,586056192,256,0.00
plotter1,60,2022-01-05 01:05:03,/dev/mapper/vg_raid-raid0,2188014,672193,23.50,23.50,586056192,256,0.00
plotter1,60,2022-01-05 01:06:03,/dev/mapper/vg_raid-raid0,2187697,672510,23.51,23.51,586056192,256,0.00
plotter1,60,2022-01-05 01:07:03,/dev/mapper/vg_raid-raid0,2187547,672660,23.52,23.52,586056192,256,0.00
plotter1,60,2022-01-05 01:08:03,/dev/mapper/vg_raid-raid0,2187379,672828,23.52,23.52,586056192,256,0.00
plotter1,60,2022-01-05 01:09:03,/dev/mapper/vg_raid-raid0,2187310,672897,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:10:03,/dev/mapper/vg_raid-raid0,2187277,672930,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:11:03,/dev/mapper/vg_raid-raid0,2187244,672963,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:12:03,/dev/mapper/vg_raid-raid0,2187217,672990,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:13:03,/dev/mapper/vg_raid-raid0,2187354,672853,23.52,23.52,586056192,256,0.00
plotter1,60,2022-01-05 01:14:03,/dev/mapper/vg_raid-raid0,2187322,672884,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:15:03,/dev/mapper/vg_raid-raid0,2187293,672913,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:16:03,/dev/mapper/vg_raid-raid0,2187267,672939,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:17:03,/dev/mapper/vg_raid-raid0,2187242,672964,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:18:03,/dev/mapper/vg_raid-raid0,2187216,672991,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:19:03,/dev/mapper/vg_raid-raid0,2187192,673015,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:20:03,/dev/mapper/vg_raid-raid0,2187167,673039,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:21:03,/dev/mapper/vg_raid-raid0,2187145,673062,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:22:03,/dev/mapper/vg_raid-raid0,2187121,673085,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:23:03,/dev/mapper/vg_raid-raid0,2187096,673111,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:24:03,/dev/mapper/vg_raid-raid0,2187071,673136,23.53,23.53,586056192,256,0.00
plotter1,60,2022-01-05 01:25:03,/dev/mapper/vg_raid-raid0,2187046,673160,23.54,23.54,586056192,256,0.00
plotter1,60,2022-01-05 01:26:03,/dev/mapper/vg_raid-raid0,2187019,673188,23.54,23.54,586056192,256,0.00
plotter1,60,2022-01-05 01:27:03,/dev/mapper/vg_raid-raid0,2186973,673233,23.54,23.54,586056192,256,0.00
plotter1,60,2022-01-05 01:28:03,/dev/mapper/vg_raid-raid0,2186929,673278,23.54,23.54,586056192,256,0.00
plotter1,60,2022-01-05 01:29:03,/dev/mapper/vg_raid-raid0,2186896,673311,23.54,23.54,586056192,256,0.00
plotter1,60,2022-01-05 01:30:03,/dev/mapper/vg_raid-raid0,2186871,673336,23.54,23.54,586056192,256,0.00
plotter1,60,2022-01-05 01:31:03,/dev/mapper/vg_raid-raid0,2186833,673373,23.54,23.54,586056192,256,0.00
plotter1,60,2022-01-05 01:32:03,/dev/mapper/vg_raid-raid0,2186791,673415,23.54,23.54,586056192,256,0.00
plotter1,60,2022-01-05 01:33:03,/dev/mapper/vg_raid-raid0,2186751,673455,23.55,23.55,586056192,256,0.00
plotter1,60,2022-01-05 01:34:03,/dev/mapper/vg_raid-raid0,2186718,673488,23.55,23.55,586056192,256,0.00
plotter1,60,2022-01-05 01:35:03,/dev/mapper/vg_raid-raid0,2186684,673522,23.55,23.55,586056192,256,0.00
plotter1,60,2022-01-05 01:36:03,/dev/mapper/vg_raid-raid0,2186667,673539,23.55,23.55,586056192,256,0.00
plotter1,60,2022-01-05 01:37:03,/dev/mapper/vg_raid-raid0,2186648,673558,23.55,23.55,586056192,256,0.00
