# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-05 01:38:56,-1,3681.34
plotter1,60,2022-01-05 01:39:56,-1,3762.16
plotter1,60,2022-01-05 01:40:56,-1,3761.28
plotter1,60,2022-01-05 01:41:56,-1,3843.34
plotter1,60,2022-01-05 01:42:56,-1,3843.49
plotter1,60,2022-01-05 01:43:56,-1,3762.60
plotter1,60,2022-01-05 01:44:56,-1,3762.59
plotter1,60,2022-01-05 01:45:56,-1,3843.82
plotter1,60,2022-01-05 01:46:56,-1,3762.60
plotter1,60,2022-01-05 01:47:56,-1,3762.50
plotter1,60,2022-01-05 01:48:56,-1,3843.92
plotter1,60,2022-01-05 01:49:56,-1,3843.92
plotter1,60,2022-01-05 01:50:56,-1,3762.65
plotter1,60,2022-01-05 01:51:56,-1,3762.76
plotter1,60,2022-01-05 01:52:56,-1,3762.60
plotter1,60,2022-01-05 01:53:56,-1,3762.64
plotter1,60,2022-01-05 01:54:56,-1,3762.59
plotter1,60,2022-01-05 01:55:56,-1,3762.70
plotter1,60,2022-01-05 01:56:56,-1,3762.60
plotter1,60,2022-01-05 01:57:56,-1,3762.61
plotter1,60,2022-01-05 01:58:56,-1,4250.01
plotter1,60,2022-01-05 01:59:56,-1,3843.79
plotter1,60,2022-01-05 02:00:56,-1,3762.56
plotter1,60,2022-01-05 02:01:56,-1,3843.08
plotter1,60,2022-01-05 02:02:56,-1,3762.62
plotter1,60,2022-01-05 02:03:56,-1,3762.67
plotter1,60,2022-01-05 02:04:56,-1,3762.50
plotter1,60,2022-01-05 02:05:56,-1,3762.64
plotter1,60,2022-01-05 02:06:56,-1,3762.63
plotter1,60,2022-01-05 02:07:56,-1,3842.41
plotter1,60,2022-01-05 02:08:56,-1,3761.76
plotter1,60,2022-01-05 02:09:56,-1,3761.79
plotter1,60,2022-01-05 02:10:56,-1,3762.50
plotter1,60,2022-01-05 02:11:56,-1,3843.75
plotter1,60,2022-01-05 02:12:56,-1,4250.00
