# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-05 01:03:03,-1,3594.31
plotter1,60,2022-01-05 01:04:03,-1,3762.50
plotter1,60,2022-01-05 01:05:03,-1,3762.50
plotter1,60,2022-01-05 01:06:03,-1,3762.48
plotter1,60,2022-01-05 01:07:03,-1,3925.06
plotter1,60,2022-01-05 01:08:03,-1,3762.50
plotter1,60,2022-01-05 01:09:03,-1,3762.50
plotter1,60,2022-01-05 01:10:03,-1,4168.80
plotter1,60,2022-01-05 01:11:03,-1,3843.79
plotter1,60,2022-01-05 01:12:03,-1,3762.50
plotter1,60,2022-01-05 01:13:03,-1,3762.48
plotter1,60,2022-01-05 01:14:03,-1,3762.47
plotter1,60,2022-01-05 01:15:03,-1,3762.50
plotter1,60,2022-01-05 01:16:03,-1,3762.50
plotter1,60,2022-01-05 01:17:03,-1,3762.50
plotter1,60,2022-01-05 01:18:03,-1,3681.25
plotter1,60,2022-01-05 01:19:03,-1,3762.50
plotter1,60,2022-01-05 01:20:03,-1,3762.50
plotter1,60,2022-01-05 01:21:03,-1,3762.50
plotter1,60,2022-01-05 01:22:03,-1,3762.50
plotter1,60,2022-01-05 01:23:03,-1,3762.47
plotter1,60,2022-01-05 01:24:03,-1,3762.50
plotter1,60,2022-01-05 01:25:03,-1,3762.50
plotter1,60,2022-01-05 01:26:03,-1,3681.25
plotter1,60,2022-01-05 01:27:03,-1,3681.25
plotter1,60,2022-01-05 01:28:03,-1,3762.50
plotter1,60,2022-01-05 01:29:03,-1,3762.50
plotter1,60,2022-01-05 01:30:03,-1,3762.47
plotter1,60,2022-01-05 01:31:03,-1,4331.23
plotter1,60,2022-01-05 01:32:03,-1,3843.44
plotter1,60,2022-01-05 01:33:03,-1,3762.64
plotter1,60,2022-01-05 01:34:03,-1,3762.52
plotter1,60,2022-01-05 01:35:03,-1,3762.64
plotter1,60,2022-01-05 01:36:03,-1,4081.22
plotter1,60,2022-01-05 01:37:03,-1,3762.52
