# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2022-01-02 20:04:57,5278908,7103100,517988,6.48,4340,1993528,1333356,4.60,88860,2277696,5256
harvester2,60,2022-01-02 20:05:57,949844,7113244,508108,6.35,4456,6332352,1333356,4.60,89320,6616124,1156
harvester2,60,2022-01-02 20:06:57,197088,6426492,1195360,14.95,6508,6396852,2015772,6.96,109808,7346884,1220
harvester2,60,2022-01-02 20:07:57,209796,6459032,1163048,14.55,6608,6416376,1972660,6.81,111392,7334664,172
harvester2,60,2022-01-02 20:08:57,139820,6320780,1301300,16.27,6888,6347860,2819628,9.73,111884,7401764,284
harvester2,60,2022-01-02 20:09:57,136560,6154412,1467692,18.36,6976,6184704,2819628,9.73,112536,7404508,260
harvester2,60,2022-01-02 20:10:57,132268,6139708,1482376,18.54,7444,6173808,2823800,9.75,113584,7406352,244
harvester2,60,2022-01-02 20:11:57,388300,6379884,1242196,15.53,7540,6157828,3568716,12.32,117716,7146408,212
harvester2,60,2022-01-02 20:12:57,137812,6150388,1471492,18.40,7712,6178516,3609716,12.46,157000,7352204,7864
harvester2,60,2022-01-02 20:13:57,147908,6139812,1481952,18.53,7840,6157680,3607100,12.45,193164,7307372,3672
harvester2,60,2022-01-02 20:14:57,138128,6109500,1512300,18.91,7968,6136948,3618624,12.49,213756,7294064,284
harvester2,60,2022-01-02 20:15:57,175660,6101240,1520004,19.01,8120,6090456,3620664,12.50,236516,7234800,148
harvester2,60,2022-01-02 20:16:57,154996,6098512,1522052,19.03,8280,6107608,3618984,12.49,256900,7233152,964
harvester2,60,2022-01-02 20:17:57,159060,6091156,1528960,19.12,8404,6095544,3619824,12.50,275944,7207756,344
harvester2,60,2022-01-02 20:18:57,186528,6079212,1540224,19.26,8540,6055344,3621888,12.50,292476,7161688,324
harvester2,60,2022-01-02 20:19:57,147720,6079564,1539404,19.25,8668,6093924,3622440,12.51,306760,7186872,256
harvester2,60,2022-01-02 20:20:57,138176,6074812,1543328,19.30,8820,6097684,3623432,12.51,320960,7178780,308
harvester2,60,2022-01-02 20:21:57,159124,5904092,1713292,21.43,8936,5905156,3625640,12.52,330592,7146028,348
harvester2,60,2022-01-02 20:22:57,145044,5891400,1725268,21.58,9072,5905764,3629428,12.53,346252,7144432,2188
harvester2,60,2022-01-02 20:23:57,132160,5886184,1729968,21.64,9200,5912792,3632112,12.54,358816,7143936,2896
harvester2,60,2022-01-02 20:24:57,138964,5884700,1730980,21.65,9320,5903900,3632112,12.54,374796,7121256,280
harvester2,60,2022-01-02 20:25:57,136916,5879168,1735984,21.71,9464,5899764,3632408,12.54,393160,7102204,336
harvester2,60,2022-01-02 20:26:57,205964,5877692,1737148,21.72,9568,5828824,3632408,12.54,417932,7007884,292
harvester2,60,2022-01-02 20:27:57,143216,5877668,1736704,21.72,9696,5890920,3632708,12.54,433936,7054480,252
harvester2,60,2022-01-02 20:28:57,157124,5875136,1738680,21.74,9824,5873868,3632996,12.54,447584,7023948,36
harvester2,60,2022-01-02 20:29:57,132576,5874708,1738468,21.74,9960,5897180,3633140,12.54,461908,7033704,348
harvester2,60,2022-01-02 20:30:57,353180,5868748,1744040,21.81,10080,5670024,3637060,12.56,475656,6796192,288
harvester2,60,2022-01-02 20:31:57,267368,5867672,1744280,21.81,10208,5753872,3640236,12.57,498304,6861124,272
harvester2,60,2022-01-02 20:32:57,189732,5866264,1745044,21.82,10332,5829356,3640404,12.57,515956,6919524,388
harvester2,60,2022-01-02 20:33:57,131880,5863808,1746600,21.84,10504,5883608,3640708,12.57,527908,6962380,332
harvester2,60,2022-01-02 20:34:57,171836,5863152,1746656,21.84,10624,5842348,3640860,12.57,540284,6909932,296
harvester2,60,2022-01-02 20:35:57,204552,5860032,1748980,21.87,10776,5805556,3641144,12.57,556976,6856180,100
