# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2022-01-10 14:42:41,324.38,174.12,150.27,0.00,87089.87,72542.67,0.00
harvester2,60,2022-01-10 14:43:41,219.17,105.77,113.40,0.00,54029.12,55746.27,0.00
harvester2,60,2022-01-10 14:44:41,302.10,144.00,158.10,0.00,73564.13,78534.13,0.00
harvester2,60,2022-01-10 14:45:41,240.67,131.50,109.17,0.00,67098.00,51576.67,0.00
harvester2,60,2022-01-10 14:46:41,236.35,103.60,132.75,0.00,52790.27,66459.73,0.00
harvester2,60,2022-01-10 14:47:41,211.83,110.00,101.83,0.00,56097.47,48981.73,0.00
harvester2,60,2022-01-10 14:48:41,173.92,79.00,94.92,0.00,40213.33,46661.87,0.00
harvester2,60,2022-01-10 14:49:41,245.55,119.62,125.93,0.00,61033.87,61354.53,0.00
harvester2,60,2022-01-10 14:50:41,216.93,101.55,115.38,0.00,51825.60,56219.47,0.00
harvester2,60,2022-01-10 14:51:41,180.97,82.75,98.22,0.00,42163.47,46924.67,0.00
harvester2,60,2022-01-10 14:52:41,291.27,156.50,134.77,0.00,80017.20,65912.00,0.00
harvester2,60,2022-01-10 14:53:41,248.17,126.75,121.42,0.00,64640.32,58472.93,0.00
harvester2,60,2022-01-10 14:54:41,205.92,88.03,117.88,0.00,45037.07,58149.60,0.00
harvester2,60,2022-01-10 14:55:41,235.42,119.23,116.18,0.00,60801.47,55964.80,0.00
harvester2,60,2022-01-10 14:56:41,227.40,113.67,113.73,0.00,58088.13,56091.20,0.00
harvester2,60,2022-01-10 14:57:41,196.30,89.04,107.27,0.00,44992.10,51665.79,0.00
harvester2,60,2022-01-10 14:58:41,620.58,595.10,25.48,0.00,76539.47,8925.60,0.00
harvester2,60,2022-01-10 14:59:41,2068.88,2066.00,2.88,0.00,156824.80,154.80,0.00
harvester2,60,2022-01-10 15:00:41,1955.85,1949.00,6.85,0.00,156316.53,1194.40,0.00
harvester2,60,2022-01-10 15:01:41,475.67,450.98,24.68,0.00,98867.20,10714.00,0.00
harvester2,60,2022-01-10 15:02:41,885.50,871.67,13.83,0.00,190899.20,6124.80,0.00
harvester2,60,2022-01-10 15:03:41,640.20,568.70,71.50,0.00,124067.97,33981.60,0.00
harvester2,60,2022-01-10 15:04:41,879.73,856.05,23.68,0.00,154808.13,10508.53,0.00
harvester2,60,2022-01-10 15:05:41,955.38,932.00,23.38,0.00,8016.80,10137.47,0.00
harvester2,60,2022-01-10 15:06:41,595.32,538.70,56.62,0.00,88826.67,26724.40,0.00
harvester2,60,2022-01-10 15:07:41,585.22,500.68,84.53,0.00,110279.87,40768.13,0.00
harvester2,60,2022-01-10 15:08:41,832.77,781.73,51.03,0.00,86845.73,24355.73,0.00
harvester2,60,2022-01-10 15:09:41,1136.37,1090.40,45.97,0.00,13998.00,21393.07,0.00
harvester2,60,2022-01-10 15:10:41,110.75,42.28,68.47,0.00,8460.80,32591.07,0.00
harvester2,60,2022-01-10 15:11:41,174.23,110.57,63.67,0.00,23102.13,29671.87,0.00
harvester2,60,2022-01-10 15:12:41,271.77,33.93,237.83,0.00,5943.33,108948.53,0.00
harvester2,60,2022-01-10 15:13:41,179.20,2.50,176.70,0.00,524.58,86696.80,0.00
harvester2,60,2022-01-10 15:14:41,317.55,279.68,37.87,0.00,62678.13,16868.53,0.00
harvester2,60,2022-01-10 15:15:41,467.48,422.15,45.33,0.00,93758.40,20290.53,0.00
harvester2,60,2022-01-10 15:16:41,371.12,305.30,65.82,0.00,68401.87,30798.53,0.00
harvester2,60,2022-01-10 15:17:41,501.78,428.98,72.80,0.00,73236.40,33637.20,0.00
harvester2,60,2022-01-10 15:18:41,194.38,108.53,85.85,0.00,23836.00,42061.20,0.00
harvester2,60,2022-01-10 15:19:41,142.83,69.45,73.38,0.00,13535.73,34858.40,0.00
harvester2,60,2022-01-10 15:20:41,270.53,1.63,268.90,0.00,180.40,119744.13,0.00
harvester2,60,2022-01-10 15:21:41,359.67,251.02,108.65,0.00,38248.00,53524.53,0.00
harvester2,60,2022-01-10 15:22:41,18.48,13.03,5.45,0.00,482.93,116.67,0.00
harvester2,60,2022-01-10 15:23:41,17.65,13.67,3.98,0.00,431.78,101.87,0.00
harvester2,60,2022-01-10 15:24:41,24.08,11.48,12.60,0.00,602.13,189.07,0.00
harvester2,60,2022-01-10 15:25:41,786.48,454.35,332.13,0.00,5252.40,9900.27,0.00
harvester2,60,2022-01-10 15:26:41,492.02,234.53,257.48,0.00,2987.47,7060.53,0.00
harvester2,60,2022-01-10 15:27:41,855.77,457.40,398.37,0.00,5783.07,12719.60,0.00
harvester2,60,2022-01-10 15:28:41,877.23,466.68,410.55,0.00,6351.47,12964.80,0.00
harvester2,60,2022-01-10 15:29:41,922.30,460.52,461.78,0.00,5741.87,14386.67,0.00
harvester2,60,2022-01-10 15:30:41,614.37,331.43,282.93,0.00,4459.73,9778.93,0.00
harvester2,60,2022-01-10 15:31:41,741.48,352.75,388.73,0.00,4553.73,11731.73,0.00
harvester2,60,2022-01-10 15:32:41,763.37,368.68,394.68,0.00,4864.13,12234.27,0.00
harvester2,60,2022-01-10 15:33:41,910.08,433.17,476.92,0.00,5774.50,14662.80,0.00
harvester2,60,2022-01-10 15:34:41,426.82,195.40,231.42,0.00,2727.60,7063.47,0.00
harvester2,60,2022-01-10 15:35:41,400.30,188.52,211.78,0.00,2678.53,6217.60,0.00
harvester2,60,2022-01-10 15:36:41,764.25,345.77,418.48,0.00,4702.80,12414.27,0.00
harvester2,60,2022-01-10 15:37:41,818.85,358.48,460.37,0.00,5013.60,13908.00,0.00
harvester2,60,2022-01-10 15:38:41,674.62,300.75,373.87,0.00,4437.07,11546.27,0.00
harvester2,60,2022-01-10 15:39:41,777.98,333.48,444.50,0.00,4781.47,13180.40,0.00
harvester2,60,2022-01-10 15:40:41,618.23,269.02,349.22,0.00,4003.20,9926.80,0.00
harvester2,60,2022-01-10 15:41:41,384.03,170.75,213.28,0.00,2620.53,6558.53,0.00
harvester2,60,2022-01-10 15:42:41,493.40,197.55,295.85,0.00,3015.60,8590.67,0.00
harvester2,60,2022-01-10 15:43:41,544.32,224.87,319.45,0.00,3508.32,9017.33,0.00
harvester2,60,2022-01-10 15:44:41,725.13,285.73,439.40,0.00,4285.20,12087.07,0.00
harvester2,60,2022-01-10 15:45:41,643.10,257.35,385.75,0.00,3880.27,10660.67,0.00
harvester2,60,2022-01-10 15:46:41,560.68,225.85,334.83,0.00,3570.93,9034.00,0.00
harvester2,60,2022-01-10 15:47:41,667.72,263.87,403.85,0.00,4111.47,11081.60,0.00
harvester2,60,2022-01-10 15:48:41,708.70,274.72,433.98,0.00,4353.07,11572.80,0.00
harvester2,60,2022-01-10 15:49:41,497.70,181.07,316.63,0.00,2854.67,8501.20,0.00
harvester2,60,2022-01-10 15:50:41,359.17,137.83,221.33,0.00,2310.53,6023.87,0.00
harvester2,60,2022-01-10 15:51:41,372.98,144.85,228.13,0.00,2294.00,5657.87,0.00
