# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2022-01-10 14:42:41,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:42:41,eth0,4.07,3.77,0.35,2.59,0.00,0.00,1.07,0.00
harvester2,60,2022-01-10 14:42:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:43:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:43:41,eth0,4.25,3.60,0.38,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 14:43:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:44:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:44:41,eth0,3.92,3.57,0.33,2.51,0.00,0.00,0.95,0.00
harvester2,60,2022-01-10 14:44:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:45:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:45:41,eth0,3.87,3.68,0.37,2.54,0.00,0.00,1.07,0.00
harvester2,60,2022-01-10 14:45:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:46:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:46:41,eth0,3.85,3.63,0.33,2.51,0.00,0.00,0.98,0.00
harvester2,60,2022-01-10 14:46:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:47:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:47:41,eth0,4.05,3.62,0.35,2.51,0.00,0.00,1.08,0.00
harvester2,60,2022-01-10 14:47:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:48:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:48:41,eth0,3.93,3.58,0.34,2.51,0.00,0.00,1.03,0.00
harvester2,60,2022-01-10 14:48:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:49:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:49:41,eth0,4.13,3.62,0.35,2.51,0.00,0.00,1.02,0.00
harvester2,60,2022-01-10 14:49:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:50:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:50:41,eth0,3.92,3.60,0.35,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 14:50:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:51:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:51:41,eth0,3.87,3.67,0.33,2.52,0.00,0.00,1.00,0.00
harvester2,60,2022-01-10 14:51:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:52:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:52:41,eth0,4.05,3.55,0.36,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 14:52:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:53:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:53:41,eth0,3.82,3.60,0.35,2.51,0.00,0.00,1.05,0.00
harvester2,60,2022-01-10 14:53:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:54:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:54:41,eth0,3.97,3.62,0.33,2.52,0.00,0.00,0.98,0.00
harvester2,60,2022-01-10 14:54:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:55:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:55:41,eth0,4.12,3.65,0.38,2.53,0.00,0.00,1.08,0.00
harvester2,60,2022-01-10 14:55:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:56:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:56:41,eth0,3.92,3.60,0.34,2.51,0.00,0.00,1.05,0.00
harvester2,60,2022-01-10 14:56:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:57:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:57:41,eth0,4.12,3.98,0.35,2.60,0.00,0.00,0.98,0.00
harvester2,60,2022-01-10 14:57:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:58:41,lo,1.05,1.05,0.20,0.20,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:58:41,eth0,4.55,4.20,0.39,2.71,0.00,0.00,1.05,0.00
harvester2,60,2022-01-10 14:58:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:59:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 14:59:41,eth0,3.97,3.58,0.35,2.51,0.00,0.00,1.08,0.00
harvester2,60,2022-01-10 14:59:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:00:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:00:41,eth0,3.95,3.63,0.33,2.52,0.00,0.00,0.95,0.00
harvester2,60,2022-01-10 15:00:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:01:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:01:41,eth0,3.88,3.65,0.34,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 15:01:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:02:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:02:41,eth0,3.63,3.58,0.31,2.51,0.00,0.00,0.95,0.00
harvester2,60,2022-01-10 15:02:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:03:41,lo,1.97,1.97,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:03:41,eth0,3.90,3.62,0.35,2.52,0.00,0.00,1.08,0.00
harvester2,60,2022-01-10 15:03:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:04:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:04:41,eth0,3.93,3.63,0.35,2.51,0.00,0.00,1.07,0.00
harvester2,60,2022-01-10 15:04:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:05:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:05:41,eth0,3.93,3.65,0.33,2.52,0.00,0.00,0.98,0.00
harvester2,60,2022-01-10 15:05:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:06:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:06:41,eth0,3.83,3.63,0.34,2.51,0.00,0.00,1.08,0.00
harvester2,60,2022-01-10 15:06:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:07:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:07:41,eth0,3.75,3.58,0.32,2.51,0.00,0.00,0.95,0.00
harvester2,60,2022-01-10 15:07:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:08:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:08:41,eth0,4.05,3.62,0.37,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 15:08:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:09:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:09:41,eth0,4.00,3.62,0.36,2.51,0.00,0.00,1.07,0.00
harvester2,60,2022-01-10 15:09:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:10:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:10:41,eth0,3.80,3.62,0.32,2.51,0.00,0.00,0.98,0.00
harvester2,60,2022-01-10 15:10:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:11:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:11:41,eth0,3.88,3.60,0.34,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 15:11:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:12:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:12:41,eth0,3.80,3.58,0.34,2.51,0.00,0.00,1.07,0.00
harvester2,60,2022-01-10 15:12:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:13:41,lo,1.97,1.97,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:13:41,eth0,3.82,3.60,0.32,2.51,0.00,0.00,0.97,0.00
harvester2,60,2022-01-10 15:13:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:14:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:14:41,eth0,4.48,3.62,0.45,2.51,0.00,0.00,1.37,0.00
harvester2,60,2022-01-10 15:14:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:15:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:15:41,eth0,5.08,3.60,0.56,2.51,0.00,0.00,1.57,0.00
harvester2,60,2022-01-10 15:15:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:16:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:16:41,eth0,5.33,3.60,0.59,2.51,0.00,0.00,1.72,0.00
harvester2,60,2022-01-10 15:16:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:17:41,lo,2.00,2.00,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 15:17:41,eth0,3.88,3.67,0.35,2.53,0.00,0.00,1.07,0.00
harvester2,60,2022-01-10 15:17:41,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
