# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2022-01-11 01:52:32,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:52:32,eth0,4.35,3.95,0.36,2.59,0.00,0.00,1.05,0.00
harvester2,60,2022-01-11 01:52:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:53:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:53:32,eth0,4.07,3.63,0.36,2.51,0.00,0.00,1.07,0.00
harvester2,60,2022-01-11 01:53:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:54:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:54:32,eth0,4.02,3.58,0.35,2.51,0.00,0.00,1.08,0.00
harvester2,60,2022-01-11 01:54:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:55:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:55:32,eth0,4.02,3.60,0.33,2.51,0.00,0.00,0.95,0.00
harvester2,60,2022-01-11 01:55:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:56:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:56:32,eth0,4.45,3.65,0.38,2.52,0.00,0.00,1.12,0.00
harvester2,60,2022-01-11 01:56:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:57:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:57:32,eth0,4.03,3.63,0.33,2.51,0.00,0.00,0.93,0.00
harvester2,60,2022-01-11 01:57:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:58:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:58:32,eth0,4.18,3.63,0.37,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-11 01:58:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:59:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 01:59:32,eth0,4.07,3.65,0.35,2.52,0.00,0.00,1.05,0.00
harvester2,60,2022-01-11 01:59:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:00:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:00:32,eth0,4.03,3.65,0.33,2.51,0.00,0.00,1.02,0.00
harvester2,60,2022-01-11 02:00:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:01:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:01:32,eth0,3.97,3.63,0.35,2.51,0.00,0.00,1.03,0.00
harvester2,60,2022-01-11 02:01:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:02:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:02:32,eth0,4.20,3.68,0.35,2.52,0.00,0.00,1.02,0.00
harvester2,60,2022-01-11 02:02:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:03:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:03:32,eth0,4.42,3.80,0.40,2.56,0.00,0.00,1.07,0.00
harvester2,60,2022-01-11 02:03:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:04:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:04:32,eth0,4.28,3.62,0.38,2.51,0.00,0.00,1.07,0.00
harvester2,60,2022-01-11 02:04:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:05:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:05:32,eth0,3.98,3.67,0.33,2.52,0.00,0.00,0.95,0.00
harvester2,60,2022-01-11 02:05:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:06:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:06:32,eth0,4.22,3.63,0.36,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-11 02:06:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:07:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:07:32,eth0,4.03,3.62,0.35,2.51,0.00,0.00,1.07,0.00
harvester2,60,2022-01-11 02:07:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:08:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:08:32,eth0,4.08,3.65,0.35,2.52,0.00,0.00,0.98,0.00
harvester2,60,2022-01-11 02:08:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:09:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:09:32,eth0,4.08,3.62,0.35,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-11 02:09:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:10:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:10:32,eth0,4.10,3.62,0.36,2.52,0.00,0.00,1.08,0.00
harvester2,60,2022-01-11 02:10:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:11:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:11:32,eth0,4.00,3.62,0.33,2.51,0.00,0.00,0.97,0.00
harvester2,60,2022-01-11 02:11:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:12:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:12:32,eth0,4.15,3.63,0.36,2.52,0.00,0.00,1.08,0.00
harvester2,60,2022-01-11 02:12:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:13:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:13:32,eth0,3.95,3.63,0.34,2.52,0.00,0.00,0.97,0.00
harvester2,60,2022-01-11 02:13:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:14:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:14:32,eth0,4.20,3.65,0.36,2.51,0.00,0.00,1.08,0.00
harvester2,60,2022-01-11 02:14:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:15:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:15:32,eth0,4.03,3.67,0.35,2.52,0.00,0.00,1.08,0.00
harvester2,60,2022-01-11 02:15:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:16:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:16:32,eth0,4.13,3.65,0.36,2.52,0.00,0.00,0.98,0.00
harvester2,60,2022-01-11 02:16:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:17:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:17:32,eth0,4.20,3.67,0.36,2.52,0.00,0.00,1.07,0.00
harvester2,60,2022-01-11 02:17:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:18:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:18:32,eth0,4.30,3.72,0.37,2.55,0.00,0.00,0.98,0.00
harvester2,60,2022-01-11 02:18:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:19:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:19:32,eth0,3.95,3.63,0.35,2.51,0.00,0.00,1.07,0.00
harvester2,60,2022-01-11 02:19:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:20:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:20:32,eth0,4.12,3.67,0.36,2.53,0.00,0.00,1.07,0.00
harvester2,60,2022-01-11 02:20:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:21:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:21:32,eth0,4.12,3.67,0.35,2.53,0.00,0.00,0.97,0.00
harvester2,60,2022-01-11 02:21:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:22:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:22:32,eth0,4.08,3.68,0.37,2.54,0.00,0.00,1.13,0.00
harvester2,60,2022-01-11 02:22:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:23:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:23:32,eth0,4.15,3.63,0.37,2.52,0.00,0.00,1.05,0.00
harvester2,60,2022-01-11 02:23:32,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:24:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-11 02:24:32,eth0,4.15,3.68,0.35,2.54,0.00,0.00,1.00,0.00
