# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2022-01-10 14:42:41,-1,8.32,0.00,18.13,18.40,0.00,55.15
harvester2,60,2022-01-10 14:43:41,-1,5.60,0.00,12.73,31.50,0.00,50.17
harvester2,60,2022-01-10 14:44:41,-1,5.79,0.00,16.76,27.26,0.00,50.18
harvester2,60,2022-01-10 14:45:41,-1,5.83,0.00,14.87,29.54,0.00,49.76
harvester2,60,2022-01-10 14:46:41,-1,5.76,0.00,13.79,30.62,0.00,49.83
harvester2,60,2022-01-10 14:47:41,-1,5.73,0.00,13.31,31.14,0.00,49.82
harvester2,60,2022-01-10 14:48:41,-1,5.53,0.00,11.04,34.05,0.00,49.38
harvester2,60,2022-01-10 14:49:41,-1,6.06,0.00,14.92,30.25,0.00,48.77
harvester2,60,2022-01-10 14:50:41,-1,5.83,0.00,13.11,32.32,0.00,48.75
harvester2,60,2022-01-10 14:51:41,-1,5.74,0.00,11.65,33.46,0.00,49.15
harvester2,60,2022-01-10 14:52:41,-1,5.96,0.00,17.18,27.04,0.00,49.82
harvester2,60,2022-01-10 14:53:41,-1,6.04,0.00,15.43,29.64,0.00,48.88
harvester2,60,2022-01-10 14:54:41,-1,5.90,0.00,12.52,32.97,0.00,48.61
harvester2,60,2022-01-10 14:55:41,-1,5.95,0.00,14.79,30.40,0.00,48.86
harvester2,60,2022-01-10 14:56:41,-1,5.98,0.00,14.19,31.21,0.00,48.61
harvester2,60,2022-01-10 14:57:41,-1,7.84,0.00,13.00,28.82,0.00,50.34
harvester2,60,2022-01-10 14:58:41,-1,14.19,0.00,16.96,3.64,0.00,65.21
harvester2,60,2022-01-10 14:59:41,-1,7.53,0.00,17.63,3.25,0.00,71.59
harvester2,60,2022-01-10 15:00:41,-1,8.44,0.00,18.40,4.65,0.00,68.52
harvester2,60,2022-01-10 15:01:41,-1,12.76,0.00,12.29,12.32,0.00,62.63
harvester2,60,2022-01-10 15:02:41,-1,17.71,0.00,17.37,4.20,0.00,60.72
harvester2,60,2022-01-10 15:03:41,-1,19.11,0.00,16.55,0.92,0.00,63.42
harvester2,60,2022-01-10 15:04:41,-1,19.19,0.00,15.95,3.26,0.00,61.60
harvester2,60,2022-01-10 15:05:41,-1,13.61,0.00,8.50,19.03,0.00,58.86
harvester2,60,2022-01-10 15:06:41,-1,15.43,0.00,14.94,6.99,0.00,62.64
harvester2,60,2022-01-10 15:07:41,-1,17.05,0.00,16.14,8.30,0.00,58.51
harvester2,60,2022-01-10 15:08:41,-1,16.53,0.00,15.44,7.48,0.00,60.55
harvester2,60,2022-01-10 15:09:41,-1,10.89,0.00,11.77,19.36,0.00,57.98
harvester2,60,2022-01-10 15:10:41,-1,11.38,0.00,8.59,28.45,0.00,51.59
harvester2,60,2022-01-10 15:11:41,-1,19.24,0.00,14.37,2.46,0.00,63.93
harvester2,60,2022-01-10 15:12:41,-1,12.85,0.00,16.36,12.89,0.00,57.90
harvester2,60,2022-01-10 15:13:41,-1,6.77,0.00,14.34,26.36,0.00,52.54
harvester2,60,2022-01-10 15:14:41,-1,11.76,0.00,10.34,23.56,0.00,54.34
harvester2,60,2022-01-10 15:15:41,-1,13.89,0.00,14.26,15.13,0.00,56.72
harvester2,60,2022-01-10 15:16:41,-1,11.65,0.00,11.61,22.71,0.00,54.03
harvester2,60,2022-01-10 15:17:41,-1,17.29,0.00,15.09,5.96,0.00,61.65
harvester2,60,2022-01-10 15:18:41,-1,17.79,0.00,12.05,10.96,0.00,59.20
harvester2,60,2022-01-10 15:19:41,-1,15.53,0.00,9.57,18.11,0.00,56.80
harvester2,60,2022-01-10 15:20:41,-1,8.35,0.00,16.56,18.69,0.00,56.41
harvester2,60,2022-01-10 15:21:41,-1,17.24,0.00,14.03,10.79,0.00,57.94
harvester2,60,2022-01-10 15:22:41,-1,10.55,0.00,2.84,0.10,0.00,86.51
harvester2,60,2022-01-10 15:23:41,-1,31.60,0.00,2.85,0.10,0.00,65.45
harvester2,60,2022-01-10 15:24:41,-1,35.35,0.00,2.41,0.16,0.00,62.08
harvester2,60,2022-01-10 15:25:41,-1,30.86,0.00,9.07,3.26,0.00,56.81
harvester2,60,2022-01-10 15:26:41,-1,36.19,0.00,6.68,1.39,0.00,55.75
harvester2,60,2022-01-10 15:27:41,-1,20.52,0.00,9.58,5.78,0.00,64.12
harvester2,60,2022-01-10 15:28:41,-1,30.54,0.00,9.17,1.10,0.00,59.20
harvester2,60,2022-01-10 15:29:41,-1,28.88,0.00,9.59,1.30,0.00,60.23
harvester2,60,2022-01-10 15:30:41,-1,18.80,0.00,7.79,10.21,0.00,63.20
harvester2,60,2022-01-10 15:31:41,-1,26.50,0.00,8.35,4.61,0.00,60.54
harvester2,60,2022-01-10 15:32:41,-1,34.65,0.00,8.36,1.02,0.00,55.97
harvester2,60,2022-01-10 15:33:41,-1,29.79,0.00,9.70,1.69,0.00,58.81
harvester2,60,2022-01-10 15:34:41,-1,22.56,0.00,6.45,8.39,0.00,62.59
harvester2,60,2022-01-10 15:35:41,-1,26.94,0.00,6.29,7.72,0.00,59.05
harvester2,60,2022-01-10 15:36:41,-1,31.21,0.00,8.52,1.08,0.00,59.19
harvester2,60,2022-01-10 15:37:41,-1,30.21,0.00,9.03,1.40,0.00,59.35
harvester2,60,2022-01-10 15:38:41,-1,35.02,0.00,7.78,1.09,0.00,56.11
harvester2,60,2022-01-10 15:39:41,-1,30.49,0.00,8.87,2.14,0.00,58.50
harvester2,60,2022-01-10 15:40:41,-1,32.33,0.00,7.30,1.03,0.00,59.33
harvester2,60,2022-01-10 15:41:41,-1,26.32,0.00,6.10,7.81,0.00,59.76
harvester2,60,2022-01-10 15:42:41,-1,18.28,0.00,6.85,11.78,0.00,63.09
harvester2,60,2022-01-10 15:43:41,-1,30.22,0.00,7.13,4.09,0.00,58.56
harvester2,60,2022-01-10 15:44:41,-1,31.10,0.00,8.31,1.39,0.00,59.19
harvester2,60,2022-01-10 15:45:41,-1,34.99,0.00,7.74,0.97,0.00,56.31
harvester2,60,2022-01-10 15:46:41,-1,34.56,0.00,6.89,0.78,0.00,57.77
harvester2,60,2022-01-10 15:47:41,-1,32.39,0.00,7.75,1.07,0.00,58.80
harvester2,60,2022-01-10 15:48:41,-1,37.79,0.00,10.79,1.05,0.00,50.37
harvester2,60,2022-01-10 15:49:41,-1,28.59,0.00,6.77,5.75,0.00,58.89
harvester2,60,2022-01-10 15:50:41,-1,27.59,0.00,5.92,7.67,0.00,58.82
harvester2,60,2022-01-10 15:51:41,-1,22.72,0.00,6.12,8.26,0.00,62.90
harvester2,60,2022-01-10 15:52:41,-1,26.34,0.00,7.68,2.27,0.00,63.71
harvester2,60,2022-01-10 15:53:41,-1,35.37,0.00,7.21,1.30,0.00,56.13
harvester2,60,2022-01-10 15:54:41,-1,36.84,0.00,7.09,0.87,0.00,55.20
harvester2,60,2022-01-10 15:55:41,-1,33.73,0.00,7.32,0.78,0.00,58.16
harvester2,60,2022-01-10 15:56:41,-1,34.26,0.00,7.87,1.21,0.00,56.65
harvester2,60,2022-01-10 15:57:41,-1,35.57,0.00,6.95,0.83,0.00,56.65
harvester2,60,2022-01-10 15:58:41,-1,38.91,0.00,5.87,0.62,0.00,54.60
harvester2,60,2022-01-10 15:59:41,-1,24.62,0.00,6.66,6.32,0.00,62.41
harvester2,60,2022-01-10 16:00:41,-1,24.93,0.00,6.53,8.33,0.00,60.21
harvester2,60,2022-01-10 16:01:41,-1,21.09,0.00,6.32,8.31,0.00,64.28
harvester2,60,2022-01-10 16:02:41,-1,22.53,0.00,6.13,8.62,0.00,62.71
harvester2,60,2022-01-10 16:03:41,-1,21.34,0.00,7.76,2.88,0.00,68.02
harvester2,60,2022-01-10 16:04:41,-1,30.80,0.00,7.21,0.71,0.00,61.29
harvester2,60,2022-01-10 16:05:41,-1,28.52,0.00,7.59,0.69,0.00,63.20
harvester2,60,2022-01-10 16:06:41,-1,32.59,0.00,7.62,0.49,0.00,59.30
harvester2,60,2022-01-10 16:07:41,-1,23.11,0.00,8.03,1.05,0.00,67.80
harvester2,60,2022-01-10 16:08:41,-1,33.56,0.00,7.13,0.68,0.00,58.63
harvester2,60,2022-01-10 16:09:41,-1,22.41,0.00,8.20,0.90,0.00,68.49
harvester2,60,2022-01-10 16:10:41,-1,32.65,0.00,6.85,0.46,0.00,60.04
harvester2,60,2022-01-10 16:11:41,-1,17.92,0.00,6.49,7.72,0.00,67.86
harvester2,60,2022-01-10 16:12:41,-1,17.42,0.00,6.21,8.19,0.00,68.18
harvester2,60,2022-01-10 16:13:41,-1,30.48,0.00,6.78,3.41,0.00,59.33
harvester2,60,2022-01-10 16:14:41,-1,17.54,0.00,5.91,8.54,0.00,68.01
harvester2,60,2022-01-10 16:15:41,-1,35.90,0.00,9.88,3.27,0.00,50.95
harvester2,60,2022-01-10 16:16:41,-1,23.33,0.00,7.54,1.01,0.00,68.13
harvester2,60,2022-01-10 16:17:41,-1,32.35,0.00,7.03,2.94,0.00,57.68
harvester2,60,2022-01-10 16:18:41,-1,23.24,0.00,7.69,1.06,0.00,68.01
harvester2,60,2022-01-10 16:19:41,-1,30.16,0.00,7.64,3.06,0.00,59.14
harvester2,60,2022-01-10 16:20:41,-1,24.96,0.00,7.23,0.65,0.00,67.16
harvester2,60,2022-01-10 16:21:41,-1,32.36,0.00,6.69,0.50,0.00,60.45
harvester2,60,2022-01-10 16:22:41,-1,23.43,0.00,7.50,0.92,0.00,68.16
harvester2,60,2022-01-10 16:23:41,-1,32.45,0.00,6.74,0.50,0.00,60.31
harvester2,60,2022-01-10 16:24:41,-1,29.39,0.00,7.26,0.56,0.00,62.79
harvester2,60,2022-01-10 16:25:41,-1,26.92,0.00,6.86,0.90,0.00,65.32
harvester2,60,2022-01-10 16:26:41,-1,29.39,0.00,6.96,0.84,0.00,62.81
harvester2,60,2022-01-10 16:27:41,-1,27.76,0.00,6.56,0.49,0.00,65.20
harvester2,60,2022-01-10 16:28:41,-1,31.85,0.00,7.53,0.60,0.00,60.02
harvester2,60,2022-01-10 16:29:41,-1,19.70,0.00,5.86,7.04,0.00,67.39
harvester2,60,2022-01-10 16:30:41,-1,27.64,0.00,5.94,5.53,0.00,60.89
harvester2,60,2022-01-10 16:31:41,-1,17.94,0.00,5.67,9.27,0.00,67.11
harvester2,60,2022-01-10 16:32:41,-1,29.60,0.00,5.62,5.40,0.00,59.38
