# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
harvester2,60,2022-01-10 20:33:34,0,299,2.45,2.09,1.99,2
harvester2,60,2022-01-10 20:34:34,0,299,2.59,2.20,2.03,2
harvester2,60,2022-01-10 20:35:34,3,298,3.29,2.47,2.14,0
harvester2,60,2022-01-10 20:36:34,0,299,3.20,2.61,2.21,2
harvester2,60,2022-01-10 20:37:34,0,299,3.01,2.66,2.25,2
harvester2,60,2022-01-10 20:38:34,0,299,3.40,2.83,2.33,2
harvester2,60,2022-01-10 20:39:34,1,299,3.26,2.90,2.39,2
harvester2,60,2022-01-10 20:40:34,2,300,3.04,2.92,2.43,0
harvester2,60,2022-01-10 20:41:34,0,300,3.27,2.99,2.49,2
harvester2,60,2022-01-10 20:42:34,0,300,3.91,3.19,2.59,2
harvester2,60,2022-01-10 20:43:34,0,300,3.99,3.31,2.67,2
harvester2,60,2022-01-10 20:44:34,4,299,3.20,3.20,2.67,0
harvester2,60,2022-01-10 20:45:34,0,298,3.14,3.18,2.70,2
harvester2,60,2022-01-10 20:46:34,0,298,3.52,3.32,2.78,2
harvester2,60,2022-01-10 20:47:34,0,297,3.25,3.27,2.80,2
harvester2,60,2022-01-10 20:48:34,0,298,3.37,3.30,2.85,3
harvester2,60,2022-01-10 20:49:34,0,298,3.43,3.33,2.89,2
harvester2,60,2022-01-10 20:50:34,0,298,3.16,3.26,2.89,2
harvester2,60,2022-01-10 20:51:34,1,298,3.45,3.34,2.95,2
harvester2,60,2022-01-10 20:52:34,0,298,3.31,3.32,2.97,2
harvester2,60,2022-01-10 20:53:34,0,299,3.52,3.40,3.02,2
harvester2,60,2022-01-10 20:54:34,0,299,3.40,3.40,3.04,2
harvester2,60,2022-01-10 20:55:34,0,299,3.42,3.40,3.07,2
harvester2,60,2022-01-10 20:56:34,0,299,3.56,3.45,3.10,2
harvester2,60,2022-01-10 20:57:34,1,307,4.14,3.64,3.19,2
harvester2,60,2022-01-10 20:58:34,1,307,4.47,3.85,3.29,1
harvester2,60,2022-01-10 20:59:34,0,310,3.43,3.67,3.26,1
harvester2,60,2022-01-10 21:00:34,1,307,2.23,3.27,3.15,0
harvester2,60,2022-01-10 21:01:34,6,306,1.96,3.01,3.07,0
harvester2,60,2022-01-10 21:02:34,2,301,1.41,2.66,2.94,0
harvester2,60,2022-01-10 21:03:34,2,306,2.34,2.65,2.92,0
harvester2,60,2022-01-10 21:04:34,2,307,2.81,2.73,2.93,0
harvester2,60,2022-01-10 21:05:34,2,307,2.40,2.63,2.88,1
