# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2022-01-11 01:52:32,-1,8.26,0.00,18.40,18.75,0.00,54.59
harvester2,60,2022-01-11 01:53:32,-1,6.01,0.00,9.62,34.90,0.00,49.47
harvester2,60,2022-01-11 01:54:32,-1,5.68,0.00,6.71,39.23,0.00,48.38
harvester2,60,2022-01-11 01:55:32,-1,5.53,0.00,7.34,38.08,0.00,49.04
harvester2,60,2022-01-11 01:56:32,-1,6.06,0.00,16.98,28.09,0.00,48.87
harvester2,60,2022-01-11 01:57:32,-1,5.61,0.00,8.74,35.90,0.00,49.75
harvester2,60,2022-01-11 01:58:32,-1,5.60,0.00,6.31,39.17,0.00,48.92
harvester2,60,2022-01-11 01:59:32,-1,5.61,0.00,5.94,39.94,0.00,48.50
harvester2,60,2022-01-11 02:00:32,-1,5.99,0.00,12.18,33.18,0.00,48.65
harvester2,60,2022-01-11 02:01:32,-1,5.88,0.00,11.04,34.36,0.00,48.72
harvester2,60,2022-01-11 02:02:32,-1,5.71,0.00,7.98,37.05,0.00,49.26
harvester2,60,2022-01-11 02:03:32,-1,6.99,0.00,7.67,38.55,0.00,46.79
harvester2,60,2022-01-11 02:04:32,-1,5.71,0.00,6.30,38.96,0.00,49.03
harvester2,60,2022-01-11 02:05:32,-1,5.78,0.00,7.80,37.69,0.00,48.73
harvester2,60,2022-01-11 02:06:32,-1,5.75,0.00,7.60,37.86,0.00,48.79
harvester2,60,2022-01-11 02:07:32,-1,5.65,0.00,7.80,37.97,0.00,48.58
harvester2,60,2022-01-11 02:08:32,-1,5.74,0.00,7.68,37.01,0.00,49.57
harvester2,60,2022-01-11 02:09:32,-1,5.85,0.00,9.14,36.21,0.00,48.80
harvester2,60,2022-01-11 02:10:32,-1,5.51,0.00,7.58,38.19,0.00,48.72
harvester2,60,2022-01-11 02:11:32,-1,5.83,0.00,8.97,36.41,0.00,48.79
harvester2,60,2022-01-11 02:12:32,-1,5.61,0.00,8.80,35.75,0.00,49.84
harvester2,60,2022-01-11 02:13:32,-1,5.67,0.00,7.42,37.66,0.00,49.26
harvester2,60,2022-01-11 02:14:32,-1,5.63,0.00,6.47,39.53,0.00,48.36
harvester2,60,2022-01-11 02:15:32,-1,5.80,0.00,8.65,36.45,0.00,49.10
harvester2,60,2022-01-11 02:16:32,-1,5.62,0.00,7.66,38.16,0.00,48.56
harvester2,60,2022-01-11 02:17:32,-1,5.81,0.00,9.74,34.96,0.00,49.49
harvester2,60,2022-01-11 02:18:32,-1,5.81,0.00,8.11,36.52,0.00,49.55
harvester2,60,2022-01-11 02:19:32,-1,5.67,0.00,6.29,39.22,0.00,48.82
harvester2,60,2022-01-11 02:20:32,-1,5.93,0.00,9.92,35.49,0.00,48.66
harvester2,60,2022-01-11 02:21:32,-1,5.77,0.00,9.49,35.76,0.00,48.97
harvester2,60,2022-01-11 02:22:32,-1,5.68,0.00,8.08,36.68,0.00,49.55
harvester2,60,2022-01-11 02:23:32,-1,5.75,0.00,8.04,37.55,0.00,48.66
harvester2,60,2022-01-11 02:24:32,-1,5.73,0.00,6.59,38.84,0.00,48.84
harvester2,60,2022-01-11 02:25:32,-1,9.73,0.00,6.84,24.48,0.00,58.95
harvester2,60,2022-01-11 02:26:32,-1,12.66,0.00,12.85,8.77,0.00,65.72
harvester2,60,2022-01-11 02:27:32,-1,23.59,0.00,5.79,0.60,0.00,70.02
harvester2,60,2022-01-11 02:28:32,-1,10.95,0.00,3.22,0.05,0.00,85.78
harvester2,60,2022-01-11 02:29:32,-1,26.13,0.00,3.22,0.04,0.00,70.61
harvester2,60,2022-01-11 02:30:32,-1,34.06,0.00,2.49,0.05,0.00,63.41
harvester2,60,2022-01-11 02:31:32,-1,35.90,0.00,2.48,0.04,0.00,61.58
harvester2,60,2022-01-11 02:32:32,-1,35.02,0.00,2.38,0.05,0.00,62.55
harvester2,60,2022-01-11 02:33:32,-1,50.49,0.00,7.31,0.35,0.00,41.85
harvester2,60,2022-01-11 02:34:32,-1,40.34,0.00,6.87,5.31,0.00,47.48
harvester2,60,2022-01-11 02:35:32,-1,31.48,0.00,7.59,12.86,0.00,48.07
harvester2,60,2022-01-11 02:36:32,-1,19.42,0.00,6.03,25.85,0.00,48.71
harvester2,60,2022-01-11 02:37:32,-1,31.65,0.00,6.21,18.54,0.00,43.60
harvester2,60,2022-01-11 02:38:32,-1,46.50,0.00,7.62,3.05,0.00,42.83
harvester2,60,2022-01-11 02:39:32,-1,40.67,0.00,7.01,7.78,0.00,44.54
harvester2,60,2022-01-11 02:40:32,-1,44.40,0.00,7.77,1.91,0.00,45.92
harvester2,60,2022-01-11 02:41:32,-1,43.34,0.00,6.60,3.20,0.00,46.86
harvester2,60,2022-01-11 02:42:32,-1,36.84,0.00,6.46,12.86,0.00,43.84
harvester2,60,2022-01-11 02:43:32,-1,31.33,0.00,5.90,18.39,0.00,44.38
harvester2,60,2022-01-11 02:44:32,-1,41.01,0.00,7.30,8.94,0.00,42.76
harvester2,60,2022-01-11 02:45:32,-1,34.68,0.00,5.47,13.48,0.00,46.38
harvester2,60,2022-01-11 02:46:32,-1,32.67,0.00,6.17,16.28,0.00,44.88
harvester2,60,2022-01-11 02:47:32,-1,32.85,0.00,5.55,17.64,0.00,43.96
harvester2,60,2022-01-11 02:48:32,-1,45.27,0.00,7.89,9.75,0.00,37.09
harvester2,60,2022-01-11 02:49:32,-1,40.85,0.00,10.54,13.25,0.00,35.35
harvester2,60,2022-01-11 02:50:32,-1,45.26,0.00,11.32,5.04,0.00,38.38
harvester2,60,2022-01-11 02:51:32,-1,36.02,0.00,6.76,16.82,0.00,40.39
harvester2,60,2022-01-11 02:52:32,-1,33.81,0.00,5.90,16.53,0.00,43.75
harvester2,60,2022-01-11 02:53:32,-1,40.20,0.00,5.73,13.53,0.00,40.54
harvester2,60,2022-01-11 02:54:32,-1,29.73,0.00,5.67,11.47,0.00,53.13
harvester2,60,2022-01-11 02:55:32,-1,39.48,0.00,6.99,6.53,0.00,47.01
harvester2,60,2022-01-11 02:56:32,-1,52.54,0.00,6.41,6.45,0.00,34.60
harvester2,60,2022-01-11 02:57:32,-1,44.93,0.00,5.71,3.04,0.00,46.31
harvester2,60,2022-01-11 02:58:32,-1,46.35,0.00,6.64,4.09,0.00,42.92
harvester2,60,2022-01-11 02:59:32,-1,43.12,0.00,6.19,6.12,0.00,44.57
harvester2,60,2022-01-11 03:00:32,-1,48.52,0.00,6.07,0.27,0.00,45.13
harvester2,60,2022-01-11 03:01:32,-1,38.87,0.00,6.05,3.18,0.00,51.90
harvester2,60,2022-01-11 03:02:32,-1,34.14,0.00,5.77,4.08,0.00,56.01
harvester2,60,2022-01-11 03:03:32,-1,28.11,0.00,5.14,7.41,0.00,59.34
harvester2,60,2022-01-11 03:04:32,-1,30.64,0.00,5.72,10.00,0.00,53.64
harvester2,60,2022-01-11 03:05:32,-1,37.91,0.00,5.94,5.26,0.00,50.89
harvester2,60,2022-01-11 03:06:32,-1,36.97,0.00,6.49,6.72,0.00,49.82
harvester2,60,2022-01-11 03:07:32,-1,24.60,0.00,5.26,9.13,0.00,61.01
harvester2,60,2022-01-11 03:08:32,-1,38.80,0.00,5.45,0.89,0.00,54.86
harvester2,60,2022-01-11 03:09:32,-1,32.51,0.00,8.02,4.39,0.00,55.08
harvester2,60,2022-01-11 03:10:32,-1,37.69,0.00,9.36,5.65,0.00,47.29
harvester2,60,2022-01-11 03:11:32,-1,29.35,0.00,11.69,4.41,0.00,54.55
harvester2,60,2022-01-11 03:12:32,-1,40.21,0.00,8.32,0.32,0.00,51.15
harvester2,60,2022-01-11 03:13:32,-1,43.48,0.00,9.52,7.27,0.00,39.73
harvester2,60,2022-01-11 03:14:32,-1,23.79,0.00,5.85,10.68,0.00,59.68
harvester2,60,2022-01-11 03:15:32,-1,36.64,0.00,6.05,5.94,0.00,51.37
harvester2,60,2022-01-11 03:16:32,-1,25.38,0.00,5.01,6.49,0.00,63.13
harvester2,60,2022-01-11 03:17:32,-1,32.76,0.00,6.42,12.05,0.00,48.77
harvester2,60,2022-01-11 03:18:32,-1,35.68,0.00,5.83,5.50,0.00,53.00
harvester2,60,2022-01-11 03:19:32,-1,25.16,0.00,4.82,6.86,0.00,63.16
