# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2022-01-11 01:52:32,1984632,7203360,382352,4.78,28504,5307616,1150236,3.97,305508,5266256,409284
harvester2,60,2022-01-11 01:53:32,136224,7189344,394584,4.93,28580,7118564,1150236,3.97,304936,7090016,303768
harvester2,60,2022-01-11 01:54:32,132444,7191252,392668,4.91,28668,7124172,1150236,3.97,305220,7095572,41864
harvester2,60,2022-01-11 01:55:32,134916,7188208,395732,4.95,28720,7118776,1150236,3.97,305384,7090488,106776
harvester2,60,2022-01-11 01:56:32,171960,7192896,390976,4.89,28532,7087228,1150236,3.97,306080,7058212,465216
harvester2,60,2022-01-11 01:57:32,138568,7186768,396940,4.96,27588,7115184,1150236,3.97,306536,7084456,647444
harvester2,60,2022-01-11 01:58:32,134824,7189636,394248,4.93,27612,7121304,1150236,3.97,306732,7090740,470172
harvester2,60,2022-01-11 01:59:32,129380,7187644,396200,4.95,27704,7122988,1149240,3.97,306908,7091784,295432
harvester2,60,2022-01-11 02:00:32,136436,7189980,393900,4.93,27920,7111832,1150236,3.97,307320,7080576,121656
harvester2,60,2022-01-11 02:01:32,137392,7190396,393596,4.92,27876,7105592,1150236,3.97,307412,7074960,425544
harvester2,60,2022-01-11 02:02:32,138564,7191232,392756,4.91,27896,7101700,1150236,3.97,307464,7070324,646528
harvester2,60,2022-01-11 02:03:32,128516,7183756,400104,5.00,28028,7101836,1197904,4.14,315204,7070860,600308
harvester2,60,2022-01-11 02:04:32,126440,7184824,399004,4.99,28092,7103188,1197904,4.14,315720,7071400,398860
harvester2,60,2022-01-11 02:05:32,159412,7182936,400780,5.01,28136,7065252,1197904,4.14,316092,7032740,551176
harvester2,60,2022-01-11 02:06:32,131828,7182864,400932,5.01,28136,7089304,1197904,4.14,316364,7058312,665480
harvester2,60,2022-01-11 02:07:32,129648,7181392,402440,5.03,28212,7087596,1197904,4.14,316440,7055624,392672
harvester2,60,2022-01-11 02:08:32,139336,7183056,400772,5.01,28224,7076152,1197904,4.14,316488,7044420,504312
harvester2,60,2022-01-11 02:09:32,133732,7181848,401936,5.03,28276,7076436,1197904,4.14,316552,7045168,485508
harvester2,60,2022-01-11 02:10:32,142396,7184516,399228,4.99,28300,7067352,1197904,4.14,316680,7035356,608500
harvester2,60,2022-01-11 02:11:32,139816,7183352,400624,5.01,28364,7065516,1197904,4.14,316820,7033404,89344
harvester2,60,2022-01-11 02:12:32,130020,7187376,396304,4.96,28372,7074912,1197904,4.14,316948,7042500,533588
harvester2,60,2022-01-11 02:13:32,138172,7183552,400308,5.01,28444,7060308,1197904,4.14,317084,7027984,294100
harvester2,60,2022-01-11 02:14:32,131776,7184496,399376,4.99,28496,7065644,1197904,4.14,317332,7033240,108308
harvester2,60,2022-01-11 02:15:32,139300,7184380,399200,4.99,28468,7053960,1197904,4.14,317952,7020176,534524
harvester2,60,2022-01-11 02:16:32,139208,7184092,399596,5.00,28516,7051152,1197904,4.14,318344,7017512,219608
harvester2,60,2022-01-11 02:17:32,132520,7181364,402160,5.03,28524,7050212,1197904,4.14,318964,7016088,502508
harvester2,60,2022-01-11 02:18:32,133936,7180312,403232,5.04,28596,7044092,1197904,4.14,319276,7009308,607068
harvester2,60,2022-01-11 02:19:32,142680,7180100,403436,5.05,28668,7033200,1197904,4.14,319368,6998872,430996
harvester2,60,2022-01-11 02:20:32,137848,7184660,398860,4.99,28588,7038016,1197904,4.14,319712,7003196,317952
harvester2,60,2022-01-11 02:21:32,135516,7185860,397544,4.97,28668,7037336,1197904,4.14,319800,7002412,343408
harvester2,60,2022-01-11 02:22:32,130808,7185236,398172,4.98,28732,7037764,1197904,4.14,319888,7002296,543412
harvester2,60,2022-01-11 02:23:32,157396,7177392,406052,5.08,28780,7000116,1197904,4.14,319964,6965688,642228
harvester2,60,2022-01-11 02:24:32,143284,7182020,401280,5.02,28784,7016900,1197904,4.14,320032,6982092,445220
harvester2,60,2022-01-11 02:25:32,168508,7190948,392464,4.91,28952,6998844,1201388,4.15,324228,6946168,190656
harvester2,60,2022-01-11 02:26:32,5734056,6671112,926436,11.59,4472,1097164,1733536,5.98,183576,1695064,1176
harvester2,60,2022-01-11 02:27:32,5140720,6225912,1371328,17.15,4828,1244908,2188512,7.56,201416,2268948,512
harvester2,60,2022-01-11 02:28:32,5127868,6225276,1372004,17.16,4924,1257024,2188512,7.56,201664,2281560,328
harvester2,60,2022-01-11 02:29:32,4955972,6063400,1533820,19.18,5008,1266980,3175604,10.96,201816,2450400,160
harvester2,60,2022-01-11 02:30:32,4767792,5893556,1703604,21.31,5232,1285120,3175604,10.96,202240,2637968,368
harvester2,60,2022-01-11 02:31:32,4738560,5882456,1714724,21.44,5344,1303152,3175604,10.96,202500,2666800,400
harvester2,60,2022-01-11 02:32:32,4717580,5879520,1717572,21.48,5432,1321156,3175736,10.96,202768,2687128,360
harvester2,60,2022-01-11 02:33:32,4519100,5812576,1784432,22.32,5684,1452332,6068776,20.95,221808,2859904,33852
harvester2,60,2022-01-11 02:34:32,4264044,5762080,1834892,22.95,5772,1656812,6085156,21.01,246992,3090804,50828
