# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2022-01-11 01:52:32,319.45,168.38,151.07,0.00,83864.53,70532.40,0.00
harvester2,60,2022-01-11 01:53:32,155.52,73.08,82.43,0.00,37175.12,40694.80,0.00
harvester2,60,2022-01-11 01:54:32,79.32,29.55,49.77,0.00,14963.07,23654.00,0.00
harvester2,60,2022-01-11 01:55:32,85.68,43.72,41.97,0.00,22307.33,20196.53,0.00
harvester2,60,2022-01-11 01:56:32,281.07,149.47,131.60,0.00,76260.67,64392.93,0.00
harvester2,60,2022-01-11 01:57:32,112.97,60.65,52.32,0.00,30782.93,24713.07,0.00
harvester2,60,2022-01-11 01:58:32,67.80,26.55,41.25,0.00,13371.47,19277.60,0.00
harvester2,60,2022-01-11 01:59:32,60.22,23.63,36.58,0.00,12066.67,17944.00,0.00
harvester2,60,2022-01-11 02:00:32,193.97,88.75,105.22,0.00,45204.67,51090.00,0.00
harvester2,60,2022-01-11 02:01:32,153.70,84.22,69.48,0.00,43038.00,32931.60,0.00
harvester2,60,2022-01-11 02:02:32,92.63,51.58,41.05,0.00,26343.87,19046.13,0.00
harvester2,60,2022-01-11 02:03:32,87.97,43.22,44.75,0.00,18328.25,19300.13,0.00
harvester2,60,2022-01-11 02:04:32,68.62,26.17,42.45,0.00,13363.73,20008.67,0.00
harvester2,60,2022-01-11 02:05:32,89.63,47.60,42.03,0.00,24256.80,19320.80,0.00
harvester2,60,2022-01-11 02:06:32,89.27,45.83,43.43,0.00,23458.27,19658.67,0.00
harvester2,60,2022-01-11 02:07:32,93.18,35.70,57.48,0.00,18220.27,27404.67,0.00
harvester2,60,2022-01-11 02:08:32,96.18,49.82,46.37,0.00,25412.40,21545.47,0.00
harvester2,60,2022-01-11 02:09:32,125.37,59.27,66.10,0.00,30336.13,31151.87,0.00
harvester2,60,2022-01-11 02:10:32,88.38,46.25,42.13,0.00,23658.40,19584.53,0.00
harvester2,60,2022-01-11 02:11:32,129.88,44.68,85.20,0.00,22861.07,40237.60,0.00
harvester2,60,2022-01-11 02:12:32,106.55,66.30,40.25,0.00,33929.33,18979.33,0.00
harvester2,60,2022-01-11 02:13:32,89.15,33.72,55.43,0.00,17187.92,25323.60,0.00
harvester2,60,2022-01-11 02:14:32,70.28,27.52,42.77,0.00,14029.73,20344.00,0.00
harvester2,60,2022-01-11 02:15:32,105.12,64.63,40.48,0.00,33057.20,18796.53,0.00
harvester2,60,2022-01-11 02:16:32,99.62,36.66,62.96,0.00,18679.55,29220.33,0.00
harvester2,60,2022-01-11 02:17:32,129.32,71.28,58.03,0.00,36421.60,27120.93,0.00
harvester2,60,2022-01-11 02:18:32,100.32,51.12,49.20,0.00,26139.07,22588.80,0.00
