# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
harvester2;60;2022-01-01 22:55:59;0;312;1.81;0.98;0.79;2
harvester2;60;2022-01-01 22:56:59;0;312;2.60;1.38;0.94;2
harvester2;60;2022-01-01 22:57:59;0;313;2.54;1.61;1.05;2
harvester2;60;2022-01-01 22:58:59;0;313;3.16;1.96;1.21;2
harvester2;60;2022-01-01 22:59:59;1;313;3.06;2.15;1.32;2
harvester2;60;2022-01-01 23:00:59;1;314;3.00;2.29;1.42;2
harvester2;60;2022-01-01 23:01:59;1;314;3.26;2.52;1.56;1
harvester2;60;2022-01-01 23:02:59;0;314;3.23;2.64;1.66;2
harvester2;60;2022-01-01 23:03:59;1;314;3.13;2.72;1.76;1
harvester2;60;2022-01-01 23:04:59;1;314;3.01;2.77;1.84;2
harvester2;60;2022-01-01 23:05:59;2;313;3.37;2.92;1.95;0
harvester2;60;2022-01-01 23:06:59;0;314;3.22;2.98;2.03;2
harvester2;60;2022-01-01 23:07:59;3;314;2.91;2.96;2.09;1
harvester2;60;2022-01-01 23:08:59;0;313;2.85;2.94;2.13;2
harvester2;60;2022-01-01 23:09:59;0;314;3.78;3.19;2.28;2
harvester2;60;2022-01-01 23:10:59;1;314;2.92;3.06;2.29;0
harvester2;60;2022-01-01 23:11:59;1;314;2.90;3.05;2.33;0
harvester2;60;2022-01-01 23:12:59;2;315;3.68;3.24;2.45;1
harvester2;60;2022-01-01 23:13:59;0;314;3.30;3.19;2.48;2
harvester2;60;2022-01-01 23:14:59;1;313;3.14;3.17;2.52;2
harvester2;60;2022-01-01 23:15:59;1;313;3.08;3.13;2.55;3
harvester2;60;2022-01-01 23:16:59;1;313;2.88;3.07;2.56;0
harvester2;60;2022-01-01 23:17:59;1;312;4.86;3.51;2.74;1
harvester2;60;2022-01-01 23:18:59;0;313;4.35;3.65;2.84;2
harvester2;60;2022-01-01 23:19:59;0;313;3.25;3.47;2.83;2
harvester2;60;2022-01-01 23:20:59;3;314;3.34;3.44;2.86;0
harvester2;60;2022-01-01 23:21:59;3;314;3.34;3.40;2.88;0
harvester2;60;2022-01-01 23:22:59;1;315;3.41;3.39;2.91;1
harvester2;60;2022-01-01 23:23:59;1;314;3.11;3.29;2.91;2
harvester2;60;2022-01-01 23:24:59;1;314;3.80;3.46;2.99;2
harvester2;60;2022-01-01 23:25:59;1;314;3.00;3.28;2.96;2
harvester2;60;2022-01-01 23:26:59;3;314;2.69;3.14;2.93;2
harvester2;60;2022-01-01 23:27:59;3;313;2.88;3.13;2.95;1
harvester2;60;2022-01-01 23:28:59;1;313;3.21;3.17;2.97;0
harvester2;60;2022-01-01 23:29:59;1;314;3.53;3.25;3.02;2
harvester2;60;2022-01-01 23:30:59;1;314;3.07;3.17;3.00;2
harvester2;60;2022-01-01 23:31:59;0;314;3.16;3.20;3.02;2
harvester2;60;2022-01-01 23:32:59;1;314;3.41;3.27;3.05;1
harvester2;60;2022-01-01 23:33:59;0;313;2.99;3.16;3.03;2
harvester2;60;2022-01-01 23:34:59;0;313;3.22;3.18;3.04;2
harvester2;60;2022-01-01 23:35:59;1;313;3.07;3.16;3.04;2
harvester2;60;2022-01-01 23:36:59;0;313;2.72;3.05;3.01;2
harvester2;60;2022-01-01 23:37:59;0;308;2.86;3.06;3.02;1
harvester2;60;2022-01-01 23:38:59;0;315;2.06;2.78;2.92;1
harvester2;60;2022-01-01 23:39:59;1;315;2.46;2.75;2.90;0
harvester2;60;2022-01-01 23:40:59;1;316;2.00;2.59;2.84;0
harvester2;60;2022-01-01 23:41:59;0;316;0.89;2.16;2.67;0
harvester2;60;2022-01-01 23:42:59;1;320;1.36;2.04;2.60;0
harvester2;60;2022-01-01 23:43:59;2;318;1.52;1.98;2.54;0
harvester2;60;2022-01-01 23:44:59;1;317;1.52;1.91;2.48;0
